time_s,current_uA,applied_V,force_V,force_mN
748.0,6250.0,0.8,7.555,423.08
748.1,6250.0,0.8,7.555,423.08
748.2,6250.0,0.8,7.555,423.08
748.3,6250.0,0.8,7.557,423.192
748.4,6250.0,0.8,7.557,423.192
748.5,6250.0,0.8,7.557,423.192
748.6,6250.0,0.8,7.557,423.192
748.7,6250.0,0.8,7.557,423.192
748.8,6250.0,0.8,7.558,423.248
748.9,6250.0,0.8,7.558,423.248
749.0,6250.0,0.8,7.558,423.248
749.1,6250.0,0.8,7.558,423.248
749.2,6250.0,0.8,7.558,423.248
749.3,6250.0,0.8,7.5585,423.276
749.4,6250.0,0.8,7.5585,423.276
749.5,6250.0,0.8,7.5585,423.276
749.6,6250.0,0.8,7.5585,423.276
749.7,6250.0,0.8,7.5585,423.276
749.8,6250.0,0.8,7.559,423.30400000000003
749.9,6250.0,0.8,7.559,423.30400000000003
750.0,6250.0,0.8,7.559,423.30400000000003
750.1,6250.0,0.8,7.559,423.30400000000003
750.2,6250.0,0.8,7.559,423.30400000000003
750.3,6250.0,0.8,7.558,423.248
750.4,6250.0,0.8,7.558,423.248
750.5,6250.0,0.8,7.558,423.248
750.6,6250.0,0.8,7.558,423.248
750.7,6250.0,0.8,7.558,423.248
750.8,6250.0,0.8,7.558,423.248
750.9,6250.0,0.8,7.558,423.248
751.0,6250.0,0.8,7.558,423.248
751.1,6250.0,0.8,7.558,423.248
751.2,6250.0,0.8,7.558,423.248
751.3,6250.0,0.8,7.556,423.136
751.4,6250.0,0.8,7.556,423.136
751.5,6250.0,0.8,7.556,423.136
751.6,6250.0,0.8,7.556,423.136
751.7,6250.0,0.8,7.556,423.136
751.8,6250.0,0.8,7.558,423.248
751.9,6250.0,0.8,7.558,423.248
752.0,6250.0,0.8,7.558,423.248
752.1,6250.0,0.8,7.558,423.248
752.2,6250.0,0.8,7.558,423.248
752.3,6250.0,0.8,7.556,423.136
752.4,6250.0,0.8,7.556,423.136
752.5,6250.0,0.8,7.556,423.136
752.6,6250.0,0.8,7.556,423.136
752.7,6250.0,0.8,7.556,423.136
752.8,6250.0,0.8,7.559,423.30400000000003
752.9,6250.0,0.8,7.559,423.30400000000003
753.0,6250.0,0.8,7.559,423.30400000000003
753.1,6250.0,0.8,7.559,423.30400000000003
753.2,6250.0,0.8,7.559,423.30400000000003
753.3,6250.0,0.8,7.557,423.192
753.4,6250.0,0.8,7.557,423.192
753.5,6250.0,0.8,7.557,423.192
753.6,6250.0,0.8,7.557,423.192
753.7,6250.0,0.8,7.557,423.192
753.8,6250.0,0.8,7.555,423.08
753.9,6250.0,0.8,7.555,423.08
754.0,6250.0,0.8,7.555,423.08
754.1,6250.0,0.8,7.555,423.08
754.2,6250.0,0.8,7.555,423.08
754.3,6250.0,0.8,7.556,423.136
754.4,6250.0,0.8,7.556,423.136
754.5,6250.0,0.8,7.556,423.136
754.6,6250.0,0.8,7.556,423.136
754.7,6250.0,0.8,7.556,423.136
754.8,6250.0,0.8,7.558,423.248
754.9,6250.0,0.8,7.558,423.248
755.0,6250.0,0.8,7.558,423.248
755.1,6250.0,0.8,7.558,423.248
755.2,6250.0,0.8,7.558,423.248
755.3,6250.0,0.8,7.558,423.248
755.4,6250.0,0.8,7.558,423.248
755.5,6250.0,0.8,7.558,423.248
755.6,6250.0,0.8,7.558,423.248
755.7,6250.0,0.8,7.558,423.248
755.8,6250.0,0.8,7.559,423.30400000000003
755.9,6250.0,0.8,7.559,423.30400000000003
756.0,6250.0,0.8,7.559,423.30400000000003
756.1,6250.0,0.8,7.559,423.30400000000003
756.2,6250.0,0.8,7.559,423.30400000000003
756.3,6250.0,0.8,7.558,423.248
756.4,6250.0,0.8,7.558,423.248
756.5,6250.0,0.8,7.558,423.248
756.6,6250.0,0.8,7.558,423.248
756.7,6250.0,0.8,7.558,423.248
756.8,6250.0,0.8,7.5585,423.276
756.9,6250.0,0.8,7.5585,423.276
757.0,6250.0,0.8,7.5585,423.276
757.1,6250.0,0.8,7.5585,423.276
757.2,6250.0,0.8,7.5585,423.276
757.3,6250.0,0.8,7.559,423.30400000000003
757.4,6250.0,0.8,7.559,423.30400000000003
757.5,6250.0,0.8,7.559,423.30400000000003
757.6,6250.0,0.8,7.559,423.30400000000003
757.7,6250.0,0.8,7.559,423.30400000000003
757.8,6250.0,0.8,7.558,423.248
757.9,6250.0,0.8,7.558,423.248
758.0,6250.0,0.8,7.558,423.248
758.1,6250.0,0.8,7.558,423.248
758.2,6250.0,0.8,7.558,423.248
758.3,6250.0,0.8,7.557,423.192
758.4,6250.0,0.8,7.557,423.192
758.5,6250.0,0.8,7.557,423.192
758.6,6250.0,0.8,7.557,423.192
758.7,6250.0,0.8,7.557,423.192
758.8,6250.0,0.8,7.559,423.30400000000003
758.9,6250.0,0.8,7.559,423.30400000000003
759.0,6250.0,0.8,7.559,423.30400000000003
759.1,6250.0,0.8,7.559,423.30400000000003
759.2,6250.0,0.8,7.559,423.30400000000003
759.3,6250.0,0.8,7.5585,423.276
759.4,6250.0,0.8,7.5585,423.276
759.5,6250.0,0.8,7.5585,423.276
759.6,6250.0,0.8,7.5585,423.276
759.7,6250.0,0.8,7.5585,423.276
759.8,6250.0,0.8,7.558,423.248
759.9,6250.0,0.8,7.558,423.248
760.0,6250.0,0.8,7.558,423.248
760.1,6250.0,0.8,7.558,423.248
760.2,6250.0,0.8,7.558,423.248
760.3,6250.0,0.8,7.558,423.248
760.4,6250.0,0.8,7.558,423.248
760.5,6250.0,0.8,7.558,423.248
760.6,6250.0,0.8,7.558,423.248
760.7,6250.0,0.8,7.558,423.248
760.8,6250.0,0.8,7.555,423.08
760.9,6250.0,0.8,7.555,423.08
761.0,6250.0,0.8,7.555,423.08
761.1,6250.0,0.8,7.555,423.08
761.2,6250.0,0.8,7.555,423.08
761.3,6250.0,0.8,7.557,423.192
761.4,6250.0,0.8,7.557,423.192
761.5,6250.0,0.8,7.557,423.192
761.6,6250.0,0.8,7.557,423.192
761.7,6250.0,0.8,7.557,423.192
761.8,6250.0,0.8,7.559,423.30400000000003
761.9,6250.0,0.8,7.559,423.30400000000003
762.0,6250.0,0.8,7.559,423.30400000000003
762.1,6250.0,0.8,7.559,423.30400000000003
762.2,6250.0,0.8,7.559,423.30400000000003
762.3,6250.0,0.8,7.558,423.248
762.4,6250.0,0.8,7.558,423.248
762.5,6250.0,0.8,7.558,423.248
762.6,6250.0,0.8,7.558,423.248
762.7,6250.0,0.8,7.558,423.248
762.8,6250.0,0.8,7.554,423.024
762.9,6250.0,0.8,7.554,423.024
763.0,6250.0,0.8,7.554,423.024
763.1,6250.0,0.8,7.554,423.024
763.2,6250.0,0.8,7.554,423.024
763.3,6250.0,0.8,7.557,423.192
763.4,6250.0,0.8,7.557,423.192
763.5,6250.0,0.8,7.557,423.192
763.6,6250.0,0.8,7.557,423.192
763.7,6250.0,0.8,7.557,423.192
763.8,6250.0,0.8,7.5585,423.276
763.9,6250.0,0.8,7.5585,423.276
764.0,6250.0,0.8,7.5585,423.276
764.1,6250.0,0.8,7.5585,423.276
764.2,6250.0,0.8,7.5585,423.276
764.3,6250.0,0.8,7.56,423.35999999999996
764.4,6250.0,0.8,7.56,423.35999999999996
764.5,6250.0,0.8,7.56,423.35999999999996
764.6,6250.0,0.8,7.56,423.35999999999996
764.7,6250.0,0.8,7.56,423.35999999999996
764.8,6250.0,0.8,7.5595,423.332
764.9,6250.0,0.8,7.5595,423.332
765.0,6250.0,0.8,7.5595,423.332
765.1,6250.0,0.8,7.5595,423.332
765.2,6250.0,0.8,7.5595,423.332
765.3,6250.0,0.8,7.559,423.30400000000003
765.4,6250.0,0.8,7.559,423.30400000000003
765.5,6250.0,0.8,7.559,423.30400000000003
765.6,6250.0,0.8,7.559,423.30400000000003
765.7,6250.0,0.8,7.559,423.30400000000003
765.8,6250.0,0.8,7.558,423.248
765.9,6250.0,0.8,7.558,423.248
766.0,6250.0,0.8,7.558,423.248
766.1,6250.0,0.8,7.558,423.248
766.2,6250.0,0.8,7.558,423.248
766.3,6250.0,0.8,7.557,423.192
766.4,6250.0,0.8,7.557,423.192
766.5,6250.0,0.8,7.557,423.192
766.6,6250.0,0.8,7.557,423.192
766.7,6250.0,0.8,7.557,423.192
766.8,6250.0,0.8,7.559,423.30400000000003
766.9,6250.0,0.8,7.559,423.30400000000003
767.0,6250.0,0.8,7.559,423.30400000000003
767.1,6250.0,0.8,7.559,423.30400000000003
767.2,6250.0,0.8,7.559,423.30400000000003
767.3,6250.0,0.8,7.555,423.08
767.4,6250.0,0.8,7.555,423.08
767.5,6250.0,0.8,7.555,423.08
767.6,6250.0,0.8,7.555,423.08
767.7,6250.0,0.8,7.555,423.08
767.8,6250.0,0.8,7.558,423.248
767.9,6250.0,0.8,7.558,423.248
768.0,6250.0,0.8,7.558,423.248
768.1,6250.0,0.8,7.558,423.248
768.2,6250.0,0.8,7.558,423.248
768.3,6250.0,0.8,7.555,423.08
768.4,6250.0,0.8,7.555,423.08
768.5,6250.0,0.8,7.555,423.08
768.6,6250.0,0.8,7.555,423.08
768.7,6250.0,0.8,7.555,423.08
768.8,6250.0,0.8,7.557,423.192
768.9,6250.0,0.8,7.557,423.192
769.0,6250.0,0.8,7.557,423.192
769.1,6250.0,0.8,7.557,423.192
769.2,6250.0,0.8,7.557,423.192
769.3,6250.0,0.8,7.559,423.30400000000003
769.4,6250.0,0.8,7.559,423.30400000000003
769.5,6250.0,0.8,7.559,423.30400000000003
769.6,6250.0,0.8,7.559,423.30400000000003
769.7,6250.0,0.8,7.559,423.30400000000003
769.8,6250.0,0.8,7.558,423.248
769.9,6250.0,0.8,7.558,423.248
770.0,6250.0,0.8,7.558,423.248
770.1,6250.0,0.8,7.558,423.248
770.2,6250.0,0.8,7.558,423.248
770.3,6250.0,0.8,7.559,423.30400000000003
770.4,6250.0,0.8,7.559,423.30400000000003
770.5,6250.0,0.8,7.559,423.30400000000003
770.6,6250.0,0.8,7.559,423.30400000000003
770.7,6250.0,0.8,7.559,423.30400000000003
770.8,6250.0,0.8,7.557,423.192
770.9,6250.0,0.8,7.557,423.192
771.0,6250.0,0.8,7.557,423.192
771.1,6250.0,0.8,7.557,423.192
771.2,6250.0,0.8,7.557,423.192
771.3,6250.0,0.8,7.559,423.30400000000003
771.4,6250.0,0.8,7.559,423.30400000000003
771.5,6250.0,0.8,7.559,423.30400000000003
771.6,6250.0,0.8,7.559,423.30400000000003
771.7,6250.0,0.8,7.559,423.30400000000003
771.8,6250.0,0.8,7.559,423.30400000000003
771.9,6250.0,0.8,7.559,423.30400000000003
772.0,6250.0,0.8,7.559,423.30400000000003
772.1,6250.0,0.8,7.559,423.30400000000003
772.2,6250.0,0.8,7.559,423.30400000000003
772.3,6250.0,0.8,7.559,423.30400000000003
772.4,6250.0,0.8,7.559,423.30400000000003
772.5,6250.0,0.8,7.559,423.30400000000003
772.6,6250.0,0.8,7.559,423.30400000000003
772.7,6250.0,0.8,7.559,423.30400000000003
772.8,6250.0,0.8,7.557,423.192
772.9,6250.0,0.8,7.557,423.192
773.0,6250.0,0.8,7.557,423.192
773.1,6250.0,0.8,7.557,423.192
773.2,6250.0,0.8,7.557,423.192
773.3,6250.0,0.8,7.56,423.35999999999996
773.4,6250.0,0.8,7.56,423.35999999999996
773.5,6250.0,0.8,7.56,423.35999999999996
773.6,6250.0,0.8,7.56,423.35999999999996
773.7,6250.0,0.8,7.56,423.35999999999996
773.8,6250.0,0.8,7.555,423.08
773.9,6250.0,0.8,7.555,423.08
774.0,6250.0,0.8,7.555,423.08
774.1,6250.0,0.8,7.555,423.08
774.2,6250.0,0.8,7.555,423.08
774.3,6250.0,0.8,7.557,423.192
774.4,6250.0,0.8,7.557,423.192
774.5,6250.0,0.8,7.557,423.192
774.6,6250.0,0.8,7.557,423.192
774.7,6250.0,0.8,7.557,423.192
774.8,6250.0,0.8,7.556,423.136
774.9,6250.0,0.8,7.556,423.136
775.0,6250.0,0.8,7.556,423.136
775.1,6250.0,0.8,7.556,423.136
775.2,6250.0,0.8,7.556,423.136
775.3,6250.0,0.8,7.556,423.136
775.4,6250.0,0.8,7.556,423.136
775.5,6250.0,0.8,7.556,423.136
775.6,6250.0,0.8,7.556,423.136
775.7,6250.0,0.8,7.556,423.136
775.8,6250.0,0.8,7.556,423.136
775.9,6250.0,0.8,7.556,423.136
776.0,6250.0,0.8,7.556,423.136
776.1,6250.0,0.8,7.556,423.136
776.2,6250.0,0.8,7.556,423.136
776.3,6250.0,0.8,7.558,423.248
776.4,6250.0,0.8,7.558,423.248
776.5,6250.0,0.8,7.558,423.248
776.6,6250.0,0.8,7.558,423.248
776.7,6250.0,0.8,7.558,423.248
776.8,6250.0,0.8,7.558,423.248
776.9,6250.0,0.8,7.558,423.248
777.0,6250.0,0.8,7.558,423.248
777.1,6250.0,0.8,7.558,423.248
777.2,6250.0,0.8,7.558,423.248
777.3,6250.0,0.8,7.559,423.30400000000003
777.4,6250.0,0.8,7.559,423.30400000000003
777.5,6250.0,0.8,7.559,423.30400000000003
777.6,6250.0,0.8,7.559,423.30400000000003
777.7,6250.0,0.8,7.559,423.30400000000003
777.8,6250.0,0.8,7.556,423.136
777.9,6250.0,0.8,7.556,423.136
778.0,6250.0,0.8,7.556,423.136
778.1,6250.0,0.8,7.556,423.136
778.2,6250.0,0.8,7.556,423.136
778.3,6250.0,0.8,7.558,423.248
778.4,6250.0,0.8,7.558,423.248
778.5,6250.0,0.8,7.558,423.248
778.6,6250.0,0.8,7.558,423.248
778.7,6250.0,0.8,7.558,423.248
778.8,6250.0,0.8,7.557,423.192
778.9,6250.0,0.8,7.557,423.192
779.0,6250.0,0.8,7.557,423.192
779.1,6250.0,0.8,7.557,423.192
779.2,6250.0,0.8,7.557,423.192
779.3,6250.0,0.8,7.559,423.30400000000003
779.4,6250.0,0.8,7.559,423.30400000000003
779.5,6250.0,0.8,7.559,423.30400000000003
779.6,6250.0,0.8,7.559,423.30400000000003
779.7,6250.0,0.8,7.559,423.30400000000003
779.8,6250.0,0.8,7.559,423.30400000000003
779.9,6250.0,0.8,7.559,423.30400000000003
780.0,6250.0,0.8,7.559,423.30400000000003
780.1,6250.0,0.8,7.559,423.30400000000003
780.2,6250.0,0.8,7.559,423.30400000000003
780.3,6250.0,0.8,7.559,423.30400000000003
780.4,6250.0,0.8,7.559,423.30400000000003
780.5,6250.0,0.8,7.559,423.30400000000003
780.6,6250.0,0.8,7.559,423.30400000000003
780.7,6250.0,0.8,7.559,423.30400000000003
780.8,6250.0,0.8,7.555,423.08
780.9,6250.0,0.8,7.555,423.08
781.0,6250.0,0.8,7.555,423.08
781.1,6250.0,0.8,7.555,423.08
781.2,6250.0,0.8,7.555,423.08
781.3,6250.0,0.8,7.559,423.30400000000003
781.4,6250.0,0.8,7.559,423.30400000000003
781.5,6250.0,0.8,7.559,423.30400000000003
781.6,6250.0,0.8,7.559,423.30400000000003
781.7,6250.0,0.8,7.559,423.30400000000003
781.8,6250.0,0.8,7.558,423.248
781.9,6250.0,0.8,7.558,423.248
782.0,6250.0,0.8,7.558,423.248
782.1,6250.0,0.8,7.558,423.248
782.2,6250.0,0.8,7.558,423.248
782.3,6250.0,0.8,7.557,423.192
782.4,6250.0,0.8,7.557,423.192
782.5,6250.0,0.8,7.557,423.192
782.6,6250.0,0.8,7.557,423.192
782.7,6250.0,0.8,7.557,423.192
782.8,6250.0,0.8,7.565,423.64000000000004
782.9,6250.0,0.8,7.565,423.64000000000004
783.0,6250.0,0.8,7.565,423.64000000000004
783.1,6250.0,0.8,7.565,423.64000000000004
783.2,6250.0,0.8,7.565,423.64000000000004
783.3,6250.0,0.8,7.559,423.30400000000003
783.4,6250.0,0.8,7.559,423.30400000000003
783.5,6250.0,0.8,7.559,423.30400000000003
783.6,6250.0,0.8,7.559,423.30400000000003
783.7,6250.0,0.8,7.559,423.30400000000003
783.8,6250.0,0.8,7.555,423.08
783.9,6250.0,0.8,7.555,423.08
784.0,6250.0,0.8,7.555,423.08
784.1,6250.0,0.8,7.555,423.08
784.2,6250.0,0.8,7.555,423.08
784.3,6250.0,0.8,7.559,423.30400000000003
784.4,6250.0,0.8,7.559,423.30400000000003
784.5,6250.0,0.8,7.559,423.30400000000003
784.6,6250.0,0.8,7.559,423.30400000000003
784.7,6250.0,0.8,7.559,423.30400000000003
784.8,6250.0,0.8,7.558,423.248
784.9,6250.0,0.8,7.558,423.248
785.0,6250.0,0.8,7.558,423.248
785.1,6250.0,0.8,7.558,423.248
785.2,6250.0,0.8,7.558,423.248
785.3,6250.0,0.8,7.556,423.136
785.4,6250.0,0.8,7.556,423.136
785.5,6250.0,0.8,7.556,423.136
785.6,6250.0,0.8,7.556,423.136
785.7,6250.0,0.8,7.556,423.136
785.8,6250.0,0.8,7.559,423.30400000000003
785.9,6250.0,0.8,7.559,423.30400000000003
786.0,6250.0,0.8,7.559,423.30400000000003
786.1,6250.0,0.8,7.559,423.30400000000003
786.2,6250.0,0.8,7.559,423.30400000000003
786.3,6250.0,0.8,7.558,423.248
786.4,6250.0,0.8,7.558,423.248
786.5,6250.0,0.8,7.558,423.248
786.6,6250.0,0.8,7.558,423.248
786.7,6250.0,0.8,7.558,423.248
786.8,6250.0,0.8,7.559,423.30400000000003
786.9,6250.0,0.8,7.559,423.30400000000003
787.0,6250.0,0.8,7.559,423.30400000000003
787.1,6250.0,0.8,7.559,423.30400000000003
787.2,6250.0,0.8,7.559,423.30400000000003
787.3,6250.0,0.8,7.562,423.47200000000004
787.4,6250.0,0.8,7.562,423.47200000000004
787.5,6250.0,0.8,7.562,423.47200000000004
787.6,6250.0,0.8,7.562,423.47200000000004
787.7,6250.0,0.8,7.562,423.47200000000004
787.8,6250.0,0.8,7.56,423.35999999999996
787.9,6250.0,0.8,7.56,423.35999999999996
788.0,6250.0,0.8,7.56,423.35999999999996
788.1,6250.0,0.8,7.56,423.35999999999996
788.2,6250.0,0.8,7.56,423.35999999999996
788.3,6250.0,0.8,7.559,423.30400000000003
788.4,6250.0,0.8,7.559,423.30400000000003
788.5,6250.0,0.8,7.559,423.30400000000003
788.6,6250.0,0.8,7.559,423.30400000000003
788.7,6250.0,0.8,7.559,423.30400000000003
788.8,6250.0,0.8,7.557,423.192
788.9,6250.0,0.8,7.557,423.192
789.0,6250.0,0.8,7.557,423.192
789.1,6250.0,0.8,7.557,423.192
789.2,6250.0,0.8,7.557,423.192
789.3,6250.0,0.8,7.628,427.168
789.4,6250.0,0.8,7.628,427.168
789.5,6250.0,0.8,7.628,427.168
789.6,6250.0,0.8,7.628,427.168
789.7,6250.0,0.8,7.628,427.168
789.8,6250.0,0.8,7.597,425.432
789.9,6250.0,0.8,7.597,425.432
790.0,6250.0,0.8,7.597,425.432
790.1,6250.0,0.8,7.597,425.432
790.2,6250.0,0.8,7.597,425.432
790.3,6250.0,0.8,7.6,425.59999999999997
790.4,6250.0,0.8,7.6,425.59999999999997
790.5,6250.0,0.8,7.6,425.59999999999997
790.6,6250.0,0.8,7.6,425.59999999999997
790.7,6250.0,0.8,7.6,425.59999999999997
790.8,6250.0,0.8,7.598,425.488
790.9,6250.0,0.8,7.598,425.488
791.0,6250.0,0.8,7.598,425.488
791.1,6250.0,0.8,7.598,425.488
791.2,6250.0,0.8,7.598,425.488
791.3,6250.0,0.8,7.598,425.488
791.4,6250.0,0.8,7.598,425.488
791.5,6250.0,0.8,7.598,425.488
791.6,6250.0,0.8,7.598,425.488
791.7,6250.0,0.8,7.598,425.488
791.8,6250.0,0.8,7.597,425.432
791.9,6250.0,0.8,7.597,425.432
792.0,6250.0,0.8,7.597,425.432
792.1,6250.0,0.8,7.597,425.432
792.2,6250.0,0.8,7.597,425.432
792.3,6250.0,0.8,7.597,425.432
792.4,6250.0,0.8,7.597,425.432
792.5,6250.0,0.8,7.597,425.432
792.6,6250.0,0.8,7.597,425.432
792.7,6250.0,0.8,7.597,425.432
792.8,6250.0,0.8,7.596500000000001,425.40400000000005
792.9,6250.0,0.8,7.596500000000001,425.40400000000005
793.0,6250.0,0.8,7.596500000000001,425.40400000000005
793.1,6250.0,0.8,7.596500000000001,425.40400000000005
793.2,6250.0,0.8,7.596500000000001,425.40400000000005
793.3,6250.0,0.8,7.596,425.376
793.4,6250.0,0.8,7.596,425.376
793.5,6250.0,0.8,7.596,425.376
793.6,6250.0,0.8,7.596,425.376
793.7,6250.0,0.8,7.596,425.376
793.8,6250.0,0.8,7.598,425.488
793.9,6250.0,0.8,7.598,425.488
794.0,6250.0,0.8,7.598,425.488
794.1,6250.0,0.8,7.598,425.488
794.2,6250.0,0.8,7.598,425.488
794.3,6250.0,0.8,7.599,425.544
794.4,6250.0,0.8,7.599,425.544
794.5,6250.0,0.8,7.599,425.544
794.6,6250.0,0.8,7.599,425.544
794.7,6250.0,0.8,7.599,425.544
794.8,6250.0,0.8,7.598,425.488
794.9,6250.0,0.8,7.598,425.488
795.0,6250.0,0.8,7.598,425.488
795.1,6250.0,0.8,7.598,425.488
795.2,6250.0,0.8,7.598,425.488
795.3,6250.0,0.8,7.597,425.432
795.4,6250.0,0.8,7.597,425.432
795.5,6250.0,0.8,7.597,425.432
795.6,6250.0,0.8,7.597,425.432
795.7,6250.0,0.8,7.597,425.432
795.8,6250.0,0.8,7.597,425.432
795.9,6250.0,0.8,7.597,425.432
796.0,6250.0,0.8,7.597,425.432
796.1,6250.0,0.8,7.597,425.432
796.2,6250.0,0.8,7.597,425.432
796.3,6250.0,0.8,7.597,425.432
796.4,6250.0,0.8,7.597,425.432
796.5,6250.0,0.8,7.597,425.432
796.6,6250.0,0.8,7.597,425.432
796.7,6250.0,0.8,7.597,425.432
796.8,6250.0,0.8,7.598,425.488
796.9,6250.0,0.8,7.598,425.488
797.0,6250.0,0.8,7.598,425.488
797.1,6250.0,0.8,7.598,425.488
797.2,6250.0,0.8,7.598,425.488
797.3,6250.0,0.8,7.597,425.432
797.4,6250.0,0.8,7.597,425.432
797.5,6250.0,0.8,7.597,425.432
797.6,6250.0,0.8,7.597,425.432
797.7,6250.0,0.8,7.597,425.432
797.8,6250.0,0.8,7.597,425.432
797.9,6250.0,0.8,7.597,425.432
798.0,6250.0,0.8,7.597,425.432
798.1,6250.0,0.8,7.597,425.432
798.2,6250.0,0.8,7.597,425.432
798.3,6250.0,0.8,7.594,425.264
798.4,6250.0,0.8,7.594,425.264
798.5,6250.0,0.8,7.594,425.264
798.6,6250.0,0.8,7.594,425.264
798.7,6250.0,0.8,7.594,425.264
798.8,6250.0,0.8,7.595,425.32
798.9,6250.0,0.8,7.595,425.32
799.0,6250.0,0.8,7.595,425.32
799.1,6250.0,0.8,7.595,425.32
799.2,6250.0,0.8,7.595,425.32
799.3,6250.0,0.8,7.594,425.264
799.4,6250.0,0.8,7.594,425.264
799.5,6250.0,0.8,7.594,425.264
799.6,6250.0,0.8,7.594,425.264
799.7,6250.0,0.8,7.594,425.264
799.8,6250.0,0.8,7.595,425.32
799.9,6250.0,0.8,7.595,425.32
800.0,6250.0,0.8,7.595,425.32
800.1,6250.0,0.8,7.595,425.32
800.2,6250.0,0.8,7.595,425.32
800.3,6250.0,0.8,7.595,425.32
800.4,6250.0,0.8,7.595,425.32
800.5,6250.0,0.8,7.595,425.32
800.6,6250.0,0.8,7.595,425.32
800.7,6250.0,0.8,7.595,425.32
800.8,6250.0,0.8,7.596,425.376
800.9,6250.0,0.8,7.596,425.376
801.0,6250.0,0.8,7.596,425.376
801.1,6250.0,0.8,7.596,425.376
801.2,6250.0,0.8,7.596,425.376
801.3,6250.0,0.8,7.596,425.376
801.4,6250.0,0.8,7.596,425.376
801.5,6250.0,0.8,7.596,425.376
801.6,6250.0,0.8,7.596,425.376
801.7,6250.0,0.8,7.596,425.376
801.8,6250.0,0.8,7.597,425.432
801.9,6250.0,0.8,7.597,425.432
802.0,6250.0,0.8,7.597,425.432
802.1,6250.0,0.8,7.597,425.432
802.2,6250.0,0.8,7.597,425.432
802.3,6250.0,0.8,7.597,425.432
802.4,6250.0,0.8,7.597,425.432
802.5,6250.0,0.8,7.597,425.432
802.6,6250.0,0.8,7.597,425.432
802.7,6250.0,0.8,7.597,425.432
802.8,6250.0,0.8,7.599,425.544
802.9,6250.0,0.8,7.599,425.544
803.0,6250.0,0.8,7.599,425.544
803.1,6250.0,0.8,7.599,425.544
803.2,6250.0,0.8,7.599,425.544
803.3,6250.0,0.8,7.594,425.264
803.4,6250.0,0.8,7.594,425.264
803.5,6250.0,0.8,7.594,425.264
803.6,6250.0,0.8,7.594,425.264
803.7,6250.0,0.8,7.594,425.264
803.8,6250.0,0.8,7.594,425.264
803.9,6250.0,0.8,7.594,425.264
804.0,6250.0,0.8,7.594,425.264
804.1,6250.0,0.8,7.594,425.264
804.2,6250.0,0.8,7.594,425.264
804.3,6250.0,0.8,7.595,425.32
804.4,6250.0,0.8,7.595,425.32
804.5,6250.0,0.8,7.595,425.32
804.6,6250.0,0.8,7.595,425.32
804.7,6250.0,0.8,7.595,425.32
804.8,6250.0,0.8,7.593,425.20799999999997
804.9,6250.0,0.8,7.593,425.20799999999997
805.0,6250.0,0.8,7.593,425.20799999999997
805.1,6250.0,0.8,7.593,425.20799999999997
805.2,6250.0,0.8,7.593,425.20799999999997
805.3,6250.0,0.8,7.595,425.32
805.4,6250.0,0.8,7.595,425.32
805.5,6250.0,0.8,7.595,425.32
805.6,6250.0,0.8,7.595,425.32
805.7,6250.0,0.8,7.595,425.32
805.8,6250.0,0.8,7.592,425.152
805.9,6250.0,0.8,7.592,425.152
806.0,6250.0,0.8,7.592,425.152
806.1,6250.0,0.8,7.592,425.152
806.2,6250.0,0.8,7.592,425.152
806.3,6250.0,0.8,7.593,425.20799999999997
806.4,6250.0,0.8,7.593,425.20799999999997
806.5,6250.0,0.8,7.593,425.20799999999997
806.6,6250.0,0.8,7.593,425.20799999999997
806.7,6250.0,0.8,7.593,425.20799999999997
806.8,6250.0,0.8,7.592,425.152
806.9,6250.0,0.8,7.592,425.152
807.0,6250.0,0.8,7.592,425.152
807.1,6250.0,0.8,7.592,425.152
807.2,6250.0,0.8,7.592,425.152
807.3,6250.0,0.8,7.593,425.20799999999997
807.4,6250.0,0.8,7.593,425.20799999999997
807.5,6250.0,0.8,7.593,425.20799999999997
807.6,6250.0,0.8,7.593,425.20799999999997
807.7,6250.0,0.8,7.593,425.20799999999997
807.8,6250.0,0.8,7.593,425.20799999999997
807.9,6250.0,0.8,7.593,425.20799999999997
808.0,6250.0,0.8,7.593,425.20799999999997
808.1,6250.0,0.8,7.593,425.20799999999997
808.2,6250.0,0.8,7.593,425.20799999999997
808.3,6250.0,0.8,7.594,425.264
808.4,6250.0,0.8,7.594,425.264
808.5,6250.0,0.8,7.594,425.264
808.6,6250.0,0.8,7.594,425.264
808.7,6250.0,0.8,7.594,425.264
808.8,6250.0,0.8,7.592,425.152
808.9,6250.0,0.8,7.592,425.152
809.0,6250.0,0.8,7.592,425.152
809.1,6250.0,0.8,7.592,425.152
809.2,6250.0,0.8,7.592,425.152
809.3,6250.0,0.8,7.594,425.264
809.4,6250.0,0.8,7.594,425.264
809.5,6250.0,0.8,7.594,425.264
809.6,6250.0,0.8,7.594,425.264
809.7,6250.0,0.8,7.594,425.264
809.8,6250.0,0.8,7.595000000000001,425.32000000000005
809.9,6250.0,0.8,7.595000000000001,425.32000000000005
810.0,6250.0,0.8,7.595000000000001,425.32000000000005
810.1,6250.0,0.8,7.595000000000001,425.32000000000005
810.2,6250.0,0.8,7.595000000000001,425.32000000000005
810.3,6250.0,0.8,7.596,425.376
810.4,6250.0,0.8,7.596,425.376
810.5,6250.0,0.8,7.596,425.376
810.6,6250.0,0.8,7.596,425.376
810.7,6250.0,0.8,7.596,425.376
