time_s,force_V,confident,digits
498.0,7.825,True,"[0, 7, 8, 2, 5]"
498.5,7.825,True,"[0, 7, 8, 2, 5]"
499.0,6.825,True,"[0, 6, 8, 2, 5]"
499.5,7.815,True,"[0, 7, 8, 1, 5]"
500.0,7.825,True,"[0, 7, 8, 2, 5]"
500.5,6.825,True,"[0, 6, 8, 2, 5]"
501.0,7.825,True,"[0, 7, 8, 2, 5]"
501.5,7.825,True,"[0, 7, 8, 2, 5]"
502.0,7.825,True,"[0, 7, 8, 2, 5]"
502.5,7.845,True,"[0, 7, 8, 4, 5]"
503.0,7.815,True,"[0, 7, 8, 1, 5]"
503.5,7.825,True,"[0, 7, 8, 2, 5]"
504.0,7.825,True,"[0, 7, 8, 2, 5]"
504.5,7.825,True,"[0, 7, 8, 2, 5]"
505.0,7.845,True,"[0, 7, 8, 4, 5]"
505.5,7.815,True,"[0, 7, 8, 1, 5]"
506.0,7.825,True,"[0, 7, 8, 2, 5]"
506.5,6.825,True,"[0, 6, 8, 2, 5]"
507.0,7.825,True,"[0, 7, 8, 2, 5]"
507.5,7.815,True,"[0, 7, 8, 1, 5]"
508.0,7.845,True,"[0, 7, 8, 4, 5]"
508.5,7.825,True,"[0, 7, 8, 2, 5]"
509.0,7.815,True,"[0, 7, 8, 1, 5]"
509.5,7.825,True,"[0, 7, 8, 2, 5]"
510.0,6.825,True,"[0, 6, 8, 2, 5]"
510.5,7.815,True,"[0, 7, 8, 1, 5]"
511.0,7.825,True,"[0, 7, 8, 2, 5]"
511.5,7.825,True,"[0, 7, 8, 2, 5]"
512.0,6.825,True,"[0, 6, 8, 2, 5]"
512.5,6.825,True,"[0, 6, 8, 2, 5]"
513.0,7.825,True,"[0, 7, 8, 2, 5]"
513.5,7.825,True,"[0, 7, 8, 2, 5]"
514.0,7.825,True,"[0, 7, 8, 2, 5]"
514.5,7.825,True,"[0, 7, 8, 2, 5]"
515.0,7.825,True,"[0, 7, 8, 2, 5]"
515.5,7.825,True,"[0, 7, 8, 2, 5]"
516.0,7.825,True,"[0, 7, 8, 2, 5]"
516.5,7.825,True,"[0, 7, 8, 2, 5]"
517.0,7.845,True,"[0, 7, 8, 4, 5]"
517.5,7.825,True,"[0, 7, 8, 2, 5]"
518.0,7.845,True,"[0, 7, 8, 4, 5]"
518.5,7.815,True,"[0, 7, 8, 1, 5]"
519.0,7.845,True,"[0, 7, 8, 4, 5]"
519.5,7.845,True,"[0, 7, 8, 4, 5]"
520.0,7.845,True,"[0, 7, 8, 4, 5]"
520.5,7.825,True,"[0, 7, 8, 2, 5]"
521.0,7.875,True,"[0, 7, 8, 7, 5]"
521.5,7.845,True,"[0, 7, 8, 4, 5]"
522.0,6.845,True,"[0, 6, 8, 4, 5]"
522.5,7.815,True,"[0, 7, 8, 1, 5]"
523.0,7.815,True,"[0, 7, 8, 1, 5]"
523.5,6.845,True,"[0, 6, 8, 4, 5]"
524.0,7.875,True,"[0, 7, 8, 7, 5]"
524.5,7.815,True,"[0, 7, 8, 1, 5]"
525.0,7.875,True,"[0, 7, 8, 7, 5]"
525.5,7.845,True,"[0, 7, 8, 4, 5]"
526.0,7.815,True,"[0, 7, 8, 1, 5]"
526.5,7.815,True,"[0, 7, 8, 1, 5]"
527.0,7.825,True,"[0, 7, 8, 2, 5]"
527.5,6.815,True,"[0, 6, 8, 1, 5]"
528.0,6.875,True,"[0, 6, 8, 7, 5]"
528.5,7.815,True,"[0, 7, 8, 1, 5]"
529.0,7.825,True,"[0, 7, 8, 2, 5]"
529.5,6.825,True,"[0, 6, 8, 2, 5]"
530.0,7.815,True,"[0, 7, 8, 1, 5]"
530.5,7.845,True,"[0, 7, 8, 4, 5]"
531.0,6.845,True,"[0, 6, 8, 4, 5]"
531.5,7.815,True,"[0, 7, 8, 1, 5]"
532.0,7.845,True,"[0, 7, 8, 4, 5]"
532.5,7.815,True,"[0, 7, 8, 1, 5]"
533.0,6.845,True,"[0, 6, 8, 4, 5]"
533.5,7.875,True,"[0, 7, 8, 7, 5]"
534.0,7.875,True,"[0, 7, 8, 7, 5]"
534.5,7.875,True,"[0, 7, 8, 7, 5]"
535.0,6.825,True,"[0, 6, 8, 2, 5]"
535.5,7.825,True,"[0, 7, 8, 2, 5]"
536.0,7.815,True,"[0, 7, 8, 1, 5]"
536.5,7.845,True,"[0, 7, 8, 4, 5]"
537.0,7.825,True,"[0, 7, 8, 2, 5]"
537.5,7.925,True,"[0, 7, 9, 2, 5]"
538.0,7.825,True,"[0, 7, 8, 2, 5]"
538.5,7.845,True,"[0, 7, 8, 4, 5]"
539.0,7.845,True,"[0, 7, 8, 4, 5]"
539.5,7.815,True,"[0, 7, 8, 1, 5]"
540.0,7.845,True,"[0, 7, 8, 4, 5]"
540.5,7.845,True,"[0, 7, 8, 4, 5]"
541.0,7.845,True,"[0, 7, 8, 4, 5]"
541.5,7.815,True,"[0, 7, 8, 1, 5]"
542.0,7.825,True,"[0, 7, 8, 2, 5]"
542.5,7.825,True,"[0, 7, 8, 2, 5]"
543.0,7.765,True,"[0, 7, 7, 6, 5]"
543.5,7.875,True,"[0, 7, 8, 7, 5]"
544.0,7.825,True,"[0, 7, 8, 2, 5]"
544.5,7.825,True,"[0, 7, 8, 2, 5]"
545.0,7.875,True,"[0, 7, 8, 7, 5]"
545.5,7.825,True,"[0, 7, 8, 2, 5]"
546.0,7.815,True,"[0, 7, 8, 1, 5]"
546.5,7.815,True,"[0, 7, 8, 1, 5]"
547.0,6.925,True,"[0, 6, 9, 2, 5]"
547.5,7.875,True,"[0, 7, 8, 7, 5]"
548.0,7.915,True,"[0, 7, 9, 1, 5]"
548.5,7.825,True,"[0, 7, 8, 2, 5]"
549.0,6.825,True,"[0, 6, 8, 2, 5]"
549.5,7.815,True,"[0, 7, 8, 1, 5]"
550.0,7.815,True,"[0, 7, 8, 1, 5]"
550.5,7.825,True,"[0, 7, 8, 2, 5]"
551.0,7.845,True,"[0, 7, 8, 4, 5]"
551.5,6.825,True,"[0, 6, 8, 2, 5]"
552.0,7.825,True,"[0, 7, 8, 2, 5]"
552.5,7.815,True,"[0, 7, 8, 1, 5]"
553.0,7.825,True,"[0, 7, 8, 2, 5]"
553.5,6.845,True,"[0, 6, 8, 4, 5]"
554.0,7.825,True,"[0, 7, 8, 2, 5]"
554.5,7.815,True,"[0, 7, 8, 1, 5]"
555.0,6.815,True,"[0, 6, 8, 1, 5]"
555.5,7.825,True,"[0, 7, 8, 2, 5]"
556.0,7.815,True,"[0, 7, 8, 1, 5]"
556.5,7.845,True,"[0, 7, 8, 4, 5]"
557.0,6.825,True,"[0, 6, 8, 2, 5]"
557.5,7.815,True,"[0, 7, 8, 1, 5]"
558.0,7.825,True,"[0, 7, 8, 2, 5]"
558.5,7.825,True,"[0, 7, 8, 2, 5]"
559.0,7.715,True,"[0, 7, 7, 1, 5]"
559.5,6.825,True,"[0, 6, 8, 2, 5]"
560.0,7.815,True,"[0, 7, 8, 1, 5]"
560.5,7.815,True,"[0, 7, 8, 1, 5]"
561.0,7.845,True,"[0, 7, 8, 4, 5]"
561.5,6.815,True,"[0, 6, 8, 1, 5]"
562.0,7.825,True,"[0, 7, 8, 2, 5]"
562.5,7.815,True,"[0, 7, 8, 1, 5]"
563.0,7.875,True,"[0, 7, 8, 7, 5]"
563.5,7.875,True,"[0, 7, 8, 7, 5]"
564.0,7.825,True,"[0, 7, 8, 2, 5]"
564.5,7.865,True,"[0, 7, 8, 6, 5]"
565.0,7.825,True,"[0, 7, 8, 2, 5]"
565.5,7.825,True,"[0, 7, 8, 2, 5]"
566.0,7.845,True,"[0, 7, 8, 4, 5]"
566.5,7.825,True,"[0, 7, 8, 2, 5]"
567.0,7.845,True,"[0, 7, 8, 4, 5]"
567.5,7.815,True,"[0, 7, 8, 1, 5]"
568.0,6.845,True,"[0, 6, 8, 4, 5]"
568.5,7.825,True,"[0, 7, 8, 2, 5]"
569.0,7.825,True,"[0, 7, 8, 2, 5]"
569.5,7.825,True,"[0, 7, 8, 2, 5]"
570.0,7.825,True,"[0, 7, 8, 2, 5]"
570.5,7.825,True,"[0, 7, 8, 2, 5]"
571.0,7.825,True,"[0, 7, 8, 2, 5]"
571.5,6.825,True,"[0, 6, 8, 2, 5]"
572.0,7.825,True,"[0, 7, 8, 2, 5]"
572.5,7.825,True,"[0, 7, 8, 2, 5]"
573.0,7.815,True,"[0, 7, 8, 1, 5]"
573.5,7.815,True,"[0, 7, 8, 1, 5]"
574.0,6.825,True,"[0, 6, 8, 2, 5]"
574.5,7.825,True,"[0, 7, 8, 2, 5]"
575.0,7.825,True,"[0, 7, 8, 2, 5]"
575.5,7.825,True,"[0, 7, 8, 2, 5]"
576.0,7.845,True,"[0, 7, 8, 4, 5]"
576.5,7.825,True,"[0, 7, 8, 2, 5]"
577.0,7.825,True,"[0, 7, 8, 2, 5]"
577.5,7.825,True,"[0, 7, 8, 2, 5]"
578.0,6.825,True,"[0, 6, 8, 2, 5]"
578.5,7.825,True,"[0, 7, 8, 2, 5]"
579.0,7.815,True,"[0, 7, 8, 1, 5]"
579.5,7.825,True,"[0, 7, 8, 2, 5]"
580.0,7.825,True,"[0, 7, 8, 2, 5]"
580.5,6.825,True,"[0, 6, 8, 2, 5]"
581.0,7.815,True,"[0, 7, 8, 1, 5]"
581.5,7.825,True,"[0, 7, 8, 2, 5]"
582.0,7.815,True,"[0, 7, 8, 1, 5]"
582.5,6.825,True,"[0, 6, 8, 2, 5]"
583.0,7.825,True,"[0, 7, 8, 2, 5]"
583.5,7.825,True,"[0, 7, 8, 2, 5]"
584.0,7.815,True,"[0, 7, 8, 1, 5]"
584.5,6.825,True,"[0, 6, 8, 2, 5]"
585.0,7.815,True,"[0, 7, 8, 1, 5]"
585.5,6.825,True,"[0, 6, 8, 2, 5]"
586.0,7.825,True,"[0, 7, 8, 2, 5]"
586.5,7.725,True,"[0, 7, 7, 2, 5]"
587.0,7.825,True,"[0, 7, 8, 2, 5]"
587.5,7.876,True,"[0, 7, 8, 7, 6]"
588.0,6.825,True,"[0, 6, 8, 2, 5]"
588.5,7.815,True,"[0, 7, 8, 1, 5]"
589.0,7.825,True,"[0, 7, 8, 2, 5]"
589.5,7.825,True,"[0, 7, 8, 2, 5]"
590.0,7.825,True,"[0, 7, 8, 2, 5]"
590.5,6.815,True,"[0, 6, 8, 1, 5]"
591.0,7.825,True,"[0, 7, 8, 2, 5]"
591.5,7.825,True,"[0, 7, 8, 2, 5]"
592.0,7.825,True,"[0, 7, 8, 2, 5]"
592.5,6.815,True,"[0, 6, 8, 1, 5]"
593.0,7.815,True,"[0, 7, 8, 1, 5]"
593.5,7.825,True,"[0, 7, 8, 2, 5]"
594.0,7.825,True,"[0, 7, 8, 2, 5]"
594.5,7.825,True,"[0, 7, 8, 2, 5]"
595.0,7.815,True,"[0, 7, 8, 1, 5]"
595.5,7.825,True,"[0, 7, 8, 2, 5]"
596.0,7.825,True,"[0, 7, 8, 2, 5]"
596.5,7.825,True,"[0, 7, 8, 2, 5]"
597.0,6.825,True,"[0, 6, 8, 2, 5]"
597.5,7.815,True,"[0, 7, 8, 1, 5]"
598.0,7.825,True,"[0, 7, 8, 2, 5]"
598.5,7.825,True,"[0, 7, 8, 2, 5]"
599.0,6.825,True,"[0, 6, 8, 2, 5]"
599.5,7.815,True,"[0, 7, 8, 1, 5]"
600.0,7.815,True,"[0, 7, 8, 1, 5]"
600.5,7.825,True,"[0, 7, 8, 2, 5]"
601.0,7.825,True,"[0, 7, 8, 2, 5]"
601.5,7.825,True,"[0, 7, 8, 2, 5]"
602.0,7.825,True,"[0, 7, 8, 2, 5]"
602.5,7.825,True,"[0, 7, 8, 2, 5]"
603.0,6.825,True,"[0, 6, 8, 2, 5]"
603.5,6.825,True,"[0, 6, 8, 2, 5]"
604.0,7.815,True,"[0, 7, 8, 1, 5]"
604.5,7.725,True,"[0, 7, 7, 2, 5]"
605.0,7.725,True,"[0, 7, 7, 2, 5]"
605.5,7.745,True,"[0, 7, 7, 4, 5]"
606.0,7.715,True,"[0, 7, 7, 1, 5]"
606.5,7.725,True,"[0, 7, 7, 2, 5]"
607.0,7.725,True,"[0, 7, 7, 2, 5]"
607.5,6.725,True,"[0, 6, 7, 2, 5]"
608.0,7.715,True,"[0, 7, 7, 1, 5]"
608.5,7.625,True,"[0, 7, 6, 2, 5]"
609.0,7.625,True,"[0, 7, 6, 2, 5]"
609.5,7.625,True,"[0, 7, 6, 2, 5]"
610.0,7.615,True,"[0, 7, 6, 1, 5]"
610.5,7.675,True,"[0, 7, 6, 7, 5]"
611.0,7.645,True,"[0, 7, 6, 4, 5]"
611.5,7.645,True,"[0, 7, 6, 4, 5]"
612.0,6.625,True,"[0, 6, 6, 2, 5]"
612.5,7.615,True,"[0, 7, 6, 1, 5]"
613.0,7.615,True,"[0, 7, 6, 1, 5]"
613.5,7.615,True,"[0, 7, 6, 1, 5]"
614.0,6.615,True,"[0, 6, 6, 1, 5]"
614.5,7.625,True,"[0, 7, 6, 2, 5]"
615.0,7.625,True,"[0, 7, 6, 2, 5]"
615.5,7.925,True,"[0, 7, 9, 2, 5]"
616.0,6.945,True,"[0, 6, 9, 4, 5]"
616.5,7.775,True,"[0, 7, 7, 7, 5]"
617.0,7.745,True,"[0, 7, 7, 4, 5]"
617.5,7.745,True,"[0, 7, 7, 4, 5]"
618.0,6.925,True,"[0, 6, 9, 2, 5]"
618.5,7.915,True,"[0, 7, 9, 1, 5]"
619.0,7.925,True,"[0, 7, 9, 2, 5]"
619.5,7.925,True,"[0, 7, 9, 2, 5]"
620.0,7.725,True,"[0, 7, 7, 2, 5]"
620.5,6.945,True,"[0, 6, 9, 4, 5]"
621.0,7.913,True,"[0, 7, 9, 1, 3]"
621.5,7.925,True,"[0, 7, 9, 2, 5]"
622.0,7.945,True,"[0, 7, 9, 4, 5]"
622.5,6.745,True,"[0, 6, 7, 4, 5]"
623.0,7.925,True,"[0, 7, 9, 2, 5]"
623.5,7.925,True,"[0, 7, 9, 2, 5]"
624.0,7.925,True,"[0, 7, 9, 2, 5]"
624.5,6.925,True,"[0, 6, 9, 2, 5]"
625.0,7.925,True,"[0, 7, 9, 2, 5]"
625.5,7.925,True,"[0, 7, 9, 2, 5]"
626.0,7.716,True,"[0, 7, 7, 1, 6]"
626.5,7.715,True,"[0, 7, 7, 1, 5]"
627.0,6.726,True,"[0, 6, 7, 2, 6]"
627.5,7.925,True,"[0, 7, 9, 2, 5]"
628.0,7.625,True,"[0, 7, 6, 2, 5]"
628.5,7.725,True,"[0, 7, 7, 2, 5]"
629.0,6.625,True,"[0, 6, 6, 2, 5]"
629.5,7.625,True,"[0, 7, 6, 2, 5]"
630.0,7.615,True,"[0, 7, 6, 1, 5]"
630.5,7.675,True,"[0, 7, 6, 7, 5]"
631.0,7.625,True,"[0, 7, 6, 2, 5]"
631.5,6.625,True,"[0, 6, 6, 2, 5]"
632.0,7.925,True,"[0, 7, 9, 2, 5]"
632.5,7.625,True,"[0, 7, 6, 2, 5]"
633.0,6.673,True,"[0, 6, 6, 7, 3]"
633.5,6.725,True,"[0, 6, 7, 2, 5]"
634.0,7.675,True,"[0, 7, 6, 7, 5]"
634.5,7.625,True,"[0, 7, 6, 2, 5]"
635.0,7.645,True,"[0, 7, 6, 4, 5]"
635.5,6.645,True,"[0, 6, 6, 4, 5]"
636.0,7.625,True,"[0, 7, 6, 2, 5]"
636.5,7.625,True,"[0, 7, 6, 2, 5]"
637.0,7.625,True,"[0, 7, 6, 2, 5]"
637.5,7.645,True,"[0, 7, 6, 4, 5]"
638.0,6.625,True,"[0, 6, 6, 2, 5]"
638.5,7.625,True,"[0, 7, 6, 2, 5]"
639.0,7.625,True,"[0, 7, 6, 2, 5]"
639.5,7.625,True,"[0, 7, 6, 2, 5]"
640.0,7.675,True,"[0, 7, 6, 7, 5]"
640.5,7.645,True,"[0, 7, 6, 4, 5]"
641.0,7.645,True,"[0, 7, 6, 4, 5]"
641.5,6.625,True,"[0, 6, 6, 2, 5]"
642.0,7.615,True,"[0, 7, 6, 1, 5]"
642.5,7.625,True,"[0, 7, 6, 2, 5]"
643.0,7.645,True,"[0, 7, 6, 4, 5]"
643.5,6.625,True,"[0, 6, 6, 2, 5]"
644.0,7.625,True,"[0, 7, 6, 2, 5]"
644.5,7.675,True,"[0, 7, 6, 7, 5]"
645.0,7.625,True,"[0, 7, 6, 2, 5]"
645.5,7.645,True,"[0, 7, 6, 4, 5]"
646.0,6.645,True,"[0, 6, 6, 4, 5]"
646.5,7.615,True,"[0, 7, 6, 1, 5]"
647.0,7.675,True,"[0, 7, 6, 7, 5]"
647.5,6.615,True,"[0, 6, 6, 1, 5]"
648.0,7.615,True,"[0, 7, 6, 1, 5]"
648.5,7.615,True,"[0, 7, 6, 1, 5]"
649.0,7.675,True,"[0, 7, 6, 7, 5]"
649.5,7.645,True,"[0, 7, 6, 4, 5]"
650.0,6.645,True,"[0, 6, 6, 4, 5]"
650.5,7.625,True,"[0, 7, 6, 2, 5]"
651.0,7.615,True,"[0, 7, 6, 1, 5]"
651.5,7.625,True,"[0, 7, 6, 2, 5]"
652.0,7.925,True,"[0, 7, 9, 2, 5]"
652.5,6.625,True,"[0, 6, 6, 2, 5]"
653.0,7.615,True,"[0, 7, 6, 1, 5]"
653.5,7.645,True,"[0, 7, 6, 4, 5]"
654.0,7.645,True,"[0, 7, 6, 4, 5]"
654.5,6.645,True,"[0, 6, 6, 4, 5]"
655.0,7.615,True,"[0, 7, 6, 1, 5]"
655.5,7.675,True,"[0, 7, 6, 7, 5]"
656.0,6.625,True,"[0, 6, 6, 2, 5]"
656.5,6.675,True,"[0, 6, 6, 7, 5]"
657.0,7.625,True,"[0, 7, 6, 2, 5]"
657.5,7.615,True,"[0, 7, 6, 1, 5]"
658.0,7.645,True,"[0, 7, 6, 4, 5]"
658.5,7.676,True,"[0, 7, 6, 7, 6]"
659.0,6.645,True,"[0, 6, 6, 4, 5]"
659.5,7.615,True,"[0, 7, 6, 1, 5]"
660.0,7.645,True,"[0, 7, 6, 4, 5]"
660.5,7.675,True,"[0, 7, 6, 7, 5]"
661.0,6.645,True,"[0, 6, 6, 4, 5]"
661.5,7.615,True,"[0, 7, 6, 1, 5]"
662.0,7.625,True,"[0, 7, 6, 2, 5]"
662.5,7.645,True,"[0, 7, 6, 4, 5]"
663.0,7.616,True,"[0, 7, 6, 1, 6]"
663.5,7.615,True,"[0, 7, 6, 1, 5]"
664.0,7.645,True,"[0, 7, 6, 4, 5]"
664.5,7.645,True,"[0, 7, 6, 4, 5]"
665.0,7.645,True,"[0, 7, 6, 4, 5]"
665.5,6.625,True,"[0, 6, 6, 2, 5]"
666.0,7.615,True,"[0, 7, 6, 1, 5]"
666.5,7.676,True,"[0, 7, 6, 7, 6]"
667.0,7.675,True,"[0, 7, 6, 7, 5]"
667.5,6.645,True,"[0, 6, 6, 4, 5]"
668.0,7.615,True,"[0, 7, 6, 1, 5]"
668.5,7.645,True,"[0, 7, 6, 4, 5]"
669.0,7.625,True,"[0, 7, 6, 2, 5]"
669.5,6.625,True,"[0, 6, 6, 2, 5]"
670.0,7.675,True,"[0, 7, 6, 7, 5]"
670.5,7.625,True,"[0, 7, 6, 2, 5]"
671.0,6.675,True,"[0, 6, 6, 7, 5]"
671.5,7.625,True,"[0, 7, 6, 2, 5]"
672.0,7.645,True,"[0, 7, 6, 4, 5]"
672.5,7.625,True,"[0, 7, 6, 2, 5]"
673.0,7.625,True,"[0, 7, 6, 2, 5]"
673.5,7.675,True,"[0, 7, 6, 7, 5]"
674.0,6.625,True,"[0, 6, 6, 2, 5]"
674.5,7.615,True,"[0, 7, 6, 1, 5]"
675.0,7.625,True,"[0, 7, 6, 2, 5]"
675.5,7.675,True,"[0, 7, 6, 7, 5]"
676.0,6.645,True,"[0, 6, 6, 4, 5]"
676.5,7.625,True,"[0, 7, 6, 2, 5]"
677.0,7.625,True,"[0, 7, 6, 2, 5]"
677.5,7.625,True,"[0, 7, 6, 2, 5]"
678.0,6.625,True,"[0, 6, 6, 2, 5]"
678.5,7.615,True,"[0, 7, 6, 1, 5]"
679.0,7.615,True,"[0, 7, 6, 1, 5]"
679.5,7.665,True,"[0, 7, 6, 6, 5]"
680.0,6.615,True,"[0, 6, 6, 1, 5]"
680.5,6.645,True,"[0, 6, 6, 4, 5]"
681.0,7.615,True,"[0, 7, 6, 1, 5]"
681.5,7.625,True,"[0, 7, 6, 2, 5]"
682.0,7.625,True,"[0, 7, 6, 2, 5]"
682.5,6.625,True,"[0, 6, 6, 2, 5]"
683.0,7.615,True,"[0, 7, 6, 1, 5]"
683.5,7.625,True,"[0, 7, 6, 2, 5]"
684.0,7.615,True,"[0, 7, 6, 1, 5]"
684.5,6.665,True,"[0, 6, 6, 6, 5]"
685.0,7.725,True,"[0, 7, 7, 2, 5]"
685.5,7.615,True,"[0, 7, 6, 1, 5]"
686.0,7.625,True,"[0, 7, 6, 2, 5]"
686.5,6.613,True,"[0, 6, 6, 1, 3]"
687.0,7.615,True,"[0, 7, 6, 1, 5]"
687.5,7.625,True,"[0, 7, 6, 2, 5]"
688.0,7.625,True,"[0, 7, 6, 2, 5]"
688.5,7.625,True,"[0, 7, 6, 2, 5]"
689.0,7.625,True,"[0, 7, 6, 2, 5]"
689.5,7.625,True,"[0, 7, 6, 2, 5]"
690.0,7.615,True,"[0, 7, 6, 1, 5]"
690.5,7.625,True,"[0, 7, 6, 2, 5]"
691.0,6.625,True,"[0, 6, 6, 2, 5]"
691.5,7.613,True,"[0, 7, 6, 1, 3]"
692.0,7.625,True,"[0, 7, 6, 2, 5]"
692.5,7.665,True,"[0, 7, 6, 6, 5]"
693.0,6.625,True,"[0, 6, 6, 2, 5]"
693.5,7.615,True,"[0, 7, 6, 1, 5]"
694.0,7.665,True,"[0, 7, 6, 6, 5]"
694.5,7.615,True,"[0, 7, 6, 1, 5]"
695.0,6.625,True,"[0, 6, 6, 2, 5]"
695.5,7.616,True,"[0, 7, 6, 1, 6]"
696.0,7.725,True,"[0, 7, 7, 2, 5]"
696.5,7.725,True,"[0, 7, 7, 2, 5]"
697.0,7.725,True,"[0, 7, 7, 2, 5]"
697.5,6.725,True,"[0, 6, 7, 2, 5]"
698.0,7.775,True,"[0, 7, 7, 7, 5]"
698.5,6.625,True,"[0, 6, 6, 2, 5]"
699.0,7.725,True,"[0, 7, 7, 2, 5]"
699.5,7.615,True,"[0, 7, 6, 1, 5]"
700.0,7.775,True,"[0, 7, 7, 7, 5]"
700.5,7.625,True,"[0, 7, 6, 2, 5]"
701.0,6.625,True,"[0, 6, 6, 2, 5]"
701.5,7.625,True,"[0, 7, 6, 2, 5]"
702.0,7.725,True,"[0, 7, 7, 2, 5]"
702.5,7.725,True,"[0, 7, 7, 2, 5]"
703.0,6.745,True,"[0, 6, 7, 4, 5]"
703.5,7.725,True,"[0, 7, 7, 2, 5]"
704.0,6.725,True,"[0, 6, 7, 2, 5]"
704.5,7.725,True,"[0, 7, 7, 2, 5]"
705.0,6.775,True,"[0, 6, 7, 7, 5]"
705.5,7.725,True,"[0, 7, 7, 2, 5]"
706.0,7.745,True,"[0, 7, 7, 4, 5]"
706.5,7.775,True,"[0, 7, 7, 7, 5]"
707.0,6.613,True,"[0, 6, 6, 1, 3]"
707.5,7.625,True,"[0, 7, 6, 2, 5]"
708.0,7.725,True,"[0, 7, 7, 2, 5]"
708.5,6.745,True,"[0, 6, 7, 4, 5]"
709.0,6.725,True,"[0, 6, 7, 2, 5]"
709.5,7.725,True,"[0, 7, 7, 2, 5]"
710.0,7.775,True,"[0, 7, 7, 7, 5]"
710.5,7.725,True,"[0, 7, 7, 2, 5]"
711.0,6.725,True,"[0, 6, 7, 2, 5]"
711.5,7.775,True,"[0, 7, 7, 7, 5]"
712.0,7.775,True,"[0, 7, 7, 7, 5]"
712.5,7.775,True,"[0, 7, 7, 7, 5]"
713.0,6.725,True,"[0, 6, 7, 2, 5]"
713.5,7.725,True,"[0, 7, 7, 2, 5]"
714.0,7.725,True,"[0, 7, 7, 2, 5]"
714.5,7.725,True,"[0, 7, 7, 2, 5]"
715.0,6.775,True,"[0, 6, 7, 7, 5]"
715.5,6.725,True,"[0, 6, 7, 2, 5]"
716.0,7.775,True,"[0, 7, 7, 7, 5]"
716.5,7.725,True,"[0, 7, 7, 2, 5]"
717.0,7.775,True,"[0, 7, 7, 7, 5]"
717.5,6.725,True,"[0, 6, 7, 2, 5]"
718.0,7.715,True,"[0, 7, 7, 1, 5]"
718.5,7.745,True,"[0, 7, 7, 4, 5]"
719.0,7.775,True,"[0, 7, 7, 7, 5]"
719.5,6.775,True,"[0, 6, 7, 7, 5]"
720.0,7.715,True,"[0, 7, 7, 1, 5]"
720.5,7.775,True,"[0, 7, 7, 7, 5]"
721.0,7.725,True,"[0, 7, 7, 2, 5]"
721.5,6.745,True,"[0, 6, 7, 4, 5]"
722.0,7.725,True,"[0, 7, 7, 2, 5]"
722.5,7.775,True,"[0, 7, 7, 7, 5]"
723.0,7.776,True,"[0, 7, 7, 7, 6]"
723.5,6.745,True,"[0, 6, 7, 4, 5]"
724.0,7.725,True,"[0, 7, 7, 2, 5]"
724.5,7.725,True,"[0, 7, 7, 2, 5]"
725.0,7.775,True,"[0, 7, 7, 7, 5]"
725.5,6.625,True,"[0, 6, 6, 2, 5]"
726.0,7.625,True,"[0, 7, 6, 2, 5]"
726.5,7.645,True,"[0, 7, 6, 4, 5]"
727.0,6.625,True,"[0, 6, 6, 2, 5]"
727.5,6.645,True,"[0, 6, 6, 4, 5]"
728.0,7.625,True,"[0, 7, 6, 2, 5]"
728.5,7.625,True,"[0, 7, 6, 2, 5]"
729.0,7.925,True,"[0, 7, 9, 2, 5]"
729.5,6.713,True,"[0, 6, 7, 1, 3]"
730.0,7.945,True,"[0, 7, 9, 4, 5]"
730.5,7.725,True,"[0, 7, 7, 2, 5]"
731.0,7.925,True,"[0, 7, 9, 2, 5]"
731.5,6.625,True,"[0, 6, 6, 2, 5]"
732.0,6.925,True,"[0, 6, 9, 2, 5]"
732.5,7.945,True,"[0, 7, 9, 4, 5]"
733.0,7.715,True,"[0, 7, 7, 1, 5]"
733.5,6.945,True,"[0, 6, 9, 4, 5]"
734.0,7.915,True,"[0, 7, 9, 1, 5]"
734.5,7.925,True,"[0, 7, 9, 2, 5]"
735.0,7.925,True,"[0, 7, 9, 2, 5]"
735.5,6.725,True,"[0, 6, 7, 2, 5]"
736.0,7.925,True,"[0, 7, 9, 2, 5]"
736.5,7.715,True,"[0, 7, 7, 1, 5]"
737.0,7.745,True,"[0, 7, 7, 4, 5]"
737.5,6.725,True,"[0, 6, 7, 2, 5]"
738.0,7.966,True,"[0, 7, 9, 6, 6]"
738.5,6.725,True,"[0, 6, 7, 2, 5]"
739.0,7.945,True,"[0, 7, 9, 4, 5]"
739.5,7.745,True,"[0, 7, 7, 4, 5]"
740.0,6.725,True,"[0, 6, 7, 2, 5]"
740.5,7.965,True,"[0, 7, 9, 6, 5]"
741.0,7.715,True,"[0, 7, 7, 1, 5]"
741.5,6.745,True,"[0, 6, 7, 4, 5]"
742.0,6.945,True,"[0, 6, 9, 4, 5]"
742.5,7.915,True,"[0, 7, 9, 1, 5]"
743.0,6.925,True,"[0, 6, 9, 2, 5]"
743.5,6.745,True,"[0, 6, 7, 4, 5]"
744.0,6.945,True,"[0, 6, 9, 4, 5]"
744.5,6.715,True,"[0, 6, 7, 1, 5]"
745.0,7.725,True,"[0, 7, 7, 2, 5]"
745.5,7.925,True,"[0, 7, 9, 2, 5]"
746.0,6.945,True,"[0, 6, 9, 4, 5]"
746.5,7.915,True,"[0, 7, 9, 1, 5]"
747.0,6.745,True,"[0, 6, 7, 4, 5]"
