time_s,current_uA,applied_V,force_V,confident,force_mN
45.9,6212.5,0.8,3.494,True,195.66400000000002
46.0,6213.45,0.8,3.494,True,195.66400000000002
46.1,6210.59,0.8,3.494,True,195.66400000000002
46.2,6212.02,0.8,3.494,True,195.66400000000002
46.3,6211.07,0.8,3.494,True,195.66400000000002
46.4,6214.4,0.8,3.494,True,195.66400000000002
46.5,6215.83,0.8,3.494,True,195.66400000000002
46.6,6217.27,0.8,3.494,True,195.66400000000002
46.7,6216.31,0.8,3.494,True,195.66400000000002
46.8,6217.86,0.8,3.498,True,195.888
46.9,6218.22,0.8,3.498,True,195.888
47.0,6219.65,0.8,3.498,True,195.888
47.1,6219.65,0.8,3.498,True,195.888
47.2,6216.79,0.8,3.498,True,195.888
47.3,6219.65,0.8,3.498,True,195.888
47.4,6217.27,0.8,3.498,True,195.888
47.5,6220.13,0.8,3.498,True,195.888
47.6,6219.65,0.8,3.498,True,195.888
47.7,6222.03,0.8,3.498,True,195.888
47.8,6222.51,0.8,3.498,True,195.888
47.9,6222.51,0.8,3.498,True,195.888
48.0,6219.65,0.8,3.498,True,195.888
48.1,6220.6,0.8,3.498,True,195.888
48.2,6222.99,0.8,3.498,True,195.888
48.3,6221.56,0.8,3.492,True,195.552
48.4,6224.42,0.8,3.492,True,195.552
48.5,6225.85,0.8,3.492,True,195.552
48.6,6228.23,0.8,3.492,True,195.552
48.7,6231.57,0.8,3.492,True,195.552
48.8,6229.66,0.8,3.492,True,195.552
48.9,6232.05,0.8,3.492,True,195.552
49.0,6225.85,0.8,3.492,True,195.552
49.1,6228.71,0.8,3.492,True,195.552
49.2,6224.42,0.8,3.492,True,195.552
49.3,6225.85,0.8,3.492,True,195.552
49.4,6222.03,0.8,3.492,True,195.552
49.5,6226.33,0.8,3.492,True,195.552
49.6,6224.89,0.8,3.492,True,195.552
49.7,6224.42,0.8,3.492,True,195.552
49.8,6223.94,0.8,3.497,True,195.832
49.9,6226.33,0.8,3.497,True,195.832
50.0,6228.23,0.8,3.497,True,195.832
50.1,6232.05,0.8,3.497,True,195.832
50.2,6230.14,0.8,3.497,True,195.832
50.3,6230.74,0.8,3.497,True,195.832
50.4,6229.66,0.8,3.497,True,195.832
50.5,6229.22,0.8,3.497,True,195.832
50.6,6228.23,0.8,3.497,True,195.832
50.7,6228.23,0.8,3.497,True,195.832
50.8,6227.76,0.8,3.497,True,195.832
50.9,6231.09,0.8,3.497,True,195.832
51.0,6227.76,0.8,3.497,True,195.832
51.1,6232.52,0.8,3.497,True,195.832
51.2,6230.62,0.8,3.497,True,195.832
51.3,6230.62,0.8,3.498,True,195.888
51.4,6231.09,0.8,3.498,True,195.888
51.5,6230.14,0.8,3.498,True,195.888
51.6,6230.62,0.8,3.498,True,195.888
51.7,6233.0,0.8,3.498,True,195.888
51.8,6233.48,0.8,3.498,True,195.888
51.9,6234.91,0.8,3.498,True,195.888
52.0,6237.29,0.8,3.498,True,195.888
52.1,6234.91,0.8,3.498,True,195.888
52.2,6233.48,0.8,3.498,True,195.888
52.3,6233.95,0.8,3.485,True,195.16
52.4,6232.05,0.8,3.485,True,195.16
52.5,6232.52,0.8,3.485,True,195.16
52.6,6233.48,0.8,3.485,True,195.16
52.7,6236.34,0.8,3.485,True,195.16
52.8,6235.38,0.8,3.485,True,195.16
52.9,6239.2,0.8,3.485,True,195.16
53.0,6240.63,0.8,3.485,True,195.16
53.1,6235.86,0.8,3.485,True,195.16
53.2,6239.2,0.8,3.485,True,195.16
53.3,6237.29,0.8,3.485,True,195.16
53.4,6232.52,0.8,3.485,True,195.16
53.5,6235.86,0.8,3.485,True,195.16
53.6,6233.95,0.8,3.485,True,195.16
53.7,6233.72,0.8,3.485,True,195.16
53.8,6232.05,0.8,3.488,True,195.328
