time_s,force_V,confident,digits
249.5,11.108,True,"[1, 1, 1, 0, 8]"
250.0,11.188,True,"[1, 1, 1, 8, 8]"
250.5,11.789,True,"[1, 1, 7, 8, 9]"
251.0,11.188,True,"[1, 1, 1, 8, 8]"
251.5,11.183,True,"[1, 1, 1, 8, 3]"
252.0,11.188,True,"[1, 1, 1, 8, 8]"
252.5,11.788,True,"[1, 1, 7, 8, 8]"
253.0,11.109,True,"[1, 1, 1, 0, 9]"
253.5,11.188,True,"[1, 1, 1, 8, 8]"
254.0,11.781,True,"[1, 1, 7, 8, 1]"
254.5,11.183,True,"[1, 1, 1, 8, 3]"
255.0,11.108,True,"[1, 1, 1, 0, 8]"
255.5,11.184,True,"[1, 1, 1, 8, 4]"
256.0,11.108,True,"[1, 1, 1, 0, 8]"
256.5,11.788,True,"[1, 1, 7, 8, 8]"
257.0,11.108,True,"[1, 1, 1, 0, 8]"
257.5,11.701,True,"[1, 1, 7, 0, 1]"
258.0,11.189,True,"[1, 1, 1, 8, 9]"
258.5,11.188,True,"[1, 1, 1, 8, 8]"
259.0,11.181,True,"[1, 1, 1, 8, 1]"
259.5,11.188,True,"[1, 1, 1, 8, 8]"
260.0,11.105,True,"[1, 1, 1, 0, 5]"
260.5,11.108,True,"[1, 1, 1, 0, 8]"
261.0,11.188,True,"[1, 1, 1, 8, 8]"
261.5,11.785,True,"[1, 1, 7, 8, 5]"
262.0,11.184,True,"[1, 1, 1, 8, 4]"
262.5,11.188,True,"[1, 1, 1, 8, 8]"
263.0,11.701,True,"[1, 1, 7, 0, 1]"
263.5,11.188,True,"[1, 1, 1, 8, 8]"
264.0,11.108,True,"[1, 1, 1, 0, 8]"
264.5,11.788,True,"[1, 1, 7, 8, 8]"
265.0,11.101,True,"[1, 1, 1, 0, 1]"
265.5,11.109,True,"[1, 1, 1, 0, 9]"
266.0,11.188,True,"[1, 1, 1, 8, 8]"
266.5,11.188,True,"[1, 1, 1, 8, 8]"
267.0,11.789,True,"[1, 1, 7, 8, 9]"
267.5,11.105,True,"[1, 1, 1, 0, 5]"
268.0,11.109,True,"[1, 1, 1, 0, 9]"
268.5,11.188,True,"[1, 1, 1, 8, 8]"
269.0,11.708,True,"[1, 1, 7, 0, 8]"
269.5,11.105,True,"[1, 1, 1, 0, 5]"
270.0,11.185,True,"[1, 1, 1, 8, 5]"
270.5,11.708,True,"[1, 1, 7, 0, 8]"
271.0,11.784,True,"[1, 1, 7, 8, 4]"
271.5,11.108,True,"[1, 1, 1, 0, 8]"
272.0,11.788,True,"[1, 1, 7, 8, 8]"
272.5,11.705,True,"[1, 1, 7, 0, 5]"
273.0,11.103,True,"[1, 1, 1, 0, 3]"
273.5,11.784,True,"[1, 1, 7, 8, 4]"
274.0,11.109,True,"[1, 1, 1, 0, 9]"
274.5,11.181,True,"[1, 1, 1, 8, 1]"
275.0,11.189,True,"[1, 1, 1, 8, 9]"
275.5,11.103,True,"[1, 1, 1, 0, 3]"
276.0,11.188,True,"[1, 1, 1, 8, 8]"
276.5,11.181,True,"[1, 1, 1, 8, 1]"
277.0,11.188,True,"[1, 1, 1, 8, 8]"
277.5,11.703,True,"[1, 1, 7, 0, 3]"
278.0,11.188,True,"[1, 1, 1, 8, 8]"
278.5,11.788,True,"[1, 1, 7, 8, 8]"
279.0,11.788,True,"[1, 1, 7, 8, 8]"
279.5,11.704,True,"[1, 1, 7, 0, 4]"
280.0,11.188,True,"[1, 1, 1, 8, 8]"
280.5,11.188,True,"[1, 1, 1, 8, 8]"
281.0,11.105,True,"[1, 1, 1, 0, 5]"
281.5,11.701,True,"[1, 1, 7, 0, 1]"
282.0,11.104,True,"[1, 1, 1, 0, 4]"
282.5,11.785,True,"[1, 1, 7, 8, 5]"
283.0,11.785,True,"[1, 1, 7, 8, 5]"
283.5,11.108,True,"[1, 1, 1, 0, 8]"
284.0,11.185,True,"[1, 1, 1, 8, 5]"
284.5,11.185,True,"[1, 1, 1, 8, 5]"
285.0,11.105,True,"[1, 1, 1, 0, 5]"
285.5,11.183,True,"[1, 1, 1, 8, 3]"
286.0,11.185,True,"[1, 1, 1, 8, 5]"
286.5,11.105,True,"[1, 1, 1, 0, 5]"
287.0,11.185,True,"[1, 1, 1, 8, 5]"
287.5,11.185,True,"[1, 1, 1, 8, 5]"
288.0,11.185,True,"[1, 1, 1, 8, 5]"
288.5,11.188,True,"[1, 1, 1, 8, 8]"
289.0,11.104,True,"[1, 1, 1, 0, 4]"
289.5,11.708,True,"[1, 1, 7, 0, 8]"
290.0,11.181,True,"[1, 1, 1, 8, 1]"
290.5,11.704,True,"[1, 1, 7, 0, 4]"
291.0,11.788,True,"[1, 1, 7, 8, 8]"
291.5,11.103,True,"[1, 1, 1, 0, 3]"
292.0,11.183,True,"[1, 1, 1, 8, 3]"
292.5,11.185,True,"[1, 1, 1, 8, 5]"
293.0,11.703,True,"[1, 1, 7, 0, 3]"
293.5,11.703,True,"[1, 1, 7, 0, 3]"
294.0,11.184,True,"[1, 1, 1, 8, 4]"
294.5,11.104,True,"[1, 1, 1, 0, 4]"
295.0,11.781,True,"[1, 1, 7, 8, 1]"
295.5,11.184,True,"[1, 1, 1, 8, 4]"
296.0,11.703,True,"[1, 1, 7, 0, 3]"
296.5,11.783,True,"[1, 1, 7, 8, 3]"
297.0,11.183,True,"[1, 1, 1, 8, 3]"
297.5,11.104,True,"[1, 1, 1, 0, 4]"
298.0,11.184,True,"[1, 1, 1, 8, 4]"
298.5,11.108,True,"[1, 1, 1, 0, 8]"
299.0,11.184,True,"[1, 1, 1, 8, 4]"
299.5,11.103,True,"[1, 1, 1, 0, 3]"
300.0,11.785,True,"[1, 1, 7, 8, 5]"
300.5,11.185,True,"[1, 1, 1, 8, 5]"
301.0,11.169,True,"[1, 1, 1, 6, 9]"
301.5,11.103,True,"[1, 1, 1, 0, 3]"
302.0,11.783,True,"[1, 1, 7, 8, 3]"
302.5,11.103,True,"[1, 1, 1, 0, 3]"
303.0,11.783,True,"[1, 1, 7, 8, 3]"
303.5,11.104,True,"[1, 1, 1, 0, 4]"
304.0,11.183,True,"[1, 1, 1, 8, 3]"
304.5,11.784,True,"[1, 1, 7, 8, 4]"
305.0,11.104,True,"[1, 1, 1, 0, 4]"
305.5,11.169,True,"[1, 1, 1, 6, 9]"
306.0,11.108,True,"[1, 1, 1, 0, 8]"
306.5,11.188,True,"[1, 1, 1, 8, 8]"
307.0,11.783,True,"[1, 1, 7, 8, 3]"
307.5,11.188,True,"[1, 1, 1, 8, 8]"
308.0,11.783,True,"[1, 1, 7, 8, 3]"
308.5,11.769,True,"[1, 1, 7, 6, 9]"
309.0,11.108,True,"[1, 1, 1, 0, 8]"
309.5,11.788,True,"[1, 1, 7, 8, 8]"
310.0,11.104,True,"[1, 1, 1, 0, 4]"
310.5,11.185,True,"[1, 1, 1, 8, 5]"
311.0,11.784,True,"[1, 1, 7, 8, 4]"
311.5,11.768,True,"[1, 1, 7, 6, 8]"
312.0,11.161,True,"[1, 1, 1, 6, 1]"
312.5,11.184,True,"[1, 1, 1, 8, 4]"
313.0,11.103,True,"[1, 1, 1, 0, 3]"
313.5,11.783,True,"[1, 1, 7, 8, 3]"
314.0,11.103,True,"[1, 1, 1, 0, 3]"
314.5,11.104,True,"[1, 1, 1, 0, 4]"
315.0,11.184,True,"[1, 1, 1, 8, 4]"
315.5,11.703,True,"[1, 1, 7, 0, 3]"
316.0,11.103,True,"[1, 1, 1, 0, 3]"
316.5,11.188,True,"[1, 1, 1, 8, 8]"
317.0,11.768,True,"[1, 1, 7, 6, 8]"
317.5,11.765,True,"[1, 1, 7, 6, 5]"
318.0,11.761,True,"[1, 1, 7, 6, 1]"
318.5,11.161,True,"[1, 1, 1, 6, 1]"
319.0,11.761,True,"[1, 1, 7, 6, 1]"
319.5,11.168,True,"[1, 1, 1, 6, 8]"
320.0,11.168,True,"[1, 1, 1, 6, 8]"
320.5,11.168,True,"[1, 1, 1, 6, 8]"
321.0,11.769,True,"[1, 1, 7, 6, 9]"
321.5,11.163,True,"[1, 1, 1, 6, 3]"
322.0,11.168,True,"[1, 1, 1, 6, 8]"
322.5,11.161,True,"[1, 1, 1, 6, 1]"
323.0,11.768,True,"[1, 1, 7, 6, 8]"
323.5,11.168,True,"[1, 1, 1, 6, 8]"
324.0,11.161,True,"[1, 1, 1, 6, 1]"
324.5,11.769,True,"[1, 1, 7, 6, 9]"
325.0,11.761,True,"[1, 1, 7, 6, 1]"
325.5,11.769,True,"[1, 1, 7, 6, 9]"
326.0,11.165,True,"[1, 1, 1, 6, 5]"
326.5,11.168,True,"[1, 1, 1, 6, 8]"
327.0,11.161,True,"[1, 1, 1, 6, 1]"
327.5,11.768,True,"[1, 1, 7, 6, 8]"
328.0,11.165,True,"[1, 1, 1, 6, 5]"
328.5,11.768,True,"[1, 1, 7, 6, 8]"
329.0,11.764,True,"[1, 1, 7, 6, 4]"
329.5,11.108,True,"[1, 1, 1, 0, 8]"
330.0,11.768,True,"[1, 1, 7, 6, 8]"
330.5,11.165,True,"[1, 1, 1, 6, 5]"
331.0,11.108,True,"[1, 1, 1, 0, 8]"
331.5,11.761,True,"[1, 1, 7, 6, 1]"
332.0,11.168,True,"[1, 1, 1, 6, 8]"
332.5,11.168,True,"[1, 1, 1, 6, 8]"
333.0,11.168,True,"[1, 1, 1, 6, 8]"
333.5,11.164,True,"[1, 1, 1, 6, 4]"
334.0,11.161,True,"[1, 1, 1, 6, 1]"
334.5,11.164,True,"[1, 1, 1, 6, 4]"
335.0,11.168,True,"[1, 1, 1, 6, 8]"
335.5,11.763,True,"[1, 1, 7, 6, 3]"
336.0,11.165,True,"[1, 1, 1, 6, 5]"
336.5,11.163,True,"[1, 1, 1, 6, 3]"
337.0,11.163,True,"[1, 1, 1, 6, 3]"
337.5,11.763,True,"[1, 1, 7, 6, 3]"
338.0,11.764,True,"[1, 1, 7, 6, 4]"
338.5,11.763,True,"[1, 1, 7, 6, 3]"
339.0,11.163,True,"[1, 1, 1, 6, 3]"
339.5,11.163,True,"[1, 1, 1, 6, 3]"
340.0,11.163,True,"[1, 1, 1, 6, 3]"
340.5,11.164,True,"[1, 1, 1, 6, 4]"
341.0,11.765,True,"[1, 1, 7, 6, 5]"
341.5,11.164,True,"[1, 1, 1, 6, 4]"
342.0,11.163,True,"[1, 1, 1, 6, 3]"
342.5,11.763,True,"[1, 1, 7, 6, 3]"
343.0,11.169,True,"[1, 1, 1, 6, 9]"
343.5,11.168,True,"[1, 1, 1, 6, 8]"
344.0,11.763,True,"[1, 1, 7, 6, 3]"
344.5,11.763,True,"[1, 1, 7, 6, 3]"
345.0,11.163,True,"[1, 1, 1, 6, 3]"
345.5,11.158,True,"[1, 1, 1, 5, 8]"
346.0,11.151,True,"[1, 1, 1, 5, 1]"
346.5,11.763,True,"[1, 1, 7, 6, 3]"
347.0,11.164,True,"[1, 1, 1, 6, 4]"
347.5,11.763,True,"[1, 1, 7, 6, 3]"
348.0,11.768,True,"[1, 1, 7, 6, 8]"
348.5,11.169,True,"[1, 1, 1, 6, 9]"
349.0,11.168,True,"[1, 1, 1, 6, 8]"
349.5,11.168,True,"[1, 1, 1, 6, 8]"
350.0,11.763,True,"[1, 1, 7, 6, 3]"
350.5,11.165,True,"[1, 1, 1, 6, 5]"
351.0,11.163,True,"[1, 1, 1, 6, 3]"
351.5,11.765,True,"[1, 1, 7, 6, 5]"
352.0,11.764,True,"[1, 1, 7, 6, 4]"
352.5,11.165,True,"[1, 1, 1, 6, 5]"
353.0,11.163,True,"[1, 1, 1, 6, 3]"
353.5,11.764,True,"[1, 1, 7, 6, 4]"
354.0,11.163,True,"[1, 1, 1, 6, 3]"
354.5,11.764,True,"[1, 1, 7, 6, 4]"
355.0,11.164,True,"[1, 1, 1, 6, 4]"
355.5,11.163,True,"[1, 1, 1, 6, 3]"
356.0,11.164,True,"[1, 1, 1, 6, 4]"
356.5,11.163,True,"[1, 1, 1, 6, 3]"
357.0,11.164,True,"[1, 1, 1, 6, 4]"
357.5,11.759,True,"[1, 1, 7, 5, 9]"
358.0,11.763,True,"[1, 1, 7, 6, 3]"
358.5,11.759,True,"[1, 1, 7, 5, 9]"
359.0,11.768,True,"[1, 1, 7, 6, 8]"
359.5,11.151,True,"[1, 1, 1, 5, 1]"
360.0,11.168,True,"[1, 1, 1, 6, 8]"
360.5,11.159,True,"[1, 1, 1, 5, 9]"
361.0,11.163,True,"[1, 1, 1, 6, 3]"
361.5,11.758,True,"[1, 1, 7, 5, 8]"
362.0,11.769,True,"[1, 1, 7, 6, 9]"
362.5,11.164,True,"[1, 1, 1, 6, 4]"
363.0,11.763,True,"[1, 1, 7, 6, 3]"
363.5,11.758,True,"[1, 1, 7, 5, 8]"
364.0,11.163,True,"[1, 1, 1, 6, 3]"
364.5,11.758,True,"[1, 1, 7, 5, 8]"
365.0,11.159,True,"[1, 1, 1, 5, 9]"
365.5,11.159,True,"[1, 1, 1, 5, 9]"
366.0,11.763,True,"[1, 1, 7, 6, 3]"
366.5,11.768,True,"[1, 1, 7, 6, 8]"
367.0,11.758,True,"[1, 1, 7, 5, 8]"
367.5,11.763,True,"[1, 1, 7, 6, 3]"
368.0,11.164,True,"[1, 1, 1, 6, 4]"
368.5,11.164,True,"[1, 1, 1, 6, 4]"
369.0,11.769,True,"[1, 1, 7, 6, 9]"
369.5,11.158,True,"[1, 1, 1, 5, 8]"
370.0,11.158,True,"[1, 1, 1, 5, 8]"
370.5,11.158,True,"[1, 1, 1, 5, 8]"
371.0,11.759,True,"[1, 1, 7, 5, 9]"
371.5,11.159,True,"[1, 1, 1, 5, 9]"
372.0,11.159,True,"[1, 1, 1, 5, 9]"
372.5,11.764,True,"[1, 1, 7, 6, 4]"
373.0,11.163,True,"[1, 1, 1, 6, 3]"
373.5,11.158,True,"[1, 1, 1, 5, 8]"
374.0,11.759,True,"[1, 1, 7, 5, 9]"
374.5,11.759,True,"[1, 1, 7, 5, 9]"
375.0,11.159,True,"[1, 1, 1, 5, 9]"
375.5,11.758,True,"[1, 1, 7, 5, 8]"
376.0,11.158,True,"[1, 1, 1, 5, 8]"
376.5,11.751,True,"[1, 1, 7, 5, 1]"
377.0,11.764,True,"[1, 1, 7, 6, 4]"
377.5,11.159,True,"[1, 1, 1, 5, 9]"
378.0,11.763,True,"[1, 1, 7, 6, 3]"
378.5,11.168,True,"[1, 1, 1, 6, 8]"
379.0,11.154,True,"[1, 1, 1, 5, 4]"
379.5,11.758,True,"[1, 1, 7, 5, 8]"
380.0,11.755,True,"[1, 1, 7, 5, 5]"
380.5,11.758,True,"[1, 1, 7, 5, 8]"
381.0,11.159,True,"[1, 1, 1, 5, 9]"
381.5,11.159,True,"[1, 1, 1, 5, 9]"
382.0,11.151,True,"[1, 1, 1, 5, 1]"
382.5,11.159,True,"[1, 1, 1, 5, 9]"
383.0,11.159,True,"[1, 1, 1, 5, 9]"
383.5,11.758,True,"[1, 1, 7, 5, 8]"
384.0,11.759,True,"[1, 1, 7, 5, 9]"
384.5,11.159,True,"[1, 1, 1, 5, 9]"
385.0,11.758,True,"[1, 1, 7, 5, 8]"
385.5,11.751,True,"[1, 1, 7, 5, 1]"
386.0,11.151,True,"[1, 1, 1, 5, 1]"
386.5,11.151,True,"[1, 1, 1, 5, 1]"
387.0,11.158,True,"[1, 1, 1, 5, 8]"
387.5,11.755,True,"[1, 1, 7, 5, 5]"
388.0,11.755,True,"[1, 1, 7, 5, 5]"
388.5,11.755,True,"[1, 1, 7, 5, 5]"
389.0,11.153,True,"[1, 1, 1, 5, 3]"
389.5,11.754,True,"[1, 1, 7, 5, 4]"
390.0,11.758,True,"[1, 1, 7, 5, 8]"
390.5,11.754,True,"[1, 1, 7, 5, 4]"
391.0,11.151,True,"[1, 1, 1, 5, 1]"
391.5,11.758,True,"[1, 1, 7, 5, 8]"
392.0,11.759,True,"[1, 1, 7, 5, 9]"
392.5,11.155,True,"[1, 1, 1, 5, 5]"
393.0,11.159,True,"[1, 1, 1, 5, 9]"
393.5,11.754,True,"[1, 1, 7, 5, 4]"
394.0,11.754,True,"[1, 1, 7, 5, 4]"
394.5,11.151,True,"[1, 1, 1, 5, 1]"
395.0,11.158,True,"[1, 1, 1, 5, 8]"
395.5,11.158,True,"[1, 1, 1, 5, 8]"
396.0,11.755,True,"[1, 1, 7, 5, 5]"
396.5,11.755,True,"[1, 1, 7, 5, 5]"
397.0,11.755,True,"[1, 1, 7, 5, 5]"
397.5,11.753,True,"[1, 1, 7, 5, 3]"
398.0,11.154,True,"[1, 1, 1, 5, 4]"
398.5,11.155,True,"[1, 1, 1, 5, 5]"
399.0,11.153,True,"[1, 1, 1, 5, 3]"
399.5,11.753,True,"[1, 1, 7, 5, 3]"
400.0,11.155,True,"[1, 1, 1, 5, 5]"
400.5,11.754,True,"[1, 1, 7, 5, 4]"
401.0,11.153,True,"[1, 1, 1, 5, 3]"
401.5,11.753,True,"[1, 1, 7, 5, 3]"
402.0,11.179,True,"[1, 1, 1, 7, 9]"
402.5,11.158,True,"[1, 1, 1, 5, 8]"
403.0,11.155,True,"[1, 1, 1, 5, 5]"
403.5,11.754,True,"[1, 1, 7, 5, 4]"
404.0,11.758,True,"[1, 1, 7, 5, 8]"
404.5,11.158,True,"[1, 1, 1, 5, 8]"
405.0,11.753,True,"[1, 1, 7, 5, 3]"
405.5,11.179,True,"[1, 1, 1, 7, 9]"
406.0,11.153,True,"[1, 1, 1, 5, 3]"
406.5,11.158,True,"[1, 1, 1, 5, 8]"
407.0,11.153,True,"[1, 1, 1, 5, 3]"
407.5,11.153,True,"[1, 1, 1, 5, 3]"
408.0,11.153,True,"[1, 1, 1, 5, 3]"
408.5,11.754,True,"[1, 1, 7, 5, 4]"
409.0,11.779,True,"[1, 1, 7, 7, 9]"
409.5,11.779,True,"[1, 1, 7, 7, 9]"
410.0,11.178,True,"[1, 1, 1, 7, 8]"
410.5,11.753,True,"[1, 1, 7, 5, 3]"
411.0,11.153,True,"[1, 1, 1, 5, 3]"
411.5,11.779,True,"[1, 1, 7, 7, 9]"
412.0,11.758,True,"[1, 1, 7, 5, 8]"
412.5,11.153,True,"[1, 1, 1, 5, 3]"
413.0,11.754,True,"[1, 1, 7, 5, 4]"
413.5,11.754,True,"[1, 1, 7, 5, 4]"
414.0,11.758,True,"[1, 1, 7, 5, 8]"
414.5,11.179,True,"[1, 1, 1, 7, 9]"
415.0,11.754,True,"[1, 1, 7, 5, 4]"
415.5,11.178,True,"[1, 1, 1, 7, 8]"
416.0,11.758,True,"[1, 1, 7, 5, 8]"
416.5,11.754,True,"[1, 1, 7, 5, 4]"
417.0,11.158,True,"[1, 1, 1, 5, 8]"
417.5,11.758,True,"[1, 1, 7, 5, 8]"
418.0,11.178,True,"[1, 1, 1, 7, 8]"
418.5,11.179,True,"[1, 1, 1, 7, 9]"
419.0,11.154,True,"[1, 1, 1, 5, 4]"
419.5,11.154,True,"[1, 1, 1, 5, 4]"
420.0,11.158,True,"[1, 1, 1, 5, 8]"
420.5,11.158,True,"[1, 1, 1, 5, 8]"
421.0,11.171,True,"[1, 1, 1, 7, 1]"
421.5,11.771,True,"[1, 1, 7, 7, 1]"
422.0,11.779,True,"[1, 1, 7, 7, 9]"
422.5,11.154,True,"[1, 1, 1, 5, 4]"
423.0,11.771,True,"[1, 1, 7, 7, 1]"
423.5,11.778,True,"[1, 1, 7, 7, 8]"
424.0,11.178,True,"[1, 1, 1, 7, 8]"
424.5,11.171,True,"[1, 1, 1, 7, 1]"
425.0,11.174,True,"[1, 1, 1, 7, 4]"
425.5,11.754,True,"[1, 1, 7, 5, 4]"
426.0,11.179,True,"[1, 1, 1, 7, 9]"
426.5,11.778,True,"[1, 1, 7, 7, 8]"
427.0,11.178,True,"[1, 1, 1, 7, 8]"
427.5,11.748,True,"[1, 1, 7, 4, 8]"
428.0,11.779,True,"[1, 1, 7, 7, 9]"
428.5,11.771,True,"[1, 1, 7, 7, 1]"
429.0,11.158,True,"[1, 1, 1, 5, 8]"
429.5,11.178,True,"[1, 1, 1, 7, 8]"
430.0,11.778,True,"[1, 1, 7, 7, 8]"
430.5,11.174,True,"[1, 1, 1, 7, 4]"
431.0,11.153,True,"[1, 1, 1, 5, 3]"
431.5,11.179,True,"[1, 1, 1, 7, 9]"
432.0,11.778,True,"[1, 1, 7, 7, 8]"
432.5,11.179,True,"[1, 1, 1, 7, 9]"
433.0,11.778,True,"[1, 1, 7, 7, 8]"
433.5,11.771,True,"[1, 1, 7, 7, 1]"
434.0,11.758,True,"[1, 1, 7, 5, 8]"
434.5,11.778,True,"[1, 1, 7, 7, 8]"
435.0,11.778,True,"[1, 1, 7, 7, 8]"
435.5,11.771,True,"[1, 1, 7, 7, 1]"
436.0,11.171,True,"[1, 1, 1, 7, 1]"
436.5,11.178,True,"[1, 1, 1, 7, 8]"
437.0,11.175,True,"[1, 1, 1, 7, 5]"
437.5,11.178,True,"[1, 1, 1, 7, 8]"
438.0,11.778,True,"[1, 1, 7, 7, 8]"
438.5,11.171,True,"[1, 1, 1, 7, 1]"
439.0,11.178,True,"[1, 1, 1, 7, 8]"
439.5,11.178,True,"[1, 1, 1, 7, 8]"
440.0,11.778,True,"[1, 1, 7, 7, 8]"
440.5,11.778,True,"[1, 1, 7, 7, 8]"
441.0,11.771,True,"[1, 1, 7, 7, 1]"
441.5,11.178,True,"[1, 1, 1, 7, 8]"
442.0,11.775,True,"[1, 1, 7, 7, 5]"
442.5,11.779,True,"[1, 1, 7, 7, 9]"
443.0,11.171,True,"[1, 1, 1, 7, 1]"
443.5,11.773,True,"[1, 1, 7, 7, 3]"
444.0,11.175,True,"[1, 1, 1, 7, 5]"
444.5,11.779,True,"[1, 1, 7, 7, 9]"
445.0,11.778,True,"[1, 1, 7, 7, 8]"
445.5,11.778,True,"[1, 1, 7, 7, 8]"
446.0,11.778,True,"[1, 1, 7, 7, 8]"
446.5,11.771,True,"[1, 1, 7, 7, 1]"
447.0,11.771,True,"[1, 1, 7, 7, 1]"
447.5,11.775,True,"[1, 1, 7, 7, 5]"
448.0,11.771,True,"[1, 1, 7, 7, 1]"
448.5,11.174,True,"[1, 1, 1, 7, 4]"
449.0,11.178,True,"[1, 1, 1, 7, 8]"
449.5,11.178,True,"[1, 1, 1, 7, 8]"
450.0,11.778,True,"[1, 1, 7, 7, 8]"
450.5,11.775,True,"[1, 1, 7, 7, 5]"
451.0,11.171,True,"[1, 1, 1, 7, 1]"
451.5,11.178,True,"[1, 1, 1, 7, 8]"
452.0,11.178,True,"[1, 1, 1, 7, 8]"
452.5,11.774,True,"[1, 1, 7, 7, 4]"
453.0,11.178,True,"[1, 1, 1, 7, 8]"
453.5,11.178,True,"[1, 1, 1, 7, 8]"
454.0,11.774,True,"[1, 1, 7, 7, 4]"
454.5,11.778,True,"[1, 1, 7, 7, 8]"
455.0,11.174,True,"[1, 1, 1, 7, 4]"
455.5,11.175,True,"[1, 1, 1, 7, 5]"
456.0,11.175,True,"[1, 1, 1, 7, 5]"
456.5,11.175,True,"[1, 1, 1, 7, 5]"
457.0,11.775,True,"[1, 1, 7, 7, 5]"
457.5,11.175,True,"[1, 1, 1, 7, 5]"
458.0,11.775,True,"[1, 1, 7, 7, 5]"
458.5,11.775,True,"[1, 1, 7, 7, 5]"
459.0,11.774,True,"[1, 1, 7, 7, 4]"
459.5,11.771,True,"[1, 1, 7, 7, 1]"
460.0,11.778,True,"[1, 1, 7, 7, 8]"
460.5,11.773,True,"[1, 1, 7, 7, 3]"
461.0,11.173,True,"[1, 1, 1, 7, 3]"
461.5,11.778,True,"[1, 1, 7, 7, 8]"
462.0,11.174,True,"[1, 1, 1, 7, 4]"
462.5,11.175,True,"[1, 1, 1, 7, 5]"
463.0,11.178,True,"[1, 1, 1, 7, 8]"
463.5,11.178,True,"[1, 1, 1, 7, 8]"
464.0,11.774,True,"[1, 1, 7, 7, 4]"
464.5,11.774,True,"[1, 1, 7, 7, 4]"
465.0,11.774,True,"[1, 1, 7, 7, 4]"
465.5,11.173,True,"[1, 1, 1, 7, 3]"
466.0,11.174,True,"[1, 1, 1, 7, 4]"
466.5,11.148,True,"[1, 1, 1, 4, 8]"
467.0,11.178,True,"[1, 1, 1, 7, 8]"
467.5,11.774,True,"[1, 1, 7, 7, 4]"
468.0,11.175,True,"[1, 1, 1, 7, 5]"
468.5,11.174,True,"[1, 1, 1, 7, 4]"
469.0,11.173,True,"[1, 1, 1, 7, 3]"
469.5,11.773,True,"[1, 1, 7, 7, 3]"
470.0,11.775,True,"[1, 1, 7, 7, 5]"
470.5,11.773,True,"[1, 1, 7, 7, 3]"
471.0,11.174,True,"[1, 1, 1, 7, 4]"
471.5,11.175,True,"[1, 1, 1, 7, 5]"
472.0,11.775,True,"[1, 1, 7, 7, 5]"
472.5,11.173,True,"[1, 1, 1, 7, 3]"
473.0,11.773,True,"[1, 1, 7, 7, 3]"
473.5,11.174,True,"[1, 1, 1, 7, 4]"
474.0,11.174,True,"[1, 1, 1, 7, 4]"
474.5,11.774,True,"[1, 1, 7, 7, 4]"
475.0,11.778,True,"[1, 1, 7, 7, 8]"
475.5,11.174,True,"[1, 1, 1, 7, 4]"
476.0,11.174,True,"[1, 1, 1, 7, 4]"
476.5,11.174,True,"[1, 1, 1, 7, 4]"
477.0,11.173,True,"[1, 1, 1, 7, 3]"
477.5,11.174,True,"[1, 1, 1, 7, 4]"
478.0,11.774,True,"[1, 1, 7, 7, 4]"
478.5,11.778,True,"[1, 1, 7, 7, 8]"
479.0,11.773,True,"[1, 1, 7, 7, 3]"
479.5,11.779,True,"[1, 1, 7, 7, 9]"
480.0,11.173,True,"[1, 1, 1, 7, 3]"
480.5,11.174,True,"[1, 1, 1, 7, 4]"
481.0,11.778,True,"[1, 1, 7, 7, 8]"
481.5,11.173,True,"[1, 1, 1, 7, 3]"
482.0,11.174,True,"[1, 1, 1, 7, 4]"
482.5,11.774,True,"[1, 1, 7, 7, 4]"
483.0,11.174,True,"[1, 1, 1, 7, 4]"
483.5,11.773,True,"[1, 1, 7, 7, 3]"
484.0,11.173,True,"[1, 1, 1, 7, 3]"
484.5,11.774,True,"[1, 1, 7, 7, 4]"
485.0,11.773,True,"[1, 1, 7, 7, 3]"
485.5,11.743,True,"[1, 1, 7, 4, 3]"
486.0,11.773,True,"[1, 1, 7, 7, 3]"
486.5,11.173,True,"[1, 1, 1, 7, 3]"
487.0,11.773,True,"[1, 1, 7, 7, 3]"
487.5,11.173,True,"[1, 1, 1, 7, 3]"
488.0,11.178,True,"[1, 1, 1, 7, 8]"
488.5,11.771,True,"[1, 1, 7, 7, 1]"
489.0,11.773,True,"[1, 1, 7, 7, 3]"
489.5,11.173,True,"[1, 1, 1, 7, 3]"
490.0,11.173,True,"[1, 1, 1, 7, 3]"
490.5,11.774,True,"[1, 1, 7, 7, 4]"
491.0,11.173,True,"[1, 1, 1, 7, 3]"
491.5,11.778,True,"[1, 1, 7, 7, 8]"
492.0,11.774,True,"[1, 1, 7, 7, 4]"
492.5,11.173,True,"[1, 1, 1, 7, 3]"
493.0,11.774,True,"[1, 1, 7, 7, 4]"
493.5,11.773,True,"[1, 1, 7, 7, 3]"
494.0,11.178,True,"[1, 1, 1, 7, 8]"
494.5,11.174,True,"[1, 1, 1, 7, 4]"
495.0,11.774,True,"[1, 1, 7, 7, 4]"
495.5,11.174,True,"[1, 1, 1, 7, 4]"
496.0,11.773,True,"[1, 1, 7, 7, 3]"
496.5,11.773,True,"[1, 1, 7, 7, 3]"
497.0,11.773,True,"[1, 1, 7, 7, 3]"
497.5,11.789,True,"[1, 1, 7, 8, 9]"
498.0,11.173,True,"[1, 1, 1, 7, 3]"
498.5,11.773,True,"[1, 1, 7, 7, 3]"
