time_s,force_V_raw,force_V
327.0,7.613,1.5230000000000001
327.5,7.614,1.5230000000000001
328.0,7.615,1.5230000000000001
328.5,7.619,1.5230000000000001
329.0,7.613,1.5230000000000001
329.5,7.614,1.5230000000000001
330.0,7.615,1.5230000000000001
330.5,7.615,1.5230000000000001
331.0,7.615,1.5230000000000001
331.5,7.615,1.5230000000000001
332.0,7.616,1.5230000000000001
332.5,7.617,1.5230000000000001
333.0,7.615,1.5230000000000001
333.5,7.614,1.5230000000000001
334.0,7.616,1.5230000000000001
334.5,7.617,1.5231999999999999
335.0,7.618,1.5231999999999999
335.5,7.618,1.5231999999999999
336.0,7.616,1.5231999999999999
336.5,7.616,1.5231999999999999
337.0,7.615,1.5231999999999999
337.5,7.615,1.5231999999999999
338.0,7.615,1.5231999999999999
338.5,7.617,1.5231999999999999
339.0,7.617,1.5231999999999999
339.5,7.617,1.5231999999999999
340.0,7.617,1.5231999999999999
340.5,7.617,1.5231999999999999
341.0,7.615,1.5231999999999999
341.5,7.616,1.5231999999999999
342.0,7.616,1.5231999999999999
342.5,7.614,1.5231999999999999
343.0,7.615,1.5231999999999999
343.5,7.615,1.5231999999999999
344.0,7.615,1.5231999999999999
344.5,7.614,1.5231999999999999
345.0,7.618,1.5231999999999999
345.5,7.615,1.5231999999999999
346.0,7.616,1.5230000000000001
346.5,7.618,1.5231999999999999
347.0,7.617,1.5230000000000001
347.5,7.616,1.5230000000000001
348.0,7.615,1.5231999999999999
348.5,7.616,1.5231999999999999
349.0,7.613,1.5231999999999999
349.5,7.617,1.5231999999999999
350.0,7.617,1.5231999999999999
350.5,7.615,1.5230000000000001
351.0,7.614,1.5230000000000001
351.5,7.616,1.5230000000000001
352.0,7.615,1.5230000000000001
352.5,7.617,1.5230000000000001
353.0,7.616,1.5230000000000001
353.5,7.615,1.5230000000000001
354.0,7.614,1.5230000000000001
354.5,7.613,1.5230000000000001
355.0,7.614,1.5230000000000001
355.5,7.615,1.5230000000000001
356.0,7.612,1.5230000000000001
356.5,7.617,1.5230000000000001
357.0,7.612,1.5230000000000001
357.5,7.615,1.5230000000000001
358.0,7.615,1.5230000000000001
358.5,7.616,1.5230000000000001
359.0,7.615,1.5230000000000001
359.5,7.617,1.5230000000000001
360.0,7.617,1.5230000000000001
360.5,7.615,1.5230000000000001
361.0,7.615,1.5228
361.5,7.614,1.5228
362.0,7.612,1.5228
362.5,7.612,1.5228
363.0,7.614,1.5226000000000002
363.5,7.616,1.5224
364.0,7.613,1.5224
364.5,7.61,1.522
365.0,7.608,1.5215999999999998
365.5,7.605,1.5211999999999999
366.0,7.606,1.5210000000000001
366.5,7.604,1.5208
367.0,7.602,1.5204
367.5,7.588,1.5204
368.0,7.602,1.5202
368.5,7.601,1.5192
369.0,7.596,1.519
369.5,7.588,1.5188000000000001
370.0,7.594,1.5188000000000001
370.5,7.595,1.5188000000000001
371.0,7.594,1.5184
371.5,7.594,1.5182
372.0,7.533,1.5182
372.5,7.592,1.518
373.0,7.59,1.518
373.5,7.591,1.5178
374.0,7.591,1.5176
374.5,7.589,1.5176
375.0,7.588,1.5176
375.5,7.588,1.517
376.0,7.585,1.517
376.5,7.585,1.517
377.0,7.584,1.517
377.5,7.585,1.517
378.0,7.584,1.517
378.5,7.585,1.517
379.0,7.585,1.5168
379.5,7.583,1.5168
380.0,7.583,1.5168
380.5,7.584,1.5168
381.0,7.584,1.5168
381.5,7.586,1.5166
382.0,7.581,1.5166
382.5,7.584,1.5166
383.0,7.582,1.5164
383.5,7.582,1.5164
384.0,7.582,1.5164
384.5,7.58,1.5164
385.0,7.58,1.5162
385.5,7.582,1.5162
386.0,7.581,1.5162
386.5,7.577,1.5162
387.0,7.584,1.5162
387.5,7.581,1.5162
388.0,7.578,1.516
388.5,7.578,1.516
389.0,7.58,1.516
389.5,7.58,1.516
390.0,7.578,1.516
390.5,7.582,1.516
391.0,7.58,1.516
391.5,7.582,1.516
392.0,7.581,1.516
392.5,7.58,1.516
393.0,7.58,1.516
393.5,7.577,1.516
394.0,7.578,1.516
394.5,7.578,1.5158
395.0,7.58,1.5156
395.5,7.578,1.5158
396.0,7.578,1.5156
396.5,7.58,1.5156
397.0,7.576,1.5156
397.5,7.58,1.5156
398.0,7.575,1.5156
398.5,7.577,1.5156
399.0,7.577,1.5156
399.5,7.579,1.5156
400.0,7.577,1.5156
400.5,7.58,1.5156
401.0,7.578,1.5154
401.5,7.577,1.5154
402.0,7.578,1.5154
402.5,7.578,1.5154
403.0,7.582,1.5154
403.5,7.575,1.5154
404.0,7.574,1.5156
404.5,7.577,1.5156
405.0,7.578,1.5154
405.5,7.575,1.5156
406.0,7.577,1.5156
406.5,7.577,1.5154
407.0,7.578,1.5154
407.5,7.579,1.5154
408.0,7.578,1.5154
408.5,7.575,1.5154
409.0,7.58,1.5154
409.5,7.574,1.5154
410.0,7.576,1.5154
410.5,7.578,1.5154
411.0,7.578,1.5154
411.5,7.575,1.5151999999999999
412.0,7.575,1.5151999999999999
412.5,7.576,1.5151999999999999
413.0,7.577,1.5151999999999999
413.5,7.574,1.5151999999999999
414.0,7.575,1.5151999999999999
414.5,7.578,1.5151999999999999
415.0,7.579,1.5151999999999999
415.5,7.576,1.5151999999999999
416.0,7.576,1.5151999999999999
416.5,7.575,1.5151999999999999
417.0,7.578,1.5151999999999999
417.5,7.575,1.5151999999999999
418.0,7.575,1.5151999999999999
418.5,7.576,1.5151999999999999
419.0,7.577,1.5154
419.5,7.577,1.5154
420.0,7.575,1.5151999999999999
420.5,7.575,1.5151999999999999
421.0,7.578,1.5151999999999999
421.5,7.579,1.5151999999999999
422.0,7.575,1.5154
422.5,7.579,1.5151999999999999
423.0,7.577,1.5151999999999999
423.5,7.577,1.5151999999999999
424.0,7.578,1.5151999999999999
424.5,7.576,1.5150000000000001
425.0,7.575,1.5150000000000001
425.5,7.574,1.5151999999999999
426.0,7.575,1.5151999999999999
426.5,7.577,1.5151999999999999
427.0,7.577,1.5150000000000001
427.5,7.574,1.5150000000000001
428.0,7.575,1.5150000000000001
428.5,7.575,1.5150000000000001
429.0,7.575,1.5150000000000001
429.5,7.575,1.5150000000000001
430.0,7.576,1.5150000000000001
430.5,7.576,1.5150000000000001
431.0,7.575,1.5150000000000001
431.5,7.576,1.5150000000000001
432.0,7.574,1.5150000000000001
432.5,7.575,1.5150000000000001
433.0,7.577,1.5150000000000001
433.5,7.574,1.5150000000000001
434.0,7.576,1.5150000000000001
434.5,7.575,1.5150000000000001
435.0,7.575,1.5150000000000001
435.5,7.577,1.5148
436.0,7.574,1.5148
436.5,7.574,1.5148
437.0,7.573,1.5148
437.5,7.573,1.5148
438.0,7.575,1.5148
438.5,7.574,1.5148
439.0,7.573,1.5148
439.5,7.573,1.5148
440.0,7.572,1.5148
440.5,7.574,1.5148
441.0,7.575,1.5148
441.5,7.576,1.5148
442.0,7.574,1.5148
442.5,7.572,1.5148
443.0,7.574,1.5148
443.5,7.574,1.5148
444.0,7.572,1.5148
444.5,7.571,1.5148
445.0,7.574,1.5148
445.5,7.572,1.5148
446.0,7.574,1.5148
446.5,7.575,1.5148
447.0,7.574,1.5148
447.5,7.574,1.5146000000000002
448.0,7.573,1.5146000000000002
448.5,7.574,1.5146000000000002
449.0,7.57,1.5146000000000002
449.5,7.572,1.5146000000000002
450.0,7.573,1.5146000000000002
450.5,7.575,1.5146000000000002
451.0,7.573,1.5146000000000002
451.5,7.575,1.5144
