time_s,force_V,confident,digits
0.0,3.512,True,"[0, 3, 5, 1, 2]"
0.5,3.517,True,"[0, 3, 5, 1, 7]"
1.0,3.512,True,"[0, 3, 5, 1, 2]"
1.5,3.512,True,"[0, 3, 5, 1, 2]"
2.0,3.517,True,"[0, 3, 5, 1, 7]"
2.5,3.517,True,"[0, 3, 5, 1, 7]"
3.0,3.517,True,"[0, 3, 5, 1, 7]"
3.5,3.512,True,"[0, 3, 5, 1, 2]"
4.0,3.517,True,"[0, 3, 5, 1, 7]"
4.5,3.517,True,"[0, 3, 5, 1, 7]"
5.0,3.517,True,"[0, 3, 5, 1, 7]"
5.5,3.517,True,"[0, 3, 5, 1, 7]"
6.0,3.517,True,"[0, 3, 5, 1, 7]"
6.5,3.517,True,"[0, 3, 5, 1, 7]"
7.0,3.517,True,"[0, 3, 5, 1, 7]"
7.5,3.517,True,"[0, 3, 5, 1, 7]"
8.0,3.518,True,"[0, 3, 5, 1, 8]"
8.5,3.517,True,"[0, 3, 5, 1, 7]"
9.0,3.517,True,"[0, 3, 5, 1, 7]"
9.5,3.517,True,"[0, 3, 5, 1, 7]"
10.0,3.517,True,"[0, 3, 5, 1, 7]"
10.5,3.517,True,"[0, 3, 5, 1, 7]"
11.0,3.518,True,"[0, 3, 5, 1, 8]"
11.5,3.518,True,"[0, 3, 5, 1, 8]"
12.0,3.518,True,"[0, 3, 5, 1, 8]"
12.5,3.518,True,"[0, 3, 5, 1, 8]"
13.0,3.585,True,"[0, 3, 5, 8, 5]"
13.5,3.585,True,"[0, 3, 5, 8, 5]"
14.0,3.588,True,"[0, 3, 5, 8, 8]"
14.5,3.588,True,"[0, 3, 5, 8, 8]"
15.0,3.587,True,"[0, 3, 5, 8, 7]"
15.5,3.587,True,"[0, 3, 5, 8, 7]"
16.0,3.587,True,"[0, 3, 5, 8, 7]"
16.5,3.588,True,"[0, 3, 5, 8, 8]"
17.0,3.588,True,"[0, 3, 5, 8, 8]"
17.5,3.588,True,"[0, 3, 5, 8, 8]"
18.0,3.588,True,"[0, 3, 5, 8, 8]"
18.5,3.565,True,"[0, 3, 5, 6, 5]"
19.0,3.585,True,"[0, 3, 5, 8, 5]"
19.5,3.584,True,"[0, 3, 5, 8, 4]"
20.0,3.585,True,"[0, 3, 5, 8, 5]"
20.5,3.584,True,"[0, 3, 5, 8, 4]"
21.0,3.565,True,"[0, 3, 5, 6, 5]"
21.5,3.585,True,"[0, 3, 5, 8, 5]"
22.0,3.584,True,"[0, 3, 5, 8, 4]"
22.5,3.584,True,"[0, 3, 5, 8, 4]"
23.0,3.564,True,"[0, 3, 5, 6, 4]"
23.5,3.584,True,"[0, 3, 5, 8, 4]"
24.0,3.584,True,"[0, 3, 5, 8, 4]"
24.5,3.584,True,"[0, 3, 5, 8, 4]"
25.0,3.584,True,"[0, 3, 5, 8, 4]"
25.5,3.588,True,"[0, 3, 5, 8, 8]"
26.0,3.588,True,"[0, 3, 5, 8, 8]"
26.5,3.588,True,"[0, 3, 5, 8, 8]"
27.0,3.582,True,"[0, 3, 5, 8, 2]"
27.5,3.582,True,"[0, 3, 5, 8, 2]"
28.0,3.582,True,"[0, 3, 5, 8, 2]"
28.5,3.582,True,"[0, 3, 5, 8, 2]"
29.0,3.562,True,"[0, 3, 5, 6, 2]"
29.5,3.582,True,"[0, 3, 5, 8, 2]"
30.0,3.587,True,"[0, 3, 5, 8, 7]"
30.5,3.582,True,"[0, 3, 5, 8, 2]"
31.0,3.587,True,"[0, 3, 5, 8, 7]"
31.5,3.587,True,"[0, 3, 5, 8, 7]"
32.0,3.568,True,"[0, 3, 5, 6, 8]"
32.5,3.568,True,"[0, 3, 5, 6, 8]"
33.0,3.588,True,"[0, 3, 5, 8, 8]"
33.5,3.588,True,"[0, 3, 5, 8, 8]"
34.0,3.588,True,"[0, 3, 5, 8, 8]"
34.5,3.588,True,"[0, 3, 5, 8, 8]"
35.0,3.495,True,"[0, 3, 4, 9, 5]"
35.5,3.495,True,"[0, 3, 4, 9, 5]"
36.0,3.495,True,"[0, 3, 4, 9, 5]"
36.5,3.495,True,"[0, 3, 4, 9, 5]"
37.0,3.495,True,"[0, 3, 4, 9, 5]"
37.5,3.495,True,"[0, 3, 4, 9, 5]"
38.0,3.495,True,"[0, 3, 4, 9, 5]"
38.5,3.495,True,"[0, 3, 4, 9, 5]"
39.0,3.495,True,"[0, 3, 4, 9, 5]"
39.5,3.495,True,"[0, 3, 4, 9, 5]"
40.0,3.498,True,"[0, 3, 4, 9, 8]"
40.5,3.498,True,"[0, 3, 4, 9, 8]"
41.0,3.498,True,"[0, 3, 4, 9, 8]"
41.5,3.497,True,"[0, 3, 4, 9, 7]"
42.0,3.497,True,"[0, 3, 4, 9, 7]"
42.5,3.497,True,"[0, 3, 4, 9, 7]"
43.0,3.498,True,"[0, 3, 4, 9, 8]"
43.5,3.495,True,"[0, 3, 4, 9, 5]"
44.0,3.495,True,"[0, 3, 4, 9, 5]"
44.5,3.495,True,"[0, 3, 4, 9, 5]"
45.0,3.495,True,"[0, 3, 4, 9, 5]"
45.5,3.495,True,"[0, 3, 4, 9, 5]"
46.0,3.494,True,"[0, 3, 4, 9, 4]"
46.5,3.494,True,"[0, 3, 4, 9, 4]"
47.0,3.498,True,"[0, 3, 4, 9, 8]"
47.5,3.498,True,"[0, 3, 4, 9, 8]"
48.0,3.498,True,"[0, 3, 4, 9, 8]"
48.5,3.492,True,"[0, 3, 4, 9, 2]"
49.0,3.492,True,"[0, 3, 4, 9, 2]"
49.5,3.492,True,"[0, 3, 4, 9, 2]"
50.0,3.497,True,"[0, 3, 4, 9, 7]"
50.5,3.497,True,"[0, 3, 4, 9, 7]"
51.0,3.497,True,"[0, 3, 4, 9, 7]"
51.5,3.498,True,"[0, 3, 4, 9, 8]"
52.0,3.498,True,"[0, 3, 4, 9, 8]"
52.5,3.485,True,"[0, 3, 4, 8, 5]"
53.0,3.485,True,"[0, 3, 4, 8, 5]"
53.5,3.485,True,"[0, 3, 4, 8, 5]"
54.0,3.488,True,"[0, 3, 4, 8, 8]"
54.5,3.487,True,"[0, 3, 4, 8, 7]"
55.0,3.487,True,"[0, 3, 4, 8, 7]"
55.5,3.487,True,"[0, 3, 4, 8, 7]"
56.0,3.487,True,"[0, 3, 4, 8, 7]"
56.5,3.488,True,"[0, 3, 4, 8, 8]"
57.0,3.488,True,"[0, 3, 4, 8, 8]"
57.5,3.488,True,"[0, 3, 4, 8, 8]"
58.0,3.488,True,"[0, 3, 4, 8, 8]"
58.5,3.488,True,"[0, 3, 4, 8, 8]"
59.0,3.488,True,"[0, 3, 4, 8, 8]"
59.5,3.485,True,"[0, 3, 4, 8, 5]"
60.0,3.488,True,"[0, 3, 4, 8, 8]"
60.5,3.485,True,"[0, 3, 4, 8, 5]"
61.0,3.485,True,"[0, 3, 4, 8, 5]"
61.5,3.484,True,"[0, 3, 4, 8, 4]"
62.0,3.484,True,"[0, 3, 4, 8, 4]"
62.5,3.484,True,"[0, 3, 4, 8, 4]"
63.0,3.484,True,"[0, 3, 4, 8, 4]"
63.5,3.484,True,"[0, 3, 4, 8, 4]"
64.0,3.488,True,"[0, 3, 4, 8, 8]"
64.5,3.488,True,"[0, 3, 4, 8, 8]"
65.0,3.488,True,"[0, 3, 4, 8, 8]"
65.5,3.482,True,"[0, 3, 4, 8, 2]"
66.0,3.487,True,"[0, 3, 4, 8, 7]"
66.5,3.487,True,"[0, 3, 4, 8, 7]"
67.0,3.487,True,"[0, 3, 4, 8, 7]"
67.5,3.487,True,"[0, 3, 4, 8, 7]"
68.0,3.487,True,"[0, 3, 4, 8, 7]"
68.5,3.488,True,"[0, 3, 4, 8, 8]"
69.0,3.488,True,"[0, 3, 4, 8, 8]"
69.5,3.475,True,"[0, 3, 4, 7, 5]"
70.0,3.475,True,"[0, 3, 4, 7, 5]"
70.5,3.475,True,"[0, 3, 4, 7, 5]"
71.0,3.478,True,"[0, 3, 4, 7, 8]"
71.5,3.478,True,"[0, 3, 4, 7, 8]"
72.0,3.477,True,"[0, 3, 4, 7, 7]"
72.5,3.477,True,"[0, 3, 4, 7, 7]"
73.0,3.477,True,"[0, 3, 4, 7, 7]"
73.5,3.477,True,"[0, 3, 4, 7, 7]"
74.0,3.478,True,"[0, 3, 4, 7, 8]"
74.5,3.478,True,"[0, 3, 4, 7, 8]"
75.0,3.477,True,"[0, 3, 4, 7, 7]"
75.5,3.477,True,"[0, 3, 4, 7, 7]"
76.0,3.478,True,"[0, 3, 4, 7, 8]"
76.5,3.478,True,"[0, 3, 4, 7, 8]"
77.0,3.475,True,"[0, 3, 4, 7, 5]"
77.5,3.478,True,"[0, 3, 4, 7, 8]"
78.0,3.478,True,"[0, 3, 4, 7, 8]"
78.5,3.475,True,"[0, 3, 4, 7, 5]"
79.0,3.475,True,"[0, 3, 4, 7, 5]"
79.5,3.474,True,"[0, 3, 4, 7, 4]"
80.0,3.474,True,"[0, 3, 4, 7, 4]"
80.5,3.475,True,"[0, 3, 4, 7, 5]"
81.0,3.478,True,"[0, 3, 4, 7, 8]"
81.5,3.478,True,"[0, 3, 4, 7, 8]"
82.0,3.477,True,"[0, 3, 4, 7, 7]"
82.5,3.472,True,"[0, 3, 4, 7, 2]"
83.0,3.472,True,"[0, 3, 4, 7, 2]"
83.5,3.472,True,"[0, 3, 4, 7, 2]"
84.0,3.472,True,"[0, 3, 4, 7, 2]"
84.5,3.477,True,"[0, 3, 4, 7, 7]"
85.0,3.477,True,"[0, 3, 4, 7, 7]"
85.5,3.477,True,"[0, 3, 4, 7, 7]"
86.0,3.477,True,"[0, 3, 4, 7, 7]"
86.5,3.478,True,"[0, 3, 4, 7, 8]"
87.0,3.465,True,"[0, 3, 4, 6, 5]"
87.5,3.465,True,"[0, 3, 4, 6, 5]"
88.0,3.468,True,"[0, 3, 4, 6, 8]"
88.5,3.468,True,"[0, 3, 4, 6, 8]"
89.0,3.467,True,"[0, 3, 4, 6, 7]"
89.5,3.467,True,"[0, 3, 4, 6, 7]"
90.0,3.467,True,"[0, 3, 4, 6, 7]"
90.5,3.467,True,"[0, 3, 4, 6, 7]"
91.0,3.468,True,"[0, 3, 4, 6, 8]"
91.5,3.468,True,"[0, 3, 4, 6, 8]"
92.0,3.467,True,"[0, 3, 4, 6, 7]"
92.5,3.468,True,"[0, 3, 4, 6, 8]"
93.0,3.467,True,"[0, 3, 4, 6, 7]"
93.5,3.467,True,"[0, 3, 4, 6, 7]"
94.0,3.467,True,"[0, 3, 4, 6, 7]"
94.5,3.468,True,"[0, 3, 4, 6, 8]"
95.0,3.468,True,"[0, 3, 4, 6, 8]"
95.5,3.465,True,"[0, 3, 4, 6, 5]"
96.0,3.465,True,"[0, 3, 4, 6, 5]"
96.5,3.465,True,"[0, 3, 4, 6, 5]"
97.0,3.464,True,"[0, 3, 4, 6, 4]"
97.5,3.465,True,"[0, 3, 4, 6, 5]"
98.0,3.465,True,"[0, 3, 4, 6, 5]"
98.5,3.468,True,"[0, 3, 4, 6, 8]"
99.0,3.464,True,"[0, 3, 4, 6, 4]"
99.5,3.468,True,"[0, 3, 4, 6, 8]"
100.0,3.467,True,"[0, 3, 4, 6, 7]"
100.5,3.462,True,"[0, 3, 4, 6, 2]"
101.0,3.462,True,"[0, 3, 4, 6, 2]"
101.5,3.472,True,"[0, 3, 4, 7, 2]"
102.0,3.472,True,"[0, 3, 4, 7, 2]"
102.5,3.467,True,"[0, 3, 4, 6, 7]"
103.0,3.467,True,"[0, 3, 4, 6, 7]"
103.5,3.467,True,"[0, 3, 4, 6, 7]"
104.0,3.468,True,"[0, 3, 4, 6, 8]"
104.5,3.478,True,"[0, 3, 4, 7, 8]"
105.0,3.468,True,"[0, 3, 4, 6, 8]"
105.5,3.465,True,"[0, 3, 4, 6, 5]"
106.0,3.468,True,"[0, 3, 4, 6, 8]"
106.5,3.468,True,"[0, 3, 4, 6, 8]"
107.0,3.465,True,"[0, 3, 4, 6, 5]"
107.5,3.468,True,"[0, 3, 4, 6, 8]"
108.0,3.468,True,"[0, 3, 4, 6, 8]"
108.5,3.468,True,"[0, 3, 4, 6, 8]"
109.0,3.465,True,"[0, 3, 4, 6, 5]"
109.5,3.468,True,"[0, 3, 4, 6, 8]"
110.0,3.468,True,"[0, 3, 4, 6, 8]"
110.5,3.468,True,"[0, 3, 4, 6, 8]"
111.0,3.467,True,"[0, 3, 4, 6, 7]"
111.5,3.468,True,"[0, 3, 4, 6, 8]"
112.0,3.467,True,"[0, 3, 4, 6, 7]"
112.5,3.467,True,"[0, 3, 4, 6, 7]"
113.0,3.468,True,"[0, 3, 4, 6, 8]"
113.5,3.468,True,"[0, 3, 4, 6, 8]"
114.0,3.468,True,"[0, 3, 4, 6, 8]"
114.5,3.468,True,"[0, 3, 4, 6, 8]"
115.0,3.468,True,"[0, 3, 4, 6, 8]"
115.5,3.468,True,"[0, 3, 4, 6, 8]"
116.0,3.468,True,"[0, 3, 4, 6, 8]"
116.5,3.468,True,"[0, 3, 4, 6, 8]"
117.0,3.465,True,"[0, 3, 4, 6, 5]"
117.5,3.464,True,"[0, 3, 4, 6, 4]"
118.0,3.464,True,"[0, 3, 4, 6, 4]"
118.5,3.464,True,"[0, 3, 4, 6, 4]"
119.0,3.468,True,"[0, 3, 4, 6, 8]"
119.5,3.468,True,"[0, 3, 4, 6, 8]"
120.0,3.464,True,"[0, 3, 4, 6, 4]"
120.5,3.462,True,"[0, 3, 4, 6, 2]"
121.0,3.468,True,"[0, 3, 4, 6, 8]"
121.5,3.462,True,"[0, 3, 4, 6, 2]"
122.0,3.467,True,"[0, 3, 4, 6, 7]"
122.5,3.467,True,"[0, 3, 4, 6, 7]"
123.0,3.467,True,"[0, 3, 4, 6, 7]"
123.5,3.467,True,"[0, 3, 4, 6, 7]"
124.0,3.467,True,"[0, 3, 4, 6, 7]"
124.5,3.467,True,"[0, 3, 4, 6, 7]"
125.0,3.467,True,"[0, 3, 4, 6, 7]"
125.5,3.467,True,"[0, 3, 4, 6, 7]"
126.0,3.467,True,"[0, 3, 4, 6, 7]"
126.5,3.468,True,"[0, 3, 4, 6, 8]"
127.0,3.467,True,"[0, 3, 4, 6, 7]"
127.5,3.468,True,"[0, 3, 4, 6, 8]"
128.0,3.468,True,"[0, 3, 4, 6, 8]"
128.5,3.468,True,"[0, 3, 4, 6, 8]"
129.0,3.465,True,"[0, 3, 4, 6, 5]"
129.5,3.468,True,"[0, 3, 4, 6, 8]"
130.0,3.468,True,"[0, 3, 4, 6, 8]"
130.5,3.465,True,"[0, 3, 4, 6, 5]"
131.0,3.468,True,"[0, 3, 4, 6, 8]"
131.5,3.468,True,"[0, 3, 4, 6, 8]"
132.0,3.468,True,"[0, 3, 4, 6, 8]"
132.5,3.467,True,"[0, 3, 4, 6, 7]"
133.0,3.467,True,"[0, 3, 4, 6, 7]"
133.5,3.468,True,"[0, 3, 4, 6, 8]"
134.0,3.468,True,"[0, 3, 4, 6, 8]"
134.5,3.468,True,"[0, 3, 4, 6, 8]"
135.0,3.468,True,"[0, 3, 4, 6, 8]"
135.5,3.465,True,"[0, 3, 4, 6, 5]"
136.0,3.465,True,"[0, 3, 4, 6, 5]"
136.5,3.465,True,"[0, 3, 4, 6, 5]"
137.0,3.465,True,"[0, 3, 4, 6, 5]"
137.5,3.464,True,"[0, 3, 4, 6, 4]"
138.0,3.464,True,"[0, 3, 4, 6, 4]"
138.5,3.464,True,"[0, 3, 4, 6, 4]"
139.0,3.464,True,"[0, 3, 4, 6, 4]"
139.5,3.468,True,"[0, 3, 4, 6, 8]"
140.0,3.468,True,"[0, 3, 4, 6, 8]"
140.5,3.462,True,"[0, 3, 4, 6, 2]"
141.0,3.462,True,"[0, 3, 4, 6, 2]"
141.5,3.462,True,"[0, 3, 4, 6, 2]"
142.0,3.467,True,"[0, 3, 4, 6, 7]"
142.5,3.462,True,"[0, 3, 4, 6, 2]"
143.0,3.467,True,"[0, 3, 4, 6, 7]"
143.5,3.467,True,"[0, 3, 4, 6, 7]"
144.0,3.468,True,"[0, 3, 4, 6, 8]"
144.5,3.468,True,"[0, 3, 4, 6, 8]"
145.0,3.475,True,"[0, 3, 4, 7, 5]"
145.5,3.478,True,"[0, 3, 4, 7, 8]"
146.0,3.478,True,"[0, 3, 4, 7, 8]"
146.5,3.475,True,"[0, 3, 4, 7, 5]"
147.0,3.475,True,"[0, 3, 4, 7, 5]"
147.5,3.478,True,"[0, 3, 4, 7, 8]"
148.0,3.478,True,"[0, 3, 4, 7, 8]"
148.5,3.477,True,"[0, 3, 4, 7, 7]"
149.0,3.477,True,"[0, 3, 4, 7, 7]"
149.5,3.477,True,"[0, 3, 4, 7, 7]"
150.0,3.477,True,"[0, 3, 4, 7, 7]"
150.5,3.478,True,"[0, 3, 4, 7, 8]"
151.0,3.478,True,"[0, 3, 4, 7, 8]"
151.5,3.475,True,"[0, 3, 4, 7, 5]"
152.0,3.475,True,"[0, 3, 4, 7, 5]"
152.5,3.475,True,"[0, 3, 4, 7, 5]"
153.0,3.474,True,"[0, 3, 4, 7, 4]"
153.5,3.474,True,"[0, 3, 4, 7, 4]"
154.0,3.478,True,"[0, 3, 4, 7, 8]"
154.5,3.478,True,"[0, 3, 4, 7, 8]"
155.0,3.477,True,"[0, 3, 4, 7, 7]"
155.5,3.472,True,"[0, 3, 4, 7, 2]"
156.0,3.477,True,"[0, 3, 4, 7, 7]"
156.5,3.477,True,"[0, 3, 4, 7, 7]"
157.0,3.477,True,"[0, 3, 4, 7, 7]"
157.5,3.478,True,"[0, 3, 4, 7, 8]"
158.0,3.478,True,"[0, 3, 4, 7, 8]"
158.5,3.425,True,"[0, 3, 4, 2, 5]"
159.0,3.428,True,"[0, 3, 4, 2, 8]"
159.5,3.427,True,"[0, 3, 4, 2, 7]"
160.0,3.427,True,"[0, 3, 4, 2, 7]"
160.5,3.427,True,"[0, 3, 4, 2, 7]"
161.0,3.427,True,"[0, 3, 4, 2, 7]"
161.5,3.427,True,"[0, 3, 4, 2, 7]"
162.0,3.428,True,"[0, 3, 4, 2, 8]"
162.5,3.425,True,"[0, 3, 4, 2, 5]"
163.0,3.424,True,"[0, 3, 4, 2, 4]"
163.5,3.425,True,"[0, 3, 4, 2, 5]"
164.0,3.424,True,"[0, 3, 4, 2, 4]"
164.5,3.428,True,"[0, 3, 4, 2, 8]"
165.0,3.428,True,"[0, 3, 4, 2, 8]"
165.5,3.428,True,"[0, 3, 4, 2, 8]"
166.0,3.428,True,"[0, 3, 4, 2, 8]"
166.5,3.422,True,"[0, 3, 4, 2, 2]"
167.0,3.422,True,"[0, 3, 4, 2, 2]"
167.5,3.427,True,"[0, 3, 4, 2, 7]"
168.0,3.427,True,"[0, 3, 4, 2, 7]"
168.5,3.427,True,"[0, 3, 4, 2, 7]"
169.0,3.427,True,"[0, 3, 4, 2, 7]"
169.5,3.427,True,"[0, 3, 4, 2, 7]"
170.0,3.415,True,"[0, 3, 4, 1, 5]"
170.5,3.415,True,"[0, 3, 4, 1, 5]"
171.0,3.418,True,"[0, 3, 4, 1, 8]"
171.5,3.418,True,"[0, 3, 4, 1, 8]"
172.0,3.418,True,"[0, 3, 4, 1, 8]"
172.5,3.417,True,"[0, 3, 4, 1, 7]"
173.0,3.417,True,"[0, 3, 4, 1, 7]"
173.5,3.418,True,"[0, 3, 4, 1, 8]"
174.0,3.418,True,"[0, 3, 4, 1, 8]"
174.5,3.415,True,"[0, 3, 4, 1, 5]"
175.0,3.415,True,"[0, 3, 4, 1, 5]"
175.5,3.415,True,"[0, 3, 4, 1, 5]"
176.0,3.415,True,"[0, 3, 4, 1, 5]"
176.5,3.414,True,"[0, 3, 4, 1, 4]"
177.0,3.418,True,"[0, 3, 4, 1, 8]"
177.5,3.418,True,"[0, 3, 4, 1, 8]"
178.0,3.412,True,"[0, 3, 4, 1, 2]"
178.5,3.412,True,"[0, 3, 4, 1, 2]"
179.0,3.417,True,"[0, 3, 4, 1, 7]"
179.5,3.412,True,"[0, 3, 4, 1, 2]"
180.0,3.417,True,"[0, 3, 4, 1, 7]"
180.5,3.417,True,"[0, 3, 4, 1, 7]"
181.0,3.417,True,"[0, 3, 4, 1, 7]"
181.5,3.417,True,"[0, 3, 4, 1, 7]"
182.0,3.485,True,"[0, 3, 4, 8, 5]"
182.5,3.488,True,"[0, 3, 4, 8, 8]"
183.0,3.468,True,"[0, 3, 4, 6, 8]"
183.5,3.488,True,"[0, 3, 4, 8, 8]"
184.0,3.467,True,"[0, 3, 4, 6, 7]"
184.5,3.488,True,"[0, 3, 4, 8, 8]"
185.0,3.467,True,"[0, 3, 4, 6, 7]"
185.5,3.488,True,"[0, 3, 4, 8, 8]"
186.0,3.485,True,"[0, 3, 4, 8, 5]"
186.5,3.465,True,"[0, 3, 4, 6, 5]"
187.0,3.485,True,"[0, 3, 4, 8, 5]"
187.5,3.485,True,"[0, 3, 4, 8, 5]"
188.0,3.484,True,"[0, 3, 4, 8, 4]"
188.5,3.484,True,"[0, 3, 4, 8, 4]"
189.0,3.484,True,"[0, 3, 4, 8, 4]"
189.5,3.484,True,"[0, 3, 4, 8, 4]"
190.0,3.488,True,"[0, 3, 4, 8, 8]"
190.5,3.488,True,"[0, 3, 4, 8, 8]"
191.0,3.468,True,"[0, 3, 4, 6, 8]"
191.5,3.462,True,"[0, 3, 4, 6, 2]"
192.0,3.482,True,"[0, 3, 4, 8, 2]"
192.5,3.487,True,"[0, 3, 4, 8, 7]"
193.0,3.487,True,"[0, 3, 4, 8, 7]"
193.5,3.468,True,"[0, 3, 4, 6, 8]"
194.0,3.488,True,"[0, 3, 4, 8, 8]"
194.5,3.488,True,"[0, 3, 4, 8, 8]"
195.0,3.395,True,"[0, 3, 3, 9, 5]"
195.5,3.395,True,"[0, 3, 3, 9, 5]"
196.0,3.398,True,"[0, 3, 3, 9, 8]"
196.5,3.398,True,"[0, 3, 3, 9, 8]"
197.0,3.397,True,"[0, 3, 3, 9, 7]"
197.5,3.398,True,"[0, 3, 3, 9, 8]"
198.0,3.397,True,"[0, 3, 3, 9, 7]"
198.5,3.397,True,"[0, 3, 3, 9, 7]"
199.0,3.398,True,"[0, 3, 3, 9, 8]"
199.5,3.398,True,"[0, 3, 3, 9, 8]"
200.0,3.395,True,"[0, 3, 3, 9, 5]"
200.5,3.395,True,"[0, 3, 3, 9, 5]"
201.0,3.395,True,"[0, 3, 3, 9, 5]"
201.5,3.394,True,"[0, 3, 3, 9, 4]"
202.0,3.394,True,"[0, 3, 3, 9, 4]"
202.5,3.398,True,"[0, 3, 3, 9, 8]"
203.0,3.392,True,"[0, 3, 3, 9, 2]"
203.5,3.392,True,"[0, 3, 3, 9, 2]"
204.0,3.397,True,"[0, 3, 3, 9, 7]"
204.5,3.397,True,"[0, 3, 3, 9, 7]"
205.0,3.385,True,"[0, 3, 3, 8, 5]"
205.5,3.385,True,"[0, 3, 3, 8, 5]"
206.0,3.398,True,"[0, 3, 3, 9, 8]"
206.5,3.388,True,"[0, 3, 3, 8, 8]"
207.0,3.388,True,"[0, 3, 3, 8, 8]"
207.5,3.388,True,"[0, 3, 3, 8, 8]"
208.0,3.387,True,"[0, 3, 3, 8, 7]"
208.5,3.387,True,"[0, 3, 3, 8, 7]"
209.0,3.387,True,"[0, 3, 3, 8, 7]"
209.5,3.387,True,"[0, 3, 3, 8, 7]"
210.0,3.388,True,"[0, 3, 3, 8, 8]"
210.5,3.385,True,"[0, 3, 3, 8, 5]"
211.0,3.385,True,"[0, 3, 3, 8, 5]"
211.5,3.385,True,"[0, 3, 3, 8, 5]"
212.0,3.384,True,"[0, 3, 3, 8, 4]"
212.5,3.384,True,"[0, 3, 3, 8, 4]"
213.0,3.384,True,"[0, 3, 3, 8, 4]"
213.5,3.388,True,"[0, 3, 3, 8, 8]"
214.0,3.382,True,"[0, 3, 3, 8, 2]"
214.5,3.382,True,"[0, 3, 3, 8, 2]"
215.0,3.382,True,"[0, 3, 3, 8, 2]"
215.5,3.382,True,"[0, 3, 3, 8, 2]"
216.0,3.382,True,"[0, 3, 3, 8, 2]"
216.5,3.387,True,"[0, 3, 3, 8, 7]"
217.0,3.387,True,"[0, 3, 3, 8, 7]"
217.5,3.388,True,"[0, 3, 3, 8, 8]"
218.0,3.375,True,"[0, 3, 3, 7, 5]"
218.5,3.375,True,"[0, 3, 3, 7, 5]"
219.0,3.375,True,"[0, 3, 3, 7, 5]"
219.5,3.378,True,"[0, 3, 3, 7, 8]"
220.0,3.377,True,"[0, 3, 3, 7, 7]"
220.5,3.378,True,"[0, 3, 3, 7, 8]"
221.0,3.377,True,"[0, 3, 3, 7, 7]"
221.5,3.378,True,"[0, 3, 3, 7, 8]"
222.0,3.377,True,"[0, 3, 3, 7, 7]"
222.5,3.377,True,"[0, 3, 3, 7, 7]"
223.0,3.378,True,"[0, 3, 3, 7, 8]"
223.5,3.375,True,"[0, 3, 3, 7, 5]"
224.0,3.375,True,"[0, 3, 3, 7, 5]"
224.5,3.375,True,"[0, 3, 3, 7, 5]"
225.0,3.375,True,"[0, 3, 3, 7, 5]"
225.5,3.375,True,"[0, 3, 3, 7, 5]"
226.0,3.374,True,"[0, 3, 3, 7, 4]"
226.5,3.375,True,"[0, 3, 3, 7, 5]"
227.0,3.374,True,"[0, 3, 3, 7, 4]"
227.5,3.378,True,"[0, 3, 3, 7, 8]"
228.0,3.378,True,"[0, 3, 3, 7, 8]"
228.5,3.378,True,"[0, 3, 3, 7, 8]"
229.0,3.372,True,"[0, 3, 3, 7, 2]"
229.5,3.377,True,"[0, 3, 3, 7, 7]"
230.0,3.377,True,"[0, 3, 3, 7, 7]"
230.5,3.372,True,"[0, 3, 3, 7, 2]"
231.0,3.377,True,"[0, 3, 3, 7, 7]"
231.5,3.377,True,"[0, 3, 3, 7, 7]"
232.0,3.378,True,"[0, 3, 3, 7, 8]"
232.5,3.378,True,"[0, 3, 3, 7, 8]"
233.0,3.365,True,"[0, 3, 3, 6, 5]"
233.5,3.365,True,"[0, 3, 3, 6, 5]"
234.0,3.365,True,"[0, 3, 3, 6, 5]"
234.5,3.368,True,"[0, 3, 3, 6, 8]"
235.0,3.368,True,"[0, 3, 3, 6, 8]"
235.5,3.367,True,"[0, 3, 3, 6, 7]"
236.0,3.367,True,"[0, 3, 3, 6, 7]"
236.5,3.367,True,"[0, 3, 3, 6, 7]"
237.0,3.368,True,"[0, 3, 3, 6, 8]"
237.5,3.368,True,"[0, 3, 3, 6, 8]"
238.0,3.368,True,"[0, 3, 3, 6, 8]"
238.5,3.365,True,"[0, 3, 3, 6, 5]"
239.0,3.365,True,"[0, 3, 3, 6, 5]"
239.5,3.364,True,"[0, 3, 3, 6, 4]"
240.0,3.364,True,"[0, 3, 3, 6, 4]"
240.5,3.368,True,"[0, 3, 3, 6, 8]"
241.0,3.368,True,"[0, 3, 3, 6, 8]"
241.5,3.368,True,"[0, 3, 3, 6, 8]"
242.0,3.362,True,"[0, 3, 3, 6, 2]"
242.5,3.362,True,"[0, 3, 3, 6, 2]"
243.0,3.362,True,"[0, 3, 3, 6, 2]"
243.5,3.367,True,"[0, 3, 3, 6, 7]"
244.0,3.367,True,"[0, 3, 3, 6, 7]"
244.5,3.368,True,"[0, 3, 3, 6, 8]"
245.0,3.368,True,"[0, 3, 3, 6, 8]"
245.5,3.365,True,"[0, 3, 3, 6, 5]"
246.0,3.365,True,"[0, 3, 3, 6, 5]"
246.5,3.368,True,"[0, 3, 3, 6, 8]"
247.0,3.368,True,"[0, 3, 3, 6, 8]"
247.5,3.367,True,"[0, 3, 3, 6, 7]"
248.0,3.367,True,"[0, 3, 3, 6, 7]"
248.5,3.367,True,"[0, 3, 3, 6, 7]"
249.0,3.367,True,"[0, 3, 3, 6, 7]"
