condition,trial_file,slip,cycle,energy_mJ
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,16,0.6485050000000001
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,17,0.640199999999993
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,18,0.6289200000000221
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,19,0.6265400000000056
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,20,0.6191400000000158
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,21,0.6140199999999822
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,22,0.6089649999999835
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,23,0.6018699999999626
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,24,0.6055099999999811
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,25,0.6084299999999985
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,26,0.61005499999996
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,27,0.6002750000000106
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,28,0.6121599999999887
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,29,0.597580000000022
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,30,0.6027449999999988
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,31,0.6081200000000138
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,32,0.5983500000000106
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,33,0.5993649999999775
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,34,0.5934699999999964
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,35,0.5953700000000026
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,36,0.5969550000000083
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,37,0.591115000000002
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,38,0.589995000000016
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,39,0.5907400000000109
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,40,0.5895649999999932
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,41,0.5802800000000161
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,42,0.5864249999999913
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,43,0.5887499999999761
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,44,0.5841199999999844
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,45,0.5815749999999866
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,46,0.5764700000000005
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,47,0.5750150000000076
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,48,0.5752949999999544
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,49,0.575729999999993
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,50,0.5714900000000114
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,51,0.5759799999999871
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,52,0.5684950000000129
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,53,0.5713200000000143
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,54,0.5760050000000092
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,55,0.580235000000016
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,56,0.5787899999999979
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,57,0.577194999999989
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,58,0.575080000000014
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,59,0.5727199999999755
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,60,0.5739499999999964
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,61,0.5600050000000181
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,62,0.561300000000017
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,63,0.5612149999999758
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,64,0.5639549999999929
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,65,0.5652500000000487
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,66,0.5573200000000043
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,67,0.551335000000023
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,68,0.5486000000000217
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,69,0.5457600000000014
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,70,0.5321299999999951
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,71,0.5370049999999935
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,72,0.5410300000000348
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,73,0.5311800000000062
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,74,0.5316949999999849
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,75,0.5364199999999641
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,76,0.5387049999999647
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,77,0.5418300000000045
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,78,0.5321850000000268
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,79,0.5320250000000328
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,80,0.5380250000000331
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,81,0.5292400000000157
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,82,0.5392249999999876
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,83,0.540869999999984
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,84,0.5405149999999708
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,85,0.5453599999999881
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,86,0.5464950000000215
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,87,0.5452649999999721
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,88,0.545819999999992
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,89,0.5434950000000356
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,90,0.5373499999999751
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,91,0.5469700000000159
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,92,0.5359100000000012
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,93,0.5421949999999924
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,94,0.5307099999999991
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,95,0.5430500000000222
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,96,0.5326600000000212
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,97,0.5385499999999865
10% formalin / glycerin,10%formalin_withglycerin_13.28x5.3-9x2.820260304_162515.is_tcyclic.csv,,98,0.5385449999999992
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,1,0.828620000000015
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,2,0.7301599999999979
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,3,0.6847099999999955
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,4,0.6578399999999931
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,5,0.6252500000000083
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,6,0.5947649999999953
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,7,0.5797450000000026
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,8,0.5747400000000056
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,9,0.5517049999999983
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,10,0.5500499999999988
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,11,0.5425699999999978
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,12,0.5124950000000013
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,13,0.5095400000000012
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,14,0.5076849999999951
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,15,0.49732499999998936
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,16,0.4872850000000142
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,17,0.4775900000000206
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,18,0.47438499999998385
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,19,0.4913800000000066
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,20,0.48790000000001044
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,21,0.49206000000000927
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,22,0.4991899999999987
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,23,0.4965050000000133
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,24,0.49654999999998495
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,25,0.48920499999999834
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,26,0.48672999999999433
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,27,0.47892000000001644
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,28,0.47700499999999124
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,29,0.46720499999997855
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,30,0.4773749999999666
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,31,0.4796000000000049
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,32,0.4796049999999923
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,33,0.4756699999999796
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,34,0.4712700000000325
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,35,0.47133999999999787
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,36,0.4750999999999692
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,37,0.4712299999999914
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,38,0.4698399999999765
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,39,0.47268499999998426
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,40,0.4760400000000118
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,41,0.4810950000000105
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,42,0.4746250000000316
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,43,0.4760800000000245
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,44,0.47170499999998583
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,45,0.46942999999998847
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,46,0.4693900000000326
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,47,0.46677499999995575
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,48,0.4615699999999947
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,49,0.4548499999999933
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,50,0.4525250000000085
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,51,0.44498500000000263
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,52,0.44991499999997586
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,53,0.44934999999998126
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,54,0.45067000000000235
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,55,0.44291999999998666
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,56,0.4415549999999939
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,57,0.4409599999999898
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,58,0.4370999999999867
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,59,0.4487649999999803
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,60,0.4369599999999707
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,61,0.44189999999997553
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,62,0.44348999999999705
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,63,0.43135999999998376
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,64,0.4399850000000356
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,65,0.45085000000000264
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,66,0.43281500000000506
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,67,0.4335399999999936
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,68,0.43363500000003796
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,69,0.4335749999999905
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,70,0.43497500000000855
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,71,0.4348950000000116
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,72,0.4408149999999864
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,73,0.4303899999999885
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,74,0.4374699999999905
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,75,0.42906500000000847
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,76,0.4224999999999852
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,77,0.43387999999998783
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,78,0.4319549999999879
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,79,0.4267399999999668
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,80,0.4218700000000126
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,81,0.41620000000000346
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,82,0.4190049999999985
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,83,0.4194999999999993
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,84,0.42459999999994125
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,85,0.4252050000000054
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,86,0.42447500000002947
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,87,0.4166099999999915
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,88,0.4141999999999939
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,89,0.410930000000036
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,90,0.4124400000000037
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,91,0.40928000000002385
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,92,0.41091999999997597
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,93,0.41231500000003507
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,94,0.40986999999998375
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,95,0.40261999999998466
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,96,0.4031999999999982
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,97,0.39957999999998606
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,98,0.4011250000000359
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,99,0.41133000000002085
5% formalin / no glycerin,5%formalin_noglycerin_12.68x4.78-8.9x2.4_20260304_164603.is_tcyclic.csv,,100,0.4129899999999793
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,1,0.8933700000000044
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,2,0.797229999999999
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,3,0.7384799999999814
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,4,0.6742150000000038
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,5,0.6556549999999959
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,6,0.6432049999999947
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,7,0.6364999999999981
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,8,0.6180449999999809
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,9,0.624005000000011
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,10,0.636944999999983
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,11,0.6408750000000083
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,12,0.6549949999999995
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,13,0.6478249999999974
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,14,0.6317100000000124
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,15,0.6263950000000023
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,16,0.6144549999999924
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,17,0.6039850000000087
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,18,0.5724000000000018
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,19,0.5685650000000066
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,20,0.560450000000003
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,21,0.5565850000000125
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,22,0.5487350000000077
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,23,0.5392549999999972
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,24,0.5269100000000009
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,25,0.5173800000000028
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,26,0.5066099999999949
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,27,0.49907000000001744
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,28,0.4940149999999761
