frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
382,15.28,1778.138,539.355,0.9892,1.9503,-1.3765,-1.3816
383,15.32,1784.895,546.825,0.9871,1.7450,-1.2386,-1.2292
384,15.36,1790.528,553.457,0.9897,1.5681,-1.1237,-1.0938
385,15.4,1797.934,562.080,0.9888,1.3372,-0.9725,-0.9179
386,15.44,1806.295,574.157,0.9754,1.0458,-0.8019,-0.6714
387,15.48,1813.786,584.046,0.9355,0.8011,-0.6490,-0.4696
388,15.52,1818.956,590.161,0.9325,0.6436,-0.5435,-0.3448
389,15.56,1820.578,591.163,0.9509,0.6047,-0.5104,-0.3243
390,15.6,1822.677,594.076,0.9596,0.5374,-0.4675,-0.2649
391,15.64,1826.875,600.396,0.9621,0.4053,-0.3819,-0.1359
392,15.68,1831.332,606.734,0.9695,0.2910,-0.2909,-0.0065
393,15.72,1833.583,610.228,0.9786,0.2534,-0.2450,0.0648
394,15.76,1834.484,610.782,0.9850,0.2390,-0.2266,0.0761
395,15.8,1834.692,610.558,0.9899,0.2336,-0.2223,0.0715
396,15.84,1835.594,611.756,0.9918,0.2254,-0.2039,0.0959
397,15.88,1836.135,613.131,0.9936,0.2293,-0.1929,0.1240
398,15.92,1836.306,613.182,0.9949,0.2270,-0.1894,0.1250
399,15.96,1836.370,612.879,0.9962,0.2225,-0.1881,0.1189
400,16.0,1836.213,613.176,0.9972,0.2285,-0.1913,0.1249
401,16.04,1836.651,613.338,0.9975,0.2229,-0.1824,0.1282
402,16.08,1836.779,613.275,0.9983,0.2201,-0.1797,0.1269
403,16.12,1836.638,613.452,0.9984,0.2245,-0.1826,0.1305
404,16.16,1836.935,613.995,0.9983,0.2264,-0.1766,0.1416
405,16.2,1837.254,613.717,0.9987,0.2177,-0.1701,0.1360
406,16.24,1837.273,613.930,0.9986,0.2202,-0.1697,0.1403
407,16.28,1836.822,614.237,0.9992,0.2313,-0.1789,0.1466
408,16.32,1837.210,614.248,0.9988,0.2253,-0.1710,0.1468
409,16.36,1837.785,613.814,0.9985,0.2107,-0.1592,0.1379
410,16.4,1837.041,614.509,0.9996,0.2314,-0.1744,0.1521
411,16.44,1836.652,614.727,0.9987,0.2403,-0.1823,0.1566
412,16.48,1837.182,614.415,0.9995,0.2280,-0.1715,0.1502
413,16.52,1837.848,615.465,0.9992,0.2332,-0.1579,0.1716
414,16.56,1838.585,616.254,0.9980,0.2359,-0.1429,0.1877
415,16.6,1839.018,614.629,0.9993,0.2046,-0.1341,0.1546
416,16.64,1838.035,614.724,0.9996,0.2196,-0.1541,0.1565
417,16.68,1837.490,616.521,0.9983,0.2542,-0.1652,0.1932
418,16.72,1838.554,615.489,0.9984,0.2241,-0.1435,0.1721
419,16.76,1839.017,615.154,0.9989,0.2128,-0.1341,0.1653
420,16.8,1838.078,616.300,0.9994,0.2431,-0.1532,0.1887
421,16.84,1837.979,616.283,0.9996,0.2441,-0.1553,0.1883
422,16.88,1838.644,615.361,0.9988,0.2209,-0.1417,0.1695
423,16.92,1838.338,616.057,0.9981,0.2359,-0.1479,0.1837
424,16.96,1837.923,616.284,0.9996,0.2448,-0.1564,0.1884
425,17.0,1838.167,614.973,0.9991,0.2214,-0.1514,0.1616
426,17.04,1838.283,615.637,0.9994,0.2300,-0.1491,0.1751
427,17.08,1837.995,617.028,0.9991,0.2558,-0.1549,0.2035
428,17.12,1838.216,616.094,0.9989,0.2380,-0.1504,0.1845
429,17.16,1838.639,615.146,0.9988,0.2177,-0.1418,0.1651
430,17.2,1838.138,616.110,0.9992,0.2393,-0.1520,0.1848
431,17.24,1837.798,616.061,0.9992,0.2430,-0.1590,0.1838
432,17.28,1838.217,615.813,0.9993,0.2336,-0.1504,0.1787
433,17.32,1838.047,615.928,0.9993,0.2376,-0.1539,0.1811
434,17.36,1837.525,615.561,0.9984,0.2392,-0.1645,0.1736
435,17.4,1837.845,616.070,0.9993,0.2425,-0.1580,0.1840
436,17.44,1838.042,616.337,0.9997,0.2441,-0.1540,0.1894
437,17.48,1837.767,616.141,0.9993,0.2446,-0.1596,0.1854
438,17.52,1837.973,616.191,0.9996,0.2427,-0.1554,0.1865
439,17.56,1838.387,616.242,0.9985,0.2382,-0.1469,0.1875
440,17.6,1837.956,615.899,0.9993,0.2384,-0.1557,0.1805
441,17.64,1837.769,615.834,0.9989,0.2399,-0.1596,0.1792
442,17.68,1837.715,614.392,0.9991,0.2196,-0.1606,0.1497
443,17.72,1836.962,612.408,0.9988,0.2072,-0.1760,0.1093
444,17.76,1835.270,611.337,0.9970,0.2280,-0.2106,0.0874
445,17.8,1833.348,610.192,0.9954,0.2578,-0.2498,0.0640
446,17.84,1830.534,604.599,0.9934,0.3113,-0.3072,-0.0501
447,17.88,1824.031,595.307,0.9862,0.5010,-0.4399,-0.2398
448,17.92,1814.133,582.816,0.9562,0.8104,-0.6419,-0.4947
449,17.96,1801.444,567.565,0.9137,1.2088,-0.9009,-0.8059
450,18.0,1790.410,554.326,0.9039,1.5576,-1.1261,-1.0761
451,18.04,1780.743,543.758,0.8938,1.8493,-1.3233,-1.2918
452,18.08,1768.625,531.685,0.9170,2.1984,-1.5706,-1.5382
453,18.12,1754.947,516.652,0.9338,2.6126,-1.8498,-1.8450
454,18.16,1744.231,499.352,0.9440,3.0183,-2.0685,-2.1980
455,18.2,1740.401,481.968,0.9508,3.3354,-2.1467,-2.5528
456,18.24,1733.826,472.954,0.9414,3.5626,-2.2808,-2.7368
457,18.28,1729.627,467.555,0.9417,3.7021,-2.3665,-2.8469
458,18.32,1725.046,462.318,0.9429,3.8440,-2.4600,-2.9538
459,18.36,1723.232,459.491,0.9544,3.9121,-2.4970,-3.0115
460,18.4,1724.603,460.682,0.9592,3.8755,-2.4691,-2.9872
461,18.44,1724.988,462.342,0.9669,3.8444,-2.4612,-2.9533
462,18.48,1723.937,461.057,0.9727,3.8783,-2.4827,-2.9795
463,18.52,1723.118,459.610,0.9806,3.9117,-2.4994,-3.0091
464,18.56,1722.953,460.001,0.9819,3.9077,-2.5027,-3.0011
465,18.6,1723.719,460.445,0.9852,3.8907,-2.4871,-2.9920
466,18.64,1723.267,460.282,0.9873,3.8992,-2.4963,-2.9954
467,18.68,1722.812,459.555,0.9911,3.9166,-2.5056,-3.0102
468,18.72,1722.671,459.475,0.9920,3.9196,-2.5085,-3.0118
469,18.76,1722.887,459.588,0.9939,3.9151,-2.5041,-3.0095
470,18.8,1723.008,459.798,0.9945,3.9102,-2.5016,-3.0052
471,18.84,1722.672,459.460,0.9956,3.9199,-2.5085,-3.0121
472,18.88,1722.497,459.529,0.9947,3.9211,-2.5120,-3.0107
473,18.92,1722.760,459.458,0.9969,3.9188,-2.5067,-3.0122
474,18.96,1722.810,459.603,0.9973,3.9158,-2.5056,-3.0092
475,19.0,1722.806,459.609,0.9976,3.9158,-2.5057,-3.0091
476,19.04,1722.788,459.452,0.9981,3.9185,-2.5061,-3.0123
477,19.08,1722.520,459.243,0.9968,3.9253,-2.5116,-3.0166
478,19.12,1722.214,459.603,0.9984,3.9236,-2.5178,-3.0092
479,19.16,1721.807,459.425,0.9987,3.9317,-2.5261,-3.0129
480,19.2,1721.770,459.540,0.9981,3.9304,-2.5269,-3.0105
481,19.24,1721.880,459.732,0.9979,3.9260,-2.5246,-3.0066
482,19.28,1721.700,459.612,0.9977,3.9302,-2.5283,-3.0090
483,19.32,1721.831,459.643,0.9984,3.9280,-2.5256,-3.0084
484,19.36,1722.391,460.366,0.9969,3.9094,-2.5142,-2.9936
485,19.4,1723.024,460.631,0.9985,3.8969,-2.5013,-2.9882
486,19.44,1723.254,460.779,0.9981,3.8916,-2.4966,-2.9852
487,19.48,1723.171,460.470,0.9987,3.8975,-2.4983,-2.9915
488,19.52,1723.641,460.392,0.9978,3.8926,-2.4887,-2.9931
489,19.56,1724.294,460.996,0.9968,3.8746,-2.4754,-2.9808
490,19.6,1724.335,460.976,0.9967,3.8744,-2.4745,-2.9812
491,19.64,1724.207,460.773,0.9983,3.8792,-2.4772,-2.9853
492,19.68,1723.900,461.033,0.9969,3.8792,-2.4834,-2.9800
493,19.72,1723.985,461.346,0.9985,3.8731,-2.4817,-2.9736
494,19.76,1723.807,461.321,0.9985,3.8759,-2.4853,-2.9742
495,19.8,1723.685,461.337,0.9982,3.8772,-2.4878,-2.9738
