frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
386,15.44,1500.117,658.383,0.9887,0.3777,-0.3346,0.1752
387,15.48,1499.073,658.174,0.9924,0.3944,-0.3555,0.1710
388,15.52,1498.078,657.921,0.9932,0.4104,-0.3754,0.1659
389,15.56,1497.049,657.779,0.9917,0.4282,-0.3959,0.1631
390,15.6,1495.938,657.490,0.9854,0.4468,-0.4182,0.1573
391,15.64,1495.296,657.232,0.9851,0.4571,-0.4310,0.1521
392,15.68,1494.591,657.368,0.9851,0.4713,-0.4451,0.1549
393,15.72,1494.116,657.041,0.9903,0.4782,-0.4546,0.1483
394,15.76,1493.720,657.184,0.9878,0.4866,-0.4625,0.1512
395,15.8,1493.320,656.934,0.9875,0.4927,-0.4705,0.1462
396,15.84,1492.972,657.081,0.9901,0.5002,-0.4775,0.1491
397,15.88,1492.607,657.209,0.9857,0.5080,-0.4848,0.1517
398,15.92,1492.370,656.949,0.9863,0.5110,-0.4895,0.1465
399,15.96,1492.202,657.007,0.9882,0.5145,-0.4929,0.1476
400,16.0,1492.336,656.837,0.9874,0.5110,-0.4902,0.1442
401,16.04,1492.197,656.376,0.9820,0.5111,-0.4930,0.1350
402,16.08,1492.130,656.336,0.9841,0.5122,-0.4943,0.1342
403,16.12,1492.215,656.205,0.9851,0.5099,-0.4926,0.1316
404,16.16,1492.852,656.690,0.9853,0.5002,-0.4799,0.1413
405,16.2,1492.743,656.462,0.9832,0.5011,-0.4820,0.1367
406,16.24,1493.114,655.968,0.9889,0.4913,-0.4746,0.1269
407,16.28,1493.752,656.624,0.9818,0.4826,-0.4619,0.1400
408,16.32,1493.903,656.574,0.9830,0.4794,-0.4589,0.1390
409,16.36,1493.666,656.280,0.9853,0.4823,-0.4636,0.1331
410,16.4,1493.738,656.453,0.9837,0.4819,-0.4622,0.1366
411,16.44,1494.267,656.516,0.9834,0.4721,-0.4516,0.1378
412,16.48,1494.074,656.253,0.9865,0.4743,-0.4554,0.1326
413,16.52,1494.038,656.235,0.9871,0.4749,-0.4562,0.1322
414,16.56,1494.262,656.105,0.9860,0.4699,-0.4517,0.1296
415,16.6,1494.333,656.160,0.9835,0.4688,-0.4503,0.1307
416,16.64,1494.247,656.115,0.9861,0.4702,-0.4520,0.1298
417,16.68,1494.283,656.085,0.9858,0.4694,-0.4513,0.1292
418,16.72,1494.142,656.376,0.9834,0.4737,-0.4541,0.1350
419,16.76,1494.202,656.206,0.9856,0.4716,-0.4529,0.1316
420,16.8,1494.328,656.125,0.9845,0.4688,-0.4504,0.1300
421,16.84,1494.352,656.189,0.9830,0.4686,-0.4499,0.1313
422,16.88,1494.436,656.097,0.9824,0.4665,-0.4482,0.1294
423,16.92,1494.497,656.073,0.9811,0.4652,-0.4470,0.1290
424,16.96,1494.873,656.516,0.9806,0.4606,-0.4395,0.1378
425,17.0,1494.887,655.983,0.9893,0.4572,-0.4392,0.1272
426,17.04,1494.636,656.431,0.9829,0.4646,-0.4442,0.1361
427,17.08,1494.951,656.275,0.9873,0.4577,-0.4379,0.1330
428,17.12,1495.163,656.142,0.9877,0.4528,-0.4337,0.1303
429,17.16,1495.159,656.313,0.9849,0.4539,-0.4337,0.1338
430,17.2,1495.444,655.085,0.9829,0.4418,-0.4280,0.1092
431,17.24,1495.113,655.994,0.9900,0.4529,-0.4347,0.1274
432,17.28,1495.301,655.208,0.9833,0.4451,-0.4309,0.1117
433,17.32,1495.411,655.772,0.9858,0.4460,-0.4287,0.1229
434,17.36,1496.158,655.663,0.9879,0.4310,-0.4138,0.1208
435,17.4,1495.795,655.995,0.9891,0.4399,-0.4210,0.1274
436,17.44,1495.815,655.378,0.9850,0.4361,-0.4206,0.1151
437,17.48,1496.446,655.611,0.9840,0.4252,-0.4080,0.1197
438,17.52,1496.630,656.389,0.9846,0.4263,-0.4043,0.1353
439,17.56,1496.739,655.817,0.9867,0.4208,-0.4021,0.1238
440,17.6,1496.884,655.774,0.9879,0.4178,-0.3992,0.1230
441,17.64,1496.951,656.171,0.9894,0.4189,-0.3979,0.1309
442,17.68,1496.954,655.774,0.9886,0.4164,-0.3978,0.1230
443,17.72,1496.854,655.689,0.9863,0.4178,-0.3998,0.1213
444,17.76,1496.623,656.164,0.9866,0.4251,-0.4045,0.1308
445,17.8,1496.656,656.190,0.9870,0.4246,-0.4038,0.1313
446,17.84,1496.646,655.876,0.9864,0.4229,-0.4040,0.1250
447,17.88,1496.745,656.125,0.9885,0.4225,-0.4020,0.1300
448,17.92,1497.257,655.824,0.9899,0.4109,-0.3918,0.1240
449,17.96,1498.024,655.728,0.9901,0.3957,-0.3764,0.1221
450,18.0,1498.994,655.707,0.9900,0.3772,-0.3570,0.1216
451,18.04,1499.922,655.223,0.9907,0.3565,-0.3385,0.1120
452,18.08,1501.035,655.240,0.9906,0.3356,-0.3162,0.1123
453,18.12,1502.228,655.287,0.9878,0.3135,-0.2924,0.1132
454,18.16,1503.348,655.109,0.9891,0.2914,-0.2700,0.1097
455,18.2,1504.415,655.081,0.9887,0.2715,-0.2486,0.1091
456,18.24,1505.933,655.616,0.9906,0.2490,-0.2182,0.1198
457,18.28,1506.888,655.914,0.9958,0.2355,-0.1992,0.1258
458,18.32,1507.845,656.079,0.9956,0.2215,-0.1800,0.1291
459,18.36,1508.807,656.343,0.9928,0.2095,-0.1608,0.1344
460,18.4,1510.107,656.835,0.9969,0.1974,-0.1348,0.1442
461,18.44,1511.220,657.506,0.9903,0.1936,-0.1125,0.1576
462,18.48,1511.634,658.190,0.9939,0.2005,-0.1042,0.1713
463,18.52,1512.172,658.147,0.9949,0.1944,-0.0935,0.1704
464,18.56,1512.849,658.855,0.9964,0.2012,-0.0799,0.1846
465,18.6,1513.160,659.267,0.9928,0.2064,-0.0737,0.1928
466,18.64,1513.810,659.709,0.9931,0.2106,-0.0607,0.2017
467,18.68,1513.831,659.859,0.9961,0.2134,-0.0603,0.2047
468,18.72,1514.195,659.682,0.9949,0.2080,-0.0530,0.2011
469,18.76,1514.389,659.687,0.9929,0.2072,-0.0491,0.2012
470,18.8,1514.587,659.961,0.9927,0.2116,-0.0452,0.2067
471,18.84,1514.785,659.863,0.9954,0.2089,-0.0412,0.2048
472,18.88,1514.935,659.921,0.9975,0.2094,-0.0382,0.2059
473,18.92,1514.931,660.051,0.9972,0.2120,-0.0383,0.2085
474,18.96,1514.978,659.981,0.9976,0.2105,-0.0373,0.2071
475,19.0,1514.872,660.107,0.9966,0.2133,-0.0395,0.2096
476,19.04,1514.802,660.214,0.9951,0.2157,-0.0409,0.2118
477,19.08,1514.840,660.198,0.9956,0.2152,-0.0401,0.2115
478,19.12,1514.832,660.139,0.9962,0.2141,-0.0403,0.2103
479,19.16,1514.908,660.122,0.9967,0.2135,-0.0388,0.2099
480,19.2,1514.810,660.368,0.9927,0.2187,-0.0407,0.2149
481,19.24,1515.045,660.087,0.9968,0.2123,-0.0360,0.2092
482,19.28,1514.817,660.419,0.9918,0.2197,-0.0406,0.2159
483,19.32,1515.048,660.129,0.9962,0.2131,-0.0359,0.2101
484,19.36,1515.055,660.199,0.9952,0.2145,-0.0358,0.2115
485,19.4,1515.022,660.309,0.9935,0.2168,-0.0365,0.2137
486,19.44,1515.049,660.119,0.9964,0.2129,-0.0359,0.2099
487,19.48,1514.995,660.251,0.9947,0.2157,-0.0370,0.2125
488,19.52,1514.974,660.316,0.9936,0.2171,-0.0374,0.2138
489,19.56,1514.983,660.227,0.9951,0.2153,-0.0373,0.2120
490,19.6,1514.967,660.307,0.9938,0.2169,-0.0376,0.2136
491,19.64,1514.984,660.382,0.9922,0.2183,-0.0372,0.2151
492,19.68,1515.192,660.257,0.9922,0.2152,-0.0331,0.2126
493,19.72,1515.730,660.713,0.9914,0.2229,-0.0223,0.2218
494,19.76,1515.801,660.704,0.9927,0.2226,-0.0209,0.2216
495,19.8,1515.936,660.633,0.9927,0.2209,-0.0182,0.2202
496,19.84,1515.961,660.730,0.9954,0.2228,-0.0177,0.2221
497,19.88,1515.991,660.635,0.9933,0.2209,-0.0171,0.2202
498,19.92,1516.005,660.549,0.9907,0.2191,-0.0168,0.2185
499,19.96,1515.918,660.598,0.9912,0.2202,-0.0186,0.2195
500,20.0,1515.858,660.630,0.9914,0.2210,-0.0198,0.2201
501,20.04,1515.666,660.707,0.9895,0.2229,-0.0236,0.2216
502,20.08,1515.545,660.786,0.9884,0.2247,-0.0260,0.2232
503,20.12,1515.200,660.334,0.9902,0.2167,-0.0329,0.2142
504,20.16,1515.310,660.135,0.9922,0.2124,-0.0307,0.2102
505,20.2,1515.523,660.116,0.9915,0.2115,-0.0265,0.2098
506,20.24,1515.832,659.870,0.9961,0.2059,-0.0203,0.2049
