frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
350,14.0,1677.716,647.084,0.9928,0.0710,0.0703,-0.0100
351,14.04,1678.061,647.137,0.9925,0.0779,0.0774,-0.0089
352,14.08,1678.561,645.953,0.9928,0.0938,0.0877,-0.0333
353,14.12,1679.264,643.929,0.9928,0.1268,0.1022,-0.0750
354,14.16,1679.811,643.032,0.9924,0.1470,0.1135,-0.0935
355,14.2,1680.585,641.155,0.9927,0.1850,0.1294,-0.1322
356,14.24,1681.498,639.196,0.9927,0.2275,0.1482,-0.1726
357,14.28,1682.181,636.944,0.9922,0.2726,0.1623,-0.2190
358,14.32,1683.163,634.317,0.9917,0.3285,0.1825,-0.2731
359,14.36,1683.915,631.243,0.9912,0.3904,0.1980,-0.3364
360,14.4,1684.097,629.847,0.9909,0.4172,0.2018,-0.3652
361,14.44,1684.551,630.239,0.9919,0.4148,0.2111,-0.3571
362,14.48,1684.874,629.436,0.9913,0.4325,0.2178,-0.3737
363,14.52,1685.356,628.042,0.9911,0.4623,0.2277,-0.4024
364,14.56,1685.445,626.879,0.9915,0.4842,0.2295,-0.4263
365,14.6,1686.039,625.894,0.9906,0.5079,0.2418,-0.4466
366,14.64,1687.043,620.844,0.9896,0.6100,0.2625,-0.5507
367,14.68,1687.487,615.560,0.9907,0.7133,0.2716,-0.6596
368,14.72,1686.867,616.347,0.9909,0.6935,0.2589,-0.6433
369,14.76,1687.020,618.218,0.9901,0.6591,0.2620,-0.6048
370,14.8,1687.613,618.427,0.9910,0.6601,0.2742,-0.6005
371,14.84,1686.842,615.438,0.9908,0.7107,0.2583,-0.6621
372,14.88,1687.287,617.386,0.9906,0.6770,0.2675,-0.6219
373,14.92,1687.326,617.575,0.9909,0.6738,0.2683,-0.6180
374,14.96,1687.362,617.285,0.9906,0.6795,0.2690,-0.6240
375,15.0,1687.042,616.676,0.9902,0.6885,0.2625,-0.6366
376,15.04,1687.207,617.592,0.9908,0.6725,0.2659,-0.6177
377,15.08,1687.031,617.933,0.9901,0.6646,0.2622,-0.6107
378,15.12,1686.988,617.253,0.9901,0.6771,0.2613,-0.6247
379,15.16,1687.174,617.204,0.9907,0.6796,0.2652,-0.6257
380,15.2,1687.079,617.970,0.9905,0.6643,0.2632,-0.6099
