frame,t_s,x_px,y_px,score,disp_mm,dx_mm,dy_mm
386,15.44,1507.427,636.386,0.9886,0.5103,0.0474,0.5081
387,15.48,1507.500,636.477,0.9898,0.5124,0.0490,0.5101
388,15.52,1507.555,636.394,0.9894,0.5108,0.0501,0.5083
389,15.56,1507.611,636.666,0.9877,0.5166,0.0513,0.5140
390,15.6,1508.201,637.164,0.9823,0.5284,0.0638,0.5246
391,15.64,1507.849,636.689,0.9840,0.5176,0.0563,0.5145
392,15.68,1508.594,637.125,0.9860,0.5287,0.0721,0.5238
393,15.72,1508.557,637.155,0.9869,0.5292,0.0713,0.5244
394,15.76,1508.455,636.978,0.9831,0.5252,0.0691,0.5206
395,15.8,1508.529,637.402,0.9892,0.5343,0.0707,0.5296
396,15.84,1508.667,637.176,0.9868,0.5300,0.0736,0.5248
397,15.88,1508.478,637.387,0.9884,0.5338,0.0696,0.5293
398,15.92,1508.459,637.301,0.9880,0.5320,0.0692,0.5275
399,15.96,1508.183,637.499,0.9865,0.5354,0.0634,0.5316
400,16.0,1507.974,637.429,0.9837,0.5334,0.0590,0.5302
401,16.04,1507.802,637.499,0.9867,0.5345,0.0553,0.5317
402,16.08,1507.785,637.466,0.9872,0.5338,0.0550,0.5309
403,16.12,1507.692,637.555,0.9881,0.5355,0.0530,0.5328
404,16.16,1507.740,637.684,0.9857,0.5383,0.0540,0.5355
405,16.2,1507.856,637.574,0.9851,0.5362,0.0565,0.5332
406,16.24,1508.042,637.457,0.9844,0.5342,0.0604,0.5308
407,16.28,1508.404,637.835,0.9859,0.5430,0.0681,0.5387
408,16.32,1507.965,637.680,0.9815,0.5387,0.0588,0.5355
409,16.36,1508.099,636.393,0.9861,0.5120,0.0616,0.5083
410,16.4,1508.524,637.609,0.9894,0.5386,0.0706,0.5340
411,16.44,1508.036,637.859,0.9843,0.5426,0.0603,0.5393
412,16.48,1508.433,636.445,0.9902,0.5140,0.0687,0.5094
413,16.52,1508.409,638.087,0.9837,0.5483,0.0682,0.5441
414,16.56,1508.414,637.175,0.9863,0.5292,0.0683,0.5248
415,16.6,1507.995,636.459,0.9836,0.5131,0.0594,0.5097
416,16.64,1507.986,637.566,0.9821,0.5363,0.0592,0.5331
417,16.68,1507.998,637.264,0.9831,0.5300,0.0595,0.5267
418,16.72,1508.022,637.464,0.9831,0.5343,0.0600,0.5309
419,16.76,1507.842,637.577,0.9854,0.5362,0.0562,0.5333
420,16.8,1508.094,637.321,0.9840,0.5315,0.0615,0.5279
421,16.84,1507.950,637.399,0.9845,0.5327,0.0585,0.5295
422,16.88,1507.737,637.620,0.9873,0.5369,0.0540,0.5342
423,16.92,1507.968,637.100,0.9835,0.5265,0.0589,0.5232
424,16.96,1507.881,637.584,0.9851,0.5365,0.0570,0.5334
425,17.0,1508.069,637.902,0.9833,0.5436,0.0610,0.5402
426,17.04,1508.177,637.641,0.9870,0.5384,0.0633,0.5347
427,17.08,1508.207,637.373,0.9870,0.5328,0.0639,0.5290
428,17.12,1508.585,637.483,0.9896,0.5362,0.0719,0.5313
429,17.16,1508.411,638.245,0.9877,0.5516,0.0682,0.5474
430,17.2,1508.311,637.705,0.9881,0.5401,0.0661,0.5360
431,17.24,1507.836,637.529,0.9864,0.5352,0.0561,0.5323
432,17.28,1508.136,637.957,0.9833,0.5449,0.0624,0.5413
433,17.32,1508.281,639.472,0.9872,0.5771,0.0655,0.5733
434,17.36,1508.129,638.747,0.9857,0.5615,0.0623,0.5580
435,17.4,1507.950,638.028,0.9822,0.5460,0.0585,0.5428
436,17.44,1507.988,638.536,0.9828,0.5567,0.0593,0.5536
437,17.48,1508.231,638.451,0.9867,0.5555,0.0644,0.5518
438,17.52,1508.189,638.301,0.9848,0.5522,0.0635,0.5486
439,17.56,1507.826,637.311,0.9876,0.5306,0.0559,0.5277
440,17.6,1507.733,636.891,0.9823,0.5216,0.0539,0.5188
441,17.64,1507.822,637.472,0.9869,0.5340,0.0558,0.5311
442,17.68,1508.621,637.379,0.9892,0.5341,0.0726,0.5291
443,17.72,1507.951,638.109,0.9824,0.5477,0.0585,0.5445
444,17.76,1508.456,638.008,0.9814,0.5468,0.0692,0.5424
445,17.8,1508.284,638.122,0.9820,0.5487,0.0655,0.5448
446,17.84,1508.314,638.177,0.9838,0.5500,0.0662,0.5460
447,17.88,1507.817,637.508,0.9863,0.5347,0.0557,0.5318
448,17.92,1507.957,637.538,0.9827,0.5357,0.0586,0.5325
449,17.96,1508.158,638.431,0.9858,0.5549,0.0629,0.5513
450,18.0,1508.382,638.015,0.9809,0.5467,0.0676,0.5426
451,18.04,1507.948,637.653,0.9816,0.5381,0.0584,0.5349
452,18.08,1508.375,638.250,0.9862,0.5516,0.0675,0.5475
453,18.12,1508.459,638.217,0.9869,0.5512,0.0692,0.5468
454,18.16,1508.446,638.175,0.9860,0.5503,0.0690,0.5459
455,18.2,1508.796,638.409,0.9867,0.5561,0.0763,0.5509
456,18.24,1508.383,638.732,0.9874,0.5618,0.0676,0.5577
457,18.28,1508.895,638.021,0.9825,0.5483,0.0784,0.5427
458,18.32,1508.291,638.643,0.9876,0.5597,0.0657,0.5558
459,18.36,1508.424,638.412,0.9890,0.5552,0.0685,0.5509
460,18.4,1508.759,638.554,0.9875,0.5591,0.0756,0.5539
461,18.44,1509.687,639.127,0.9872,0.5740,0.0952,0.5660
462,18.48,1509.912,638.738,0.9834,0.5667,0.0999,0.5578
463,18.52,1510.083,638.909,0.9850,0.5709,0.1035,0.5614
464,18.56,1509.625,639.104,0.9867,0.5733,0.0939,0.5656
465,18.6,1509.277,638.797,0.9867,0.5657,0.0865,0.5591
466,18.64,1509.126,638.740,0.9862,0.5641,0.0833,0.5579
467,18.68,1509.299,638.853,0.9861,0.5670,0.0870,0.5602
468,18.72,1509.331,638.832,0.9869,0.5666,0.0876,0.5598
469,18.76,1509.430,638.743,0.9880,0.5651,0.0897,0.5579
470,18.8,1509.322,638.789,0.9875,0.5657,0.0875,0.5589
471,18.84,1509.102,638.770,0.9855,0.5646,0.0828,0.5585
472,18.88,1508.966,638.281,0.9852,0.5540,0.0799,0.5482
473,18.92,1508.506,638.642,0.9896,0.5602,0.0702,0.5558
474,18.96,1508.116,638.613,0.9872,0.5586,0.0620,0.5552
475,19.0,1507.387,638.396,0.9899,0.5526,0.0466,0.5506
476,19.04,1506.346,638.189,0.9868,0.5468,0.0246,0.5462
477,19.08,1504.913,637.382,0.9873,0.5292,-0.0057,0.5292
478,19.12,1503.760,637.237,0.9890,0.5270,-0.0300,0.5261
479,19.16,1502.641,637.162,0.9887,0.5273,-0.0537,0.5245
480,19.2,1501.338,637.121,0.9858,0.5299,-0.0812,0.5237
481,19.24,1499.680,636.745,0.9869,0.5287,-0.1162,0.5157
482,19.28,1498.423,636.899,0.9857,0.5383,-0.1428,0.5190
483,19.32,1497.225,636.909,0.9847,0.5457,-0.1681,0.5192
484,19.36,1496.048,636.911,0.9825,0.5539,-0.1930,0.5192
485,19.4,1495.089,636.962,0.9816,0.5623,-0.2132,0.5203
486,19.44,1494.226,636.797,0.9847,0.5663,-0.2314,0.5168
487,19.48,1493.088,636.721,0.9835,0.5751,-0.2555,0.5152
488,19.52,1492.179,636.844,0.9834,0.5862,-0.2747,0.5178
489,19.56,1491.454,638.563,0.9842,0.6254,-0.2900,0.5541
490,19.6,1491.377,636.746,0.9843,0.5925,-0.2916,0.5157
491,19.64,1490.139,636.995,0.9784,0.6103,-0.3178,0.5210
492,19.68,1490.513,637.365,0.9841,0.6129,-0.3099,0.5288
493,19.72,1489.679,636.320,0.9831,0.6034,-0.3275,0.5067
494,19.76,1489.110,636.860,0.9783,0.6195,-0.3395,0.5182
495,19.8,1488.440,636.783,0.9813,0.6260,-0.3537,0.5165
496,19.84,1488.157,636.444,0.9796,0.6235,-0.3597,0.5094
497,19.88,1487.193,636.885,0.9783,0.6430,-0.3800,0.5187
498,19.92,1486.603,636.366,0.9814,0.6417,-0.3925,0.5077
499,19.96,1486.024,636.512,0.9769,0.6517,-0.4047,0.5108
500,20.0,1485.384,636.815,0.9789,0.6651,-0.4183,0.5172
501,20.04,1484.950,636.477,0.9753,0.6655,-0.4274,0.5100
502,20.08,1484.475,636.878,0.9761,0.6784,-0.4374,0.5185
503,20.12,1484.391,637.733,0.9767,0.6934,-0.4392,0.5366
504,20.16,1484.132,637.928,0.9723,0.7001,-0.4447,0.5407
505,20.2,1484.167,638.320,0.9732,0.7060,-0.4440,0.5490
506,20.24,1484.152,638.397,0.9734,0.7075,-0.4443,0.5506
507,20.28,1484.154,638.342,0.9727,0.7066,-0.4442,0.5495
508,20.32,1484.096,638.397,0.9726,0.7082,-0.4455,0.5506
509,20.36,1484.005,638.468,0.9710,0.7106,-0.4474,0.5521
510,20.4,1483.829,638.297,0.9743,0.7102,-0.4511,0.5485
511,20.44,1483.847,638.353,0.9738,0.7108,-0.4507,0.5497
512,20.48,1483.920,638.285,0.9730,0.7087,-0.4492,0.5482
513,20.52,1484.034,638.503,0.9721,0.7108,-0.4468,0.5528
514,20.56,1483.996,638.169,0.9720,0.7058,-0.4476,0.5458
515,20.6,1484.119,638.316,0.9714,0.7066,-0.4450,0.5489
516,20.64,1484.105,638.293,0.9719,0.7064,-0.4453,0.5484
517,20.68,1483.817,637.828,0.9713,0.7027,-0.4513,0.5386
518,20.72,1483.846,637.758,0.9718,0.7012,-0.4507,0.5371
519,20.76,1483.907,637.628,0.9731,0.6982,-0.4494,0.5344
520,20.8,1484.004,637.725,0.9724,0.6985,-0.4474,0.5364
521,20.84,1484.050,637.767,0.9728,0.6986,-0.4464,0.5373
522,20.88,1484.318,637.479,0.9761,0.6903,-0.4408,0.5312
523,20.92,1484.412,637.396,0.9766,0.6877,-0.4388,0.5295
524,20.96,1484.178,637.621,0.9756,0.6945,-0.4437,0.5342
525,21.0,1484.351,637.535,0.9776,0.6907,-0.4401,0.5324
526,21.04,1484.233,637.502,0.9765,0.6918,-0.4426,0.5317
527,21.08,1484.230,637.495,0.9764,0.6917,-0.4426,0.5316
528,21.12,1484.088,637.371,0.9734,0.6916,-0.4456,0.5289
529,21.16,1484.017,637.411,0.9724,0.6932,-0.4471,0.5298
530,21.2,1483.828,637.298,0.9767,0.6940,-0.4511,0.5274
531,21.24,1484.063,637.318,0.9743,0.6911,-0.4462,0.5278
532,21.28,1484.071,637.353,0.9745,0.6916,-0.4460,0.5286
533,21.32,1484.390,637.039,0.9744,0.6822,-0.4392,0.5219
534,21.36,1484.323,637.062,0.9738,0.6834,-0.4407,0.5224
535,21.4,1484.746,637.036,0.9754,0.6773,-0.4317,0.5219
536,21.44,1484.538,636.871,0.9772,0.6774,-0.4361,0.5184
537,21.48,1484.795,636.596,0.9784,0.6695,-0.4307,0.5126
538,21.52,1484.898,636.514,0.9766,0.6668,-0.4285,0.5108
539,21.56,1485.097,636.868,0.9761,0.6698,-0.4243,0.5183
540,21.6,1485.289,636.717,0.9798,0.6648,-0.4203,0.5151
541,21.64,1485.513,636.757,0.9804,0.6625,-0.4155,0.5160
542,21.68,1485.784,636.827,0.9760,0.6601,-0.4098,0.5175
543,21.72,1486.295,636.891,0.9791,0.6545,-0.3990,0.5188
544,21.76,1486.904,637.077,0.9772,0.6499,-0.3861,0.5227
545,21.8,1487.530,637.266,0.9811,0.6454,-0.3729,0.5267
546,21.84,1488.123,637.378,0.9774,0.6402,-0.3604,0.5291
547,21.88,1488.872,637.553,0.9635,0.6345,-0.3446,0.5328
548,21.92,1489.616,638.139,0.9256,0.6367,-0.3288,0.5452
549,21.96,1490.410,638.442,0.9023,0.6337,-0.3121,0.5516
550,22.0,1491.219,638.646,0.8958,0.6293,-0.2950,0.5559
551,22.04,1491.963,638.650,0.9046,0.6222,-0.2793,0.5560
552,22.08,1492.819,638.529,0.9260,0.6119,-0.2612,0.5534
553,22.12,1493.676,638.433,0.9475,0.6026,-0.2431,0.5514
554,22.16,1494.575,638.523,0.9672,0.5969,-0.2241,0.5533
555,22.2,1495.524,638.477,0.9788,0.5888,-0.2040,0.5523
556,22.24,1496.546,638.448,0.9841,0.5811,-0.1824,0.5517
557,22.28,1497.581,638.524,0.9862,0.5761,-0.1606,0.5533
558,22.32,1498.766,638.638,0.9844,0.5720,-0.1355,0.5557
559,22.36,1500.384,639.197,0.9858,0.5765,-0.1014,0.5675
560,22.4,1501.609,639.524,0.9893,0.5794,-0.0755,0.5744
561,22.44,1502.718,639.880,0.9838,0.5843,-0.0521,0.5819
562,22.48,1503.883,640.471,0.9863,0.5951,-0.0274,0.5944
563,22.52,1504.752,640.634,0.9871,0.5979,-0.0091,0.5979
564,22.56,1505.649,640.860,0.9847,0.6027,0.0099,0.6026
565,22.6,1506.548,641.734,0.9873,0.6218,0.0289,0.6211
566,22.64,1507.463,642.425,0.9879,0.6375,0.0482,0.6357
567,22.68,1507.588,642.908,0.9832,0.6479,0.0508,0.6459
568,22.72,1507.714,642.711,0.9846,0.6440,0.0535,0.6418
569,22.76,1507.679,642.705,0.9852,0.6438,0.0528,0.6416
570,22.8,1507.747,642.789,0.9830,0.6457,0.0542,0.6434
571,22.84,1507.761,642.862,0.9810,0.6472,0.0545,0.6449
572,22.88,1507.759,642.877,0.9808,0.6476,0.0544,0.6453
573,22.92,1507.899,642.716,0.9815,0.6444,0.0574,0.6419
574,22.96,1508.095,642.897,0.9822,0.6486,0.0615,0.6457
575,23.0,1508.125,642.948,0.9817,0.6497,0.0622,0.6468
576,23.04,1508.220,642.534,0.9868,0.6412,0.0642,0.6380
577,23.08,1508.359,642.481,0.9879,0.6404,0.0671,0.6369
578,23.12,1508.384,642.569,0.9882,0.6423,0.0676,0.6388
579,23.16,1508.619,642.261,0.9875,0.6364,0.0726,0.6323
580,23.2,1508.547,642.327,0.9884,0.6376,0.0711,0.6337
581,23.24,1508.799,642.050,0.9841,0.6324,0.0764,0.6278
582,23.28,1508.694,642.141,0.9861,0.6341,0.0742,0.6297
583,23.32,1508.774,642.276,0.9865,0.6371,0.0759,0.6326
584,23.36,1508.527,642.116,0.9852,0.6331,0.0707,0.6292
585,23.4,1508.406,641.745,0.9873,0.6251,0.0681,0.6213
586,23.44,1508.272,642.782,0.9858,0.6466,0.0653,0.6432
587,23.48,1508.345,642.333,0.9871,0.6373,0.0668,0.6338
588,23.52,1507.938,641.663,0.9822,0.6223,0.0582,0.6196
589,23.56,1507.959,642.309,0.9845,0.6360,0.0587,0.6333
590,23.6,1507.944,642.202,0.9841,0.6337,0.0584,0.6310
591,23.64,1508.047,642.438,0.9836,0.6389,0.0605,0.6360
592,23.68,1508.107,642.669,0.9849,0.6438,0.0618,0.6409
593,23.72,1508.180,642.429,0.9862,0.6389,0.0633,0.6358
594,23.76,1508.270,642.320,0.9863,0.6368,0.0652,0.6335
595,23.8,1508.333,642.459,0.9882,0.6399,0.0666,0.6364
596,23.84,1508.244,642.480,0.9875,0.6402,0.0647,0.6369
597,23.88,1508.588,642.376,0.9885,0.6387,0.0720,0.6347
598,23.92,1508.508,642.274,0.9880,0.6364,0.0703,0.6325
599,23.96,1508.662,642.117,0.9857,0.6335,0.0735,0.6292
600,24.0,1508.586,642.417,0.9883,0.6396,0.0719,0.6355
601,24.04,1508.792,642.188,0.9856,0.6353,0.0763,0.6307
602,24.08,1508.564,642.525,0.9886,0.6418,0.0714,0.6378
603,24.12,1508.569,642.384,0.9886,0.6389,0.0715,0.6348
604,24.16,1508.359,642.570,0.9879,0.6423,0.0671,0.6388
605,24.2,1508.399,642.595,0.9883,0.6429,0.0680,0.6393
606,24.24,1508.342,642.350,0.9870,0.6376,0.0668,0.6341
607,24.28,1508.250,642.520,0.9871,0.6410,0.0648,0.6377
608,24.32,1508.171,642.679,0.9857,0.6442,0.0631,0.6411
609,24.36,1508.285,642.145,0.9838,0.6332,0.0655,0.6298
610,24.4,1508.145,642.282,0.9836,0.6358,0.0626,0.6327
611,24.44,1508.206,642.903,0.9838,0.6490,0.0639,0.6458
612,24.48,1508.254,642.720,0.9867,0.6452,0.0649,0.6419
613,24.52,1508.591,642.084,0.9852,0.6326,0.0720,0.6285
614,24.56,1508.402,642.724,0.9872,0.6456,0.0680,0.6420
615,24.6,1508.406,642.202,0.9862,0.6347,0.0681,0.6310
616,24.64,1508.668,642.176,0.9862,0.6347,0.0736,0.6304
617,24.68,1508.037,643.588,0.9840,0.6630,0.0603,0.6603
618,24.72,1508.246,642.349,0.9860,0.6374,0.0647,0.6341
619,24.76,1507.828,642.471,0.9862,0.6391,0.0559,0.6367
620,24.8,1508.123,643.488,0.9844,0.6611,0.0621,0.6582
621,24.84,1507.856,642.052,0.9836,0.6304,0.0565,0.6278
622,24.88,1508.057,642.552,0.9847,0.6413,0.0607,0.6384
623,24.92,1508.106,643.667,0.9849,0.6648,0.0618,0.6620
624,24.96,1508.375,642.380,0.9881,0.6383,0.0675,0.6348
625,25.0,1508.308,643.277,0.9862,0.6570,0.0660,0.6537
626,25.04,1508.393,643.379,0.9882,0.6594,0.0678,0.6559
627,25.08,1508.315,642.682,0.9879,0.6446,0.0662,0.6411
628,25.12,1508.495,643.588,0.9882,0.6640,0.0700,0.6603
629,25.16,1508.550,643.394,0.9888,0.6600,0.0711,0.6562
630,25.2,1508.311,642.882,0.9854,0.6487,0.0661,0.6454
631,25.24,1508.273,643.428,0.9872,0.6601,0.0653,0.6569
632,25.28,1507.570,642.865,0.9854,0.6470,0.0504,0.6450
633,25.32,1507.487,642.900,0.9847,0.6476,0.0487,0.6457
634,25.36,1506.618,643.319,0.9888,0.6553,0.0303,0.6546
635,25.4,1504.966,642.497,0.9841,0.6372,-0.0046,0.6372
636,25.44,1503.397,642.144,0.9858,0.6309,-0.0377,0.6298
637,25.48,1501.406,641.723,0.9876,0.6260,-0.0798,0.6209
638,25.52,1499.987,641.183,0.9837,0.6193,-0.1098,0.6095
639,25.56,1498.594,641.150,0.9850,0.6245,-0.1392,0.6088
640,25.6,1497.072,641.414,0.9826,0.6378,-0.1713,0.6144
641,25.64,1495.532,641.067,0.9825,0.6403,-0.2039,0.6070
642,25.68,1493.666,640.587,0.9848,0.6446,-0.2433,0.5969
643,25.72,1491.985,640.374,0.9788,0.6547,-0.2788,0.5924
644,25.76,1490.414,640.172,0.9797,0.6657,-0.3120,0.5881
645,25.8,1488.427,639.897,0.9775,0.6814,-0.3540,0.5823
646,25.84,1487.306,639.989,0.9756,0.6957,-0.3776,0.5842
647,25.88,1486.349,639.866,0.9775,0.7047,-0.3979,0.5817
648,25.92,1485.587,639.723,0.9784,0.7115,-0.4140,0.5786
649,25.96,1484.741,639.903,0.9719,0.7251,-0.4318,0.5824
650,26.0,1484.549,640.369,0.9773,0.7354,-0.4359,0.5923
651,26.04,1484.182,640.910,0.9724,0.7492,-0.4436,0.6037
652,26.08,1484.248,641.505,0.9735,0.7585,-0.4422,0.6163
653,26.12,1483.942,641.522,0.9711,0.7626,-0.4487,0.6166
654,26.16,1483.831,641.595,0.9717,0.7652,-0.4511,0.6182
655,26.2,1483.921,642.113,0.9698,0.7730,-0.4491,0.6291
656,26.24,1483.698,642.592,0.9716,0.7840,-0.4539,0.6392
657,26.28,1483.816,643.156,0.9693,0.7923,-0.4514,0.6512
658,26.32,1483.726,643.738,0.9679,0.8035,-0.4533,0.6634
659,26.36,1483.724,643.829,0.9666,0.8051,-0.4533,0.6654
660,26.4,1483.977,644.182,0.9658,0.8083,-0.4480,0.6728
661,26.44,1484.087,644.813,0.9652,0.8182,-0.4457,0.6862
662,26.48,1484.246,644.823,0.9668,0.8165,-0.4423,0.6864
663,26.52,1484.357,644.685,0.9681,0.8128,-0.4399,0.6835
664,26.56,1484.258,644.917,0.9656,0.8181,-0.4420,0.6884
665,26.6,1484.420,644.728,0.9683,0.8129,-0.4386,0.6844
666,26.64,1484.402,644.562,0.9697,0.8101,-0.4390,0.6809
667,26.68,1484.635,644.539,0.9693,0.8070,-0.4341,0.6804
668,26.72,1484.451,644.692,0.9701,0.8119,-0.4380,0.6836
669,26.76,1484.573,644.482,0.9696,0.8067,-0.4354,0.6792
670,26.8,1484.492,644.700,0.9700,0.8115,-0.4371,0.6838
671,26.84,1484.552,644.629,0.9704,0.8096,-0.4358,0.6823
672,26.88,1484.631,644.418,0.9708,0.8049,-0.4342,0.6778
673,26.92,1484.575,644.366,0.9711,0.8047,-0.4353,0.6767
674,26.96,1484.665,644.181,0.9695,0.8003,-0.4334,0.6728
675,27.0,1484.687,644.268,0.9701,0.8016,-0.4330,0.6746
676,27.04,1484.716,644.064,0.9678,0.7977,-0.4324,0.6703
677,27.08,1484.673,644.175,0.9700,0.8001,-0.4333,0.6727
678,27.12,1484.481,643.747,0.9710,0.7948,-0.4373,0.6636
679,27.16,1484.574,643.938,0.9665,0.7971,-0.4353,0.6677
680,27.2,1484.739,643.472,0.9704,0.7869,-0.4319,0.6578
681,27.24,1484.559,643.736,0.9698,0.7937,-0.4357,0.6634
682,27.28,1484.495,643.766,0.9711,0.7949,-0.4370,0.6640
683,27.32,1484.513,643.528,0.9712,0.7906,-0.4367,0.6590
684,27.36,1484.098,643.868,0.9684,0.8014,-0.4454,0.6662
685,27.4,1484.305,643.393,0.9700,0.7906,-0.4410,0.6562
686,27.44,1484.135,643.653,0.9699,0.7972,-0.4446,0.6617
687,27.48,1484.106,643.445,0.9691,0.7939,-0.4452,0.6573
688,27.52,1483.833,642.698,0.9695,0.7842,-0.4510,0.6415
689,27.56,1484.278,643.226,0.9689,0.7880,-0.4416,0.6526
690,27.6,1484.277,642.759,0.9734,0.7799,-0.4416,0.6428
691,27.64,1484.459,642.313,0.9749,0.7699,-0.4378,0.6333
692,27.68,1484.538,642.235,0.9744,0.7676,-0.4361,0.6317
693,27.72,1484.738,641.718,0.9745,0.7562,-0.4319,0.6208
694,27.76,1485.240,641.623,0.9769,0.7486,-0.4213,0.6188
695,27.8,1485.858,641.315,0.9758,0.7359,-0.4082,0.6123
696,27.84,1486.400,641.350,0.9795,0.7302,-0.3968,0.6130
697,27.88,1486.844,641.302,0.9777,0.7243,-0.3874,0.6120
698,27.92,1487.374,641.361,0.9801,0.7194,-0.3762,0.6132
699,27.96,1488.067,641.590,0.9768,0.7161,-0.3616,0.6181
700,28.0,1488.482,641.635,0.9809,0.7125,-0.3528,0.6190
701,28.04,1489.322,641.274,0.9788,0.6972,-0.3351,0.6114
702,28.08,1490.553,642.041,0.9570,0.6996,-0.3090,0.6276
703,28.12,1491.652,642.493,0.9200,0.6983,-0.2858,0.6371
704,28.16,1492.771,641.837,0.9335,0.6762,-0.2622,0.6233
705,28.2,1493.998,642.088,0.9703,0.6715,-0.2363,0.6286
706,28.24,1495.059,641.974,0.9800,0.6617,-0.2139,0.6262
707,28.28,1496.603,641.591,0.9873,0.6441,-0.1812,0.6181
708,28.32,1498.484,642.167,0.9852,0.6459,-0.1415,0.6303
709,28.36,1500.192,642.636,0.9855,0.6488,-0.1054,0.6402
710,28.4,1502.488,643.045,0.9838,0.6513,-0.0569,0.6488
711,28.44,1503.227,643.956,0.9833,0.6693,-0.0413,0.6681
712,28.48,1504.502,644.069,0.9840,0.6706,-0.0144,0.6704
713,28.52,1504.661,644.531,0.9873,0.6803,-0.0110,0.6802
714,28.56,1505.302,644.824,0.9850,0.6864,0.0025,0.6864
715,28.6,1505.907,645.324,0.9833,0.6971,0.0153,0.6969
716,28.64,1506.799,646.177,0.9832,0.7158,0.0342,0.7150
717,28.68,1507.249,646.540,0.9842,0.7240,0.0437,0.7226
718,28.72,1507.580,646.503,0.9855,0.7236,0.0507,0.7219
719,28.76,1507.485,646.600,0.9849,0.7255,0.0487,0.7239
720,28.8,1507.645,646.585,0.9852,0.7255,0.0520,0.7236
721,28.84,1507.611,646.734,0.9836,0.7286,0.0513,0.7267
722,28.88,1507.769,646.767,0.9804,0.7295,0.0547,0.7274
723,28.92,1507.370,646.965,0.9816,0.7331,0.0462,0.7316
724,28.96,1507.602,646.431,0.9854,0.7222,0.0511,0.7203
725,29.0,1507.498,646.661,0.9852,0.7269,0.0489,0.7252
726,29.04,1507.687,646.454,0.9853,0.7228,0.0529,0.7208
727,29.08,1507.726,646.264,0.9846,0.7188,0.0537,0.7168
728,29.12,1507.679,646.587,0.9852,0.7256,0.0527,0.7236
729,29.16,1508.095,646.561,0.9833,0.7257,0.0615,0.7231
730,29.2,1508.193,646.671,0.9841,0.7282,0.0636,0.7254
731,29.24,1508.395,646.756,0.9845,0.7304,0.0679,0.7272
732,29.28,1508.500,646.337,0.9858,0.7218,0.0701,0.7183
733,29.32,1508.458,646.508,0.9860,0.7253,0.0692,0.7220
734,29.36,1508.421,646.448,0.9860,0.7239,0.0684,0.7207
735,29.4,1508.453,646.395,0.9857,0.7229,0.0691,0.7196
736,29.44,1508.274,646.718,0.9840,0.7293,0.0653,0.7264
737,29.48,1508.236,646.639,0.9847,0.7276,0.0645,0.7247
738,29.52,1508.326,646.525,0.9856,0.7254,0.0664,0.7223
739,29.56,1508.237,646.746,0.9837,0.7299,0.0645,0.7270
740,29.6,1508.409,646.640,0.9857,0.7280,0.0682,0.7248
741,29.64,1508.427,646.520,0.9863,0.7255,0.0686,0.7222
742,29.68,1508.464,646.558,0.9861,0.7263,0.0693,0.7230
743,29.72,1508.456,646.558,0.9861,0.7263,0.0692,0.7230
