time_s,current_uA,voltage_V,confident,force_mN,stress_MPa,stress_smooth_MPa,force_smooth_mN
224.9,2998.72,11.019,True,62.47773,2.839896818181818,2.84067,62.49474
225.0,2998.72,11.019,True,62.47773,2.839896818181818,2.841185454545454,62.50608
225.1,2998.72,11.019,True,62.47773,2.839896818181818,2.841185454545454,62.50608
225.2,2998.72,11.024,True,62.50608,2.841185454545454,2.841185454545454,62.50608
225.3,2998.72,11.024,True,62.50608,2.841185454545454,2.841185454545454,62.50608
225.4,2998.72,11.024,True,62.50608,2.841185454545454,2.841185454545454,62.50608
225.5,2998.72,11.024,True,62.50608,2.841185454545454,2.841185454545454,62.50608
225.6,2998.72,11.024,True,62.50608,2.841185454545454,2.841185454545454,62.50608
225.7,2998.72,11.024,True,62.50608,2.841185454545454,2.841185454545454,62.50608
225.8,2998.72,11.024,True,62.50608,2.841185454545454,2.841700909090909,62.51742
225.9,2998.72,11.029,True,62.53443,2.8424740909090906,2.841700909090909,62.51742
226.0,2998.72,11.029,True,62.53443,2.8424740909090906,2.841700909090909,62.51742
226.1,2998.72,11.029,True,62.53443,2.8424740909090906,2.8419586363636364,62.523089999999996
226.2,2998.72,11.029,True,62.53443,2.8424740909090906,2.8419586363636364,62.523089999999996
226.3,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
226.4,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
226.5,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
226.6,2998.72,11.029,True,62.53443,2.8424740909090906,2.8419586363636364,62.523089999999996
226.7,2998.72,11.029,True,62.53443,2.8424740909090906,2.8419586363636364,62.523089999999996
226.8,2998.72,11.029,True,62.53443,2.8424740909090906,2.8422163636363633,62.52876
226.9,2998.72,11.029,True,62.53443,2.8424740909090906,2.8422163636363633,62.52876
227.0,2998.72,11.026,True,62.51742,2.841700909090909,2.8422163636363633,62.52876
227.1,2998.72,11.026,True,62.51742,2.841700909090909,2.8422163636363633,62.52876
227.2,2998.72,11.026,True,62.51742,2.841700909090909,2.8424740909090906,62.53443
227.3,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8424740909090906,62.53443
227.4,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8424740909090906,62.53443
227.5,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8424740909090906,62.53443
227.6,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8424740909090906,62.53443
227.7,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.8424740909090906,62.53443
227.8,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.8424740909090906,62.53443
227.9,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.8424740909090906,62.53443
228.0,2998.72,11.028,True,62.52876,2.8422163636363633,2.8424740909090906,62.53443
228.1,2998.72,11.028,True,62.52876,2.8422163636363633,2.8424740909090906,62.53443
228.2,2998.72,11.028,True,62.52876,2.8422163636363633,2.8424740909090906,62.53443
228.3,2998.72,11.038,True,62.58546,2.8447936363636357,2.842731818181818,62.540099999999995
228.4,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.842731818181818,62.540099999999995
228.5,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.842731818181818,62.540099999999995
228.6,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.842731818181818,62.540099999999995
228.7,2998.72,11.032,True,62.55144,2.8432472727272726,2.842731818181818,62.540099999999995
228.8,2998.72,11.032,True,62.55144,2.8432472727272726,2.842731818181818,62.540099999999995
228.9,2998.72,11.032,True,62.55144,2.8432472727272726,2.842731818181818,62.540099999999995
229.0,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.842731818181818,62.540099999999995
229.1,2998.72,11.029,True,62.53443,2.8424740909090906,2.8432472727272726,62.55144
229.2,2998.72,11.029,True,62.53443,2.8424740909090906,2.8432472727272726,62.55144
229.3,2998.72,11.029,True,62.53443,2.8424740909090906,2.8432472727272726,62.55144
229.4,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.8432472727272726,62.55144
229.5,2998.72,11.038,True,62.58546,2.8447936363636357,2.8432472727272726,62.55144
229.6,2998.72,11.038,True,62.58546,2.8447936363636357,2.8432472727272726,62.55144
229.7,2998.72,11.03,True,62.540099999999995,2.842731818181818,2.8435049999999995,62.557109999999994
229.8,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8435049999999995,62.557109999999994
229.9,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8435049999999995,62.557109999999994
230.0,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8435049999999995,62.557109999999994
230.1,2998.72,11.037,True,62.57979,2.8445359090909093,2.8435049999999995,62.557109999999994
230.2,2998.72,11.037,True,62.57979,2.8445359090909093,2.8435049999999995,62.557109999999994
230.3,2998.72,11.037,True,62.57979,2.8445359090909093,2.8435049999999995,62.557109999999994
230.4,2998.72,11.037,True,62.57979,2.8445359090909093,2.8435049999999995,62.557109999999994
230.5,2998.72,11.038,True,62.58546,2.8447936363636357,2.8435049999999995,62.557109999999994
230.6,2998.72,11.038,True,62.58546,2.8447936363636357,2.8435049999999995,62.557109999999994
230.7,2998.72,11.038,True,62.58546,2.8447936363636357,2.8437627272727273,62.562780000000004
230.8,2998.72,11.038,True,62.58546,2.8447936363636357,2.8437627272727273,62.562780000000004
230.9,2998.72,11.033,True,62.557109999999994,2.8435049999999995,2.8435049999999995,62.557109999999994
231.0,2998.72,11.033,True,62.557109999999994,2.8435049999999995,2.8435049999999995,62.557109999999994
231.1,2998.72,11.033,True,62.557109999999994,2.8435049999999995,2.8435049999999995,62.557109999999994
231.2,2998.72,11.038,True,62.58546,2.8447936363636357,2.8435049999999995,62.557109999999994
231.3,2998.72,11.038,True,62.58546,2.8447936363636357,2.8435049999999995,62.557109999999994
231.4,2998.72,11.038,True,62.58546,2.8447936363636357,2.8435049999999995,62.557109999999994
231.5,2998.72,11.038,True,62.58546,2.8447936363636357,2.8435049999999995,62.557109999999994
231.6,2998.72,11.033,True,62.557109999999994,2.8435049999999995,2.8435049999999995,62.557109999999994
231.7,2998.72,11.033,True,62.557109999999994,2.8435049999999995,2.8437627272727273,62.562780000000004
231.8,2998.72,11.033,True,62.557109999999994,2.8435049999999995,2.8437627272727273,62.562780000000004
231.9,2998.72,11.01,True,62.4267,2.8375772727272723,2.8437627272727273,62.562780000000004
232.0,2998.72,11.01,True,62.4267,2.8375772727272723,2.8437627272727273,62.562780000000004
232.1,2998.72,11.01,True,62.4267,2.8375772727272723,2.8437627272727273,62.562780000000004
232.2,2998.72,11.097,True,62.91999,2.859999545454545,2.8435049999999995,62.557109999999994
232.3,2998.72,11.037,True,62.57979,2.8445359090909093,2.8437627272727273,62.562780000000004
232.4,2998.72,11.037,True,62.57979,2.8445359090909093,2.8437627272727273,62.562780000000004
232.5,2998.72,11.037,True,62.57979,2.8445359090909093,2.8437627272727273,62.562780000000004
232.6,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8435049999999995,62.557109999999994
232.7,2998.72,11.01,True,62.4267,2.8375772727272723,2.8435049999999995,62.557109999999994
232.8,2998.72,11.01,True,62.4267,2.8375772727272723,2.8435049999999995,62.557109999999994
232.9,2998.72,11.01,True,62.4267,2.8375772727272723,2.8435049999999995,62.557109999999994
233.0,2998.72,11.043,True,62.613809999999994,2.846082272727272,2.8435049999999995,62.557109999999994
233.1,2998.72,11.043,True,62.613809999999994,2.846082272727272,2.8435049999999995,62.557109999999994
233.2,2998.72,11.043,True,62.613809999999994,2.846082272727272,2.8435049999999995,62.557109999999994
233.3,2998.72,11.012,True,62.43804,2.838092727272727,2.8435049999999995,62.557109999999994
233.4,2998.72,11.012,True,62.43804,2.838092727272727,2.8435049999999995,62.557109999999994
233.5,2998.72,11.012,True,62.43804,2.838092727272727,2.8435049999999995,62.557109999999994
233.6,2998.72,11.012,True,62.43804,2.838092727272727,2.8396390909090914,62.472060000000006
233.7,2998.72,11.016,True,62.46072,2.8391236363636363,2.8396390909090914,62.472060000000006
233.8,2998.72,11.016,True,62.46072,2.8391236363636363,2.8396390909090914,62.472060000000006
233.9,2998.72,11.016,True,62.46072,2.8391236363636363,2.8396390909090914,62.472060000000006
234.0,2998.72,11.016,True,62.46072,2.8391236363636363,2.8396390909090914,62.472060000000006
234.1,2998.72,11.049,True,62.64783,2.8476286363636363,2.8396390909090914,62.472060000000006
234.2,2998.72,11.049,True,62.64783,2.8476286363636363,2.8396390909090914,62.472060000000006
234.3,2998.72,11.046,True,62.63081999999999,2.846855454545454,2.8396390909090914,62.472060000000006
234.4,2998.72,11.016,True,62.46072,2.8391236363636363,2.8396390909090914,62.472060000000006
234.5,2998.72,11.016,True,62.46072,2.8391236363636363,2.8445359090909093,62.57979
234.6,2998.72,11.016,True,62.46072,2.8391236363636363,2.8445359090909093,62.57979
234.7,2998.72,11.016,True,62.46072,2.8391236363636363,2.8445359090909093,62.57979
234.8,2998.72,11.047,True,62.63649,2.8471131818181816,2.8445359090909093,62.57979
234.9,2998.72,11.047,True,62.63649,2.8471131818181816,2.846082272727272,62.613809999999994
235.0,2998.72,11.047,True,62.63649,2.8471131818181816,2.846082272727272,62.613809999999994
235.1,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.846082272727272,62.613809999999994
235.2,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.846855454545454,62.63081999999999
235.3,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8471131818181816,62.63649
235.4,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8471131818181816,62.63649
235.5,2998.72,11.06,True,62.7102,2.850463636363637,2.8471131818181816,62.63649
235.6,2998.72,11.06,True,62.7102,2.850463636363637,2.8476286363636363,62.64783
235.7,2998.72,11.06,True,62.7102,2.850463636363637,2.8476286363636363,62.64783
235.8,2998.72,11.06,True,62.7102,2.850463636363637,2.850463636363637,62.7102
235.9,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.850463636363637,62.7102
236.0,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.850463636363637,62.7102
236.1,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.850463636363637,62.7102
236.2,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8507213636363633,62.715869999999995
236.3,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8507213636363633,62.715869999999995
236.4,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8507213636363633,62.715869999999995
236.5,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8507213636363633,62.715869999999995
236.6,2998.72,11.063,True,62.72721,2.8512368181818184,2.8507213636363633,62.715869999999995
236.7,2998.72,11.063,True,62.72721,2.8512368181818184,2.8507213636363633,62.715869999999995
236.8,2998.72,11.063,True,62.72721,2.8512368181818184,2.8507213636363633,62.715869999999995
236.9,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8507213636363633,62.715869999999995
237.0,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8512368181818184,62.72721
237.1,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8512368181818184,62.72721
237.2,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8512368181818184,62.72721
237.3,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8514945454545453,62.73288
237.4,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8514945454545453,62.73288
237.5,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8514945454545453,62.73288
237.6,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8514945454545453,62.73288
237.7,2998.72,11.065,True,62.73855,2.8517522727272726,2.8517522727272726,62.73855
237.8,2998.72,11.065,True,62.73855,2.8517522727272726,2.8517522727272726,62.73855
237.9,2998.72,11.065,True,62.73855,2.8517522727272726,2.8517522727272726,62.73855
238.0,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
238.1,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
238.2,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
238.3,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
238.4,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8517522727272726,62.73855
238.5,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8517522727272726,62.73855
238.6,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8517522727272726,62.73855
238.7,2998.72,11.065,True,62.73855,2.8517522727272726,2.8517522727272726,62.73855
238.8,2998.72,11.065,True,62.73855,2.8517522727272726,2.8517522727272726,62.73855
238.9,2998.72,11.065,True,62.73855,2.8517522727272726,2.8517522727272726,62.73855
239.0,2998.72,11.067,True,62.74989,2.8522677272727273,2.85201,62.744220000000006
239.1,2998.72,11.067,True,62.74989,2.8522677272727273,2.85201,62.744220000000006
239.2,2998.72,11.067,True,62.74989,2.8522677272727273,2.85201,62.744220000000006
239.3,2998.72,11.067,True,62.74989,2.8522677272727273,2.85201,62.744220000000006
239.4,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.85201,62.744220000000006
239.5,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.85201,62.744220000000006
239.6,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.85201,62.744220000000006
239.7,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.85201,62.744220000000006
239.8,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.85201,62.744220000000006
239.9,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.85201,62.744220000000006
240.0,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.85201,62.744220000000006
240.1,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.85201,62.744220000000006
240.2,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8517522727272726,62.73855
240.3,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8517522727272726,62.73855
240.4,2998.72,11.067,True,62.74989,2.8522677272727273,2.8517522727272726,62.73855
240.5,2998.72,11.067,True,62.74989,2.8522677272727273,2.8517522727272726,62.73855
240.6,2998.72,11.067,True,62.74989,2.8522677272727273,2.8517522727272726,62.73855
240.7,2998.72,11.067,True,62.74989,2.8522677272727273,2.8517522727272726,62.73855
240.8,2998.72,11.063,True,62.72721,2.8512368181818184,2.8517522727272726,62.73855
240.9,2998.72,11.063,True,62.72721,2.8512368181818184,2.8517522727272726,62.73855
241.0,2998.72,11.063,True,62.72721,2.8512368181818184,2.8517522727272726,62.73855
241.1,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
241.2,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
241.3,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
241.4,2998.72,11.064,True,62.73288,2.8514945454545453,2.8517522727272726,62.73855
241.5,2998.72,11.066,True,62.744220000000006,2.85201,2.8514945454545453,62.73288
241.6,2998.72,11.066,True,62.744220000000006,2.85201,2.8514945454545453,62.73288
241.7,2998.72,11.066,True,62.744220000000006,2.85201,2.8514945454545453,62.73288
241.8,2998.72,11.066,True,62.744220000000006,2.85201,2.8514945454545453,62.73288
241.9,2998.72,11.062,True,62.72154,2.85097909090909,2.8514945454545453,62.73288
242.0,2998.72,11.062,True,62.72154,2.85097909090909,2.8514945454545453,62.73288
242.1,2998.72,11.062,True,62.72154,2.85097909090909,2.8514945454545453,62.73288
242.2,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
242.3,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
242.4,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
242.5,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
242.6,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8512368181818184,62.72721
242.7,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8512368181818184,62.72721
242.8,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8512368181818184,62.72721
242.9,2998.72,11.061,True,62.715869999999995,2.8507213636363633,2.8512368181818184,62.72721
243.0,2998.72,11.064,True,62.73288,2.8514945454545453,2.8512368181818184,62.72721
243.1,2998.72,11.064,True,62.73288,2.8514945454545453,2.8512368181818184,62.72721
243.2,2998.72,11.064,True,62.73288,2.8514945454545453,2.8512368181818184,62.72721
243.3,2998.72,11.062,True,62.72154,2.85097909090909,2.8512368181818184,62.72721
243.4,2998.72,11.062,True,62.72154,2.85097909090909,2.8512368181818184,62.72721
243.5,2998.72,11.062,True,62.72154,2.85097909090909,2.8512368181818184,62.72721
243.6,2998.72,11.062,True,62.72154,2.85097909090909,2.8512368181818184,62.72721
243.7,2998.72,11.065,True,62.73855,2.8517522727272726,2.8512368181818184,62.72721
243.8,2998.72,11.065,True,62.73855,2.8517522727272726,2.8512368181818184,62.72721
243.9,2998.72,11.065,True,62.73855,2.8517522727272726,2.8512368181818184,62.72721
244.0,2998.72,11.063,True,62.72721,2.8512368181818184,2.8512368181818184,62.72721
244.1,2998.72,11.063,True,62.72721,2.8512368181818184,2.8512368181818184,62.72721
244.2,2998.72,11.063,True,62.72721,2.8512368181818184,2.8512368181818184,62.72721
244.3,2998.72,11.063,True,62.72721,2.8512368181818184,2.8512368181818184,62.72721
244.4,2998.72,11.06,True,62.7102,2.850463636363637,2.8512368181818184,62.72721
244.5,2998.72,11.06,True,62.7102,2.850463636363637,2.8512368181818184,62.72721
244.6,2998.72,11.06,True,62.7102,2.850463636363637,2.8512368181818184,62.72721
244.7,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8512368181818184,62.72721
244.8,2998.72,11.066,True,62.744220000000006,2.85201,2.8512368181818184,62.72721
244.9,2998.72,11.066,True,62.744220000000006,2.85201,2.8514945454545453,62.73288
245.0,2998.72,11.066,True,62.744220000000006,2.85201,2.8514945454545453,62.73288
245.1,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
245.2,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
245.3,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
245.4,2998.72,11.063,True,62.72721,2.8512368181818184,2.8514945454545453,62.73288
245.5,2998.72,11.066,True,62.744220000000006,2.85201,2.8517522727272726,62.73855
245.6,2998.72,11.066,True,62.744220000000006,2.85201,2.8517522727272726,62.73855
245.7,2998.72,11.066,True,62.744220000000006,2.85201,2.8517522727272726,62.73855
245.8,2998.72,11.063,True,62.72721,2.8512368181818184,2.8517522727272726,62.73855
245.9,2998.72,11.063,True,62.72721,2.8512368181818184,2.8517522727272726,62.73855
246.0,2998.72,11.063,True,62.72721,2.8512368181818184,2.8517522727272726,62.73855
246.1,2998.72,11.063,True,62.72721,2.8512368181818184,2.85201,62.744220000000006
246.2,2998.72,11.064,True,62.73288,2.8514945454545453,2.85201,62.744220000000006
246.3,2998.72,11.064,True,62.73288,2.8514945454545453,2.85201,62.744220000000006
246.4,2998.72,11.064,True,62.73288,2.8514945454545453,2.85201,62.744220000000006
246.5,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.85201,62.744220000000006
246.6,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.85201,62.744220000000006
246.7,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.85201,62.744220000000006
246.8,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.85201,62.744220000000006
246.9,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8525254545454546,62.755559999999996
247.0,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8525254545454546,62.755559999999996
247.1,2998.72,11.065,True,62.73855,2.8517522727272726,2.8525254545454546,62.755559999999996
247.2,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8525254545454546,62.755559999999996
247.3,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8525254545454546,62.755559999999996
247.4,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8525254545454546,62.755559999999996
247.5,2998.72,11.068,True,62.755559999999996,2.8525254545454546,2.8525254545454546,62.755559999999996
247.6,2998.72,11.066,True,62.744220000000006,2.85201,2.8525254545454546,62.755559999999996
247.7,2998.72,11.065,True,62.73855,2.8517522727272726,2.8525254545454546,62.755559999999996
247.8,2998.72,11.065,True,62.73855,2.8517522727272726,2.8527831818181815,62.761230000000005
247.9,2998.72,11.066,True,62.744220000000006,2.85201,2.8527831818181815,62.761230000000005
248.0,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8527831818181815,62.761230000000005
248.1,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8527831818181815,62.761230000000005
248.2,2998.72,11.069,True,62.761230000000005,2.8527831818181815,2.8527831818181815,62.761230000000005
248.3,2998.72,11.071,True,62.772569999999995,2.853298636363636,2.853298636363636,62.772569999999995
248.4,2998.72,11.071,True,62.772569999999995,2.853298636363636,2.853298636363636,62.772569999999995
248.5,2998.72,11.071,True,62.772569999999995,2.853298636363636,2.853298636363636,62.772569999999995
248.6,2998.72,11.071,True,62.772569999999995,2.853298636363636,2.853298636363636,62.772569999999995
248.7,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.853298636363636,62.772569999999995
248.8,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.853298636363636,62.772569999999995
248.9,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.853298636363636,62.772569999999995
249.0,2998.72,11.077,True,62.80659,2.8548449999999996,2.854329545454545,62.795249999999996
249.1,2998.72,11.071,True,62.772569999999995,2.853298636363636,2.854329545454545,62.795249999999996
249.2,2998.72,11.071,True,62.772569999999995,2.853298636363636,2.854329545454545,62.795249999999996
249.3,2998.72,11.071,True,62.772569999999995,2.853298636363636,2.854329545454545,62.795249999999996
249.4,2998.72,11.077,True,62.80659,2.8548449999999996,2.854329545454545,62.795249999999996
249.5,2998.72,11.077,True,62.80659,2.8548449999999996,2.854329545454545,62.795249999999996
249.6,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.854329545454545,62.795249999999996
249.7,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.854329545454545,62.795249999999996
249.8,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.8545872727272728,62.800920000000005
249.9,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.8545872727272728,62.800920000000005
250.0,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.8545872727272728,62.800920000000005
250.1,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.8545872727272728,62.800920000000005
250.2,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.8545872727272728,62.800920000000005
250.3,2998.72,11.077,True,62.80659,2.8548449999999996,2.8545872727272728,62.800920000000005
250.4,2998.72,11.077,True,62.80659,2.8548449999999996,2.8545872727272728,62.800920000000005
250.5,2998.72,11.077,True,62.80659,2.8548449999999996,2.8545872727272728,62.800920000000005
250.6,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8545872727272728,62.800920000000005
250.7,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8545872727272728,62.800920000000005
250.8,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8545872727272728,62.800920000000005
250.9,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8545872727272728,62.800920000000005
251.0,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.8545872727272728,62.800920000000005
251.1,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.8548449999999996,62.80659
251.2,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.8548449999999996,62.80659
251.3,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.8548449999999996,62.80659
251.4,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8548449999999996,62.80659
251.5,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8548449999999996,62.80659
251.6,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8548449999999996,62.80659
251.7,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8551027272727265,62.812259999999995
251.8,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8551027272727265,62.812259999999995
251.9,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8551027272727265,62.812259999999995
252.0,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8551027272727265,62.812259999999995
252.1,2998.72,11.088,True,62.868959999999994,2.85768,2.8551027272727265,62.812259999999995
252.2,2998.72,11.08,True,62.8236,2.855618181818182,2.8551027272727265,62.812259999999995
252.3,2998.72,11.08,True,62.8236,2.855618181818182,2.8551027272727265,62.812259999999995
252.4,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.8551027272727265,62.812259999999995
252.5,2998.72,11.073,True,62.78391,2.8538140909090908,2.8551027272727265,62.812259999999995
252.6,2998.72,11.073,True,62.78391,2.8538140909090908,2.8551027272727265,62.812259999999995
252.7,2998.72,11.073,True,62.78391,2.8538140909090908,2.8551027272727265,62.812259999999995
252.8,2998.72,11.083,True,62.84061,2.8563913636363636,2.8551027272727265,62.812259999999995
252.9,2998.72,11.08,True,62.8236,2.855618181818182,2.8551027272727265,62.812259999999995
253.0,2998.72,11.08,True,62.8236,2.855618181818182,2.8551027272727265,62.812259999999995
253.1,2998.72,11.088,True,62.868959999999994,2.85768,2.8553604545454547,62.817930000000004
253.2,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8553604545454547,62.817930000000004
253.3,2998.72,11.076,True,62.800920000000005,2.8545872727272728,2.8553604545454547,62.817930000000004
253.4,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.8553604545454547,62.817930000000004
253.5,2998.72,11.075,True,62.795249999999996,2.854329545454545,2.8553604545454547,62.817930000000004
253.6,2998.72,11.08,True,62.8236,2.855618181818182,2.855618181818182,62.8236
253.7,2998.72,11.088,True,62.868959999999994,2.85768,2.855618181818182,62.8236
253.8,2998.72,11.08,True,62.8236,2.855618181818182,2.855618181818182,62.8236
253.9,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.855618181818182,62.8236
254.0,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.855618181818182,62.8236
254.1,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.855618181818182,62.8236
254.2,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.855618181818182,62.8236
254.3,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.855618181818182,62.8236
254.4,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.855618181818182,62.8236
254.5,2998.72,11.078,True,62.812259999999995,2.8551027272727265,2.855618181818182,62.8236
254.6,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.855618181818182,62.8236
254.7,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.855618181818182,62.8236
254.8,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.855618181818182,62.8236
254.9,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.855618181818182,62.8236
255.0,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.855618181818182,62.8236
255.1,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.855618181818182,62.8236
255.2,2998.72,11.081,True,62.829269999999994,2.8558759090909085,2.855618181818182,62.8236
255.3,2998.72,11.082,True,62.83494,2.8561336363636363,2.855618181818182,62.8236
255.4,2998.72,11.082,True,62.83494,2.8561336363636363,2.855618181818182,62.8236
255.5,2998.72,11.082,True,62.83494,2.8561336363636363,2.8558759090909085,62.829269999999994
255.6,2998.72,11.082,True,62.83494,2.8561336363636363,2.8558759090909085,62.829269999999994
255.7,2998.72,11.08,True,62.8236,2.855618181818182,2.8558759090909085,62.829269999999994
