time_s,current_uA,voltage_V
443.2,2998.72,11.18970513833992
443.3,2998.72,11.210293280632412
443.4,2998.72,11.212699604743085
443.5,2998.72,11.196924110671937
443.6,2998.72,11.18114861660079
443.7,2998.72,11.147191304347826
443.8,2998.72,11.095052173913045
443.9,2998.72,11.04291304347826
444.0,2998.72,11.003570108695651
444.1,2998.72,10.977023369565217
444.2,2998.72,10.950476630434784
444.3,2998.72,10.936726086956522
444.4,2998.72,10.935771739130434
444.5,2998.72,10.934817391304348
444.6,2998.72,10.933863043478262
444.7,2998.72,10.932908695652172
444.8,2998.72,10.948926784755766
444.9,2998.72,10.964944873859364
445.0,2998.72,10.997935399892643
445.1,2998.72,11.014393625872248
445.2,2998.72,11.030851851851851
445.3,2998.72,11.030777777777775
445.4,2998.72,11.030703703703704
445.5,2998.72,11.030629629629628
445.6,2998.72,11.030555555555557
445.7,2998.72,11.03048148148148
445.8,2998.72,11.030407407407408
445.9,2998.72,11.030333333333331
446.0,2998.72,11.03025925925926
446.1,2998.72,11.030185185185184
446.2,2998.72,11.030111111111111
446.3,2998.72,11.030037037037037
446.4,2998.72,11.029962962962964
446.5,2998.72,11.029888888888888
446.6,2998.72,11.029814814814817
446.7,2998.72,11.029740740740738
446.8,2998.72,11.029666666666666
446.9,2998.72,11.029592592592593
447.0,2998.72,11.02951851851852
447.1,2998.72,11.029444444444444
447.2,2998.72,11.029370370370373
447.3,2998.72,11.029296296296296
447.4,2998.72,11.029222222222224
447.5,2998.72,11.029148148148147
447.6,2998.72,11.029074074074074
447.7,2998.72,11.029
447.8,2998.72,11.028
447.9,2998.72,11.029
448.0,2998.72,11.04575
448.1,2998.72,11.0625
448.2,2998.72,11.07925
448.3,2998.72,11.096
448.4,2998.72,11.11275
448.5,2998.72,11.1295
448.6,2998.72,11.14625
448.7,2998.72,11.163
448.8,2998.72,11.17975
448.9,2998.72,11.1965
449.0,2998.72,11.21325
449.1,2998.72,11.23
449.2,2998.72,11.24675
449.3,2998.72,11.2435
449.4,2998.72,11.24025
449.5,2998.72,11.237
449.6,2998.72,11.23375
449.7,2998.72,11.2155
449.8,2998.72,11.19725
449.9,2998.72,11.164
450.0,2998.72,11.13075
450.1,2998.72,11.0975
450.2,2998.72,11.06425
450.3,2998.72,11.031
450.4,2998.72,10.99775
450.5,2998.72,10.9645
450.6,2998.72,10.950187499999998
450.7,2998.72,10.935875
450.8,2998.72,10.9405
450.9,2998.72,10.945125
451.0,2998.72,10.94975
451.1,2998.72,10.954375
451.2,2998.72,10.959
451.3,2998.72,10.963625
451.4,2998.72,10.96825
451.5,2998.72,10.972875
451.6,2998.72,10.9775
451.7,2998.72,10.982125
451.8,2998.72,10.98675
451.9,2998.72,10.991375
452.0,2998.72,10.996
452.1,2998.72,11.000625
452.2,2998.72,11.00525
452.3,2998.72,11.009875
452.4,2998.72,11.0145
452.5,2998.72,11.019125
452.6,2998.72,11.02375
452.7,2998.72,11.028375
452.8,2998.72,11.033
452.9,2998.72,11.033
453.0,2998.72,11.033714285714288
453.1,2998.72,11.034428571428572
453.2,2998.72,11.035142857142857
453.3,2998.72,11.03585714285714
453.4,2998.72,11.036571428571428
453.5,2998.72,11.037285714285712
453.6,2998.72,11.037999999999998
453.7,2998.72,11.03826923076923
453.8,2998.72,11.03853846153846
453.9,2998.72,11.03880769230769
454.0,2998.72,11.03907692307692
454.1,2998.72,11.039346153846152
454.2,2998.72,11.039615384615384
454.3,2998.72,11.039884615384617
454.4,2998.72,11.040153846153846
454.5,2998.72,11.040423076923076
454.6,2998.72,11.040692307692307
454.7,2998.72,11.04096153846154
454.8,2998.72,11.041230769230769
454.9,2998.72,11.0415
455.0,2998.72,11.04176923076923
455.1,2998.72,11.04203846153846
455.2,2998.72,11.042307692307691
455.3,2998.72,11.042576923076924
455.4,2998.72,11.04284615384615
455.5,2998.72,11.043115384615383
455.6,2998.72,11.043384615384616
455.7,2998.72,11.043653846153846
455.8,2998.72,11.043923076923075
455.9,2998.72,11.044192307692308
456.0,2998.72,11.04446153846154
456.1,2998.72,11.04473076923077
456.2,2998.72,11.045
456.3,2998.72,11.046333333333331
456.4,2998.72,11.047666666666668
456.5,2998.72,11.049
456.6,2998.72,11.049
456.7,2998.72,11.0465
456.8,2998.72,11.044
456.9,2998.72,11.043
457.0,2998.72,11.043
457.1,2998.72,11.05525
457.2,2998.72,11.0675
457.3,2998.72,11.07975
457.4,2998.72,11.092
457.5,2998.72,11.092666666666668
457.6,2998.72,11.093333333333332
457.7,2998.72,11.094
457.8,2998.72,11.094666666666669
457.9,2998.72,11.09533333333333
458.0,2998.72,11.096
458.1,2998.72,11.096
458.2,2998.72,11.096
458.3,2998.72,11.095224489795918
458.4,2998.72,11.094448979591837
458.5,2998.72,11.093673469387756
458.6,2998.72,11.092897959183674
458.7,2998.72,11.092122448979593
458.8,2998.72,11.091346938775512
458.9,2998.72,11.090571428571428
459.0,2998.72,11.089795918367347
459.1,2998.72,11.089020408163265
459.2,2998.72,11.088244897959184
459.3,2998.72,11.0874693877551
459.4,2998.72,11.08669387755102
459.5,2998.72,11.08591836734694
459.6,2998.72,11.085142857142856
459.7,2998.72,11.084367346938777
459.8,2998.72,11.083591836734696
459.9,2998.72,11.082816326530612
460.0,2998.72,11.082040816326533
460.1,2998.72,11.081265306122448
460.2,2998.72,11.080489795918368
460.3,2998.72,11.079714285714283
460.4,2998.72,11.078938775510204
460.5,2998.72,11.078163265306124
460.6,2998.72,11.07738775510204
460.7,2998.72,11.07661224489796
460.8,2998.72,11.07583673469388
460.9,2998.72,11.075061224489795
461.0,2998.72,11.074285714285717
461.1,2998.72,11.07351020408163
461.2,2998.72,11.072734693877551
461.3,2998.72,11.071959183673467
461.4,2998.72,11.071183673469386
461.5,2998.72,11.070408163265306
461.6,2998.72,11.069632653061223
461.7,2998.72,11.068857142857144
461.8,2998.72,11.068081632653062
461.9,2998.72,11.06730612244898
462.0,2998.72,11.0665306122449
462.1,2998.72,11.065755102040816
462.2,2998.72,11.064979591836735
462.3,2998.72,11.064204081632653
462.4,2998.72,11.063428571428572
462.5,2998.72,11.06265306122449
462.6,2998.72,11.061877551020409
462.7,2998.72,11.061102040816328
462.8,2998.72,11.060326530612246
462.9,2998.72,11.059551020408165
463.0,2998.72,11.058775510204084
463.1,2998.72,11.058
463.2,2998.72,11.057714285714283
463.3,2998.72,11.057428571428572
463.4,2998.72,11.057142857142855
463.5,2998.72,11.056857142857144
463.6,2998.72,11.056571428571427
463.7,2998.72,11.056285714285716
463.8,2998.72,11.056
463.9,2998.72,11.055714285714288
464.0,2998.72,11.055428571428571
464.1,2998.72,11.055142857142854
464.2,2998.72,11.054857142857143
464.3,2998.72,11.054571428571426
464.4,2998.72,11.054285714285712
464.5,2998.72,11.053999999999998
464.6,2998.72,11.053714285714284
464.7,2998.72,11.05342857142857
464.8,2998.72,11.053142857142856
464.9,2998.72,11.052857142857142
465.0,2998.72,11.052571428571428
465.1,2998.72,11.052285714285714
465.2,2998.72,11.052
465.3,2998.72,11.05290909090909
465.4,2998.72,11.053818181818182
465.5,2998.72,11.054727272727272
465.6,2998.72,11.055636363636363
465.7,2998.72,11.056545454545454
465.8,2998.72,11.057454545454544
465.9,2998.72,11.058363636363636
466.0,2998.72,11.059272727272727
466.1,2998.72,11.060181818181816
466.2,2998.72,11.06109090909091
466.3,2998.72,11.062
466.4,2998.72,11.0575
466.5,2998.72,11.053
466.6,2998.72,11.053166666666668
466.7,2998.72,11.053333333333333
466.8,2998.72,11.0535
466.9,2998.72,11.053666666666668
467.0,2998.72,11.053833333333332
467.1,2998.72,11.053999999999998
467.2,2998.72,11.054166666666664
467.3,2998.72,11.05433333333333
467.4,2998.72,11.0545
467.5,2998.72,11.054666666666668
467.6,2998.72,11.054833333333333
467.7,2998.72,11.06648888888889
467.8,2998.72,11.078144444444444
467.9,2998.72,11.079372222222222
468.0,2998.72,11.0806
468.1,2998.72,11.0714
468.2,2998.72,11.0622
468.3,2998.72,11.053
468.4,2998.72,11.053
468.5,2998.72,11.053999999999998
468.6,2998.72,11.055
468.7,2998.72,11.055
468.8,2998.72,11.055
468.9,2998.72,11.055
469.0,2998.72,11.053
469.1,2998.72,11.053
469.2,2998.72,11.053
469.3,2998.72,11.053
469.4,2998.72,11.053
469.5,2998.72,11.053
469.6,2998.72,11.053
469.7,2998.72,11.0555
469.8,2998.72,11.058
469.9,2998.72,11.058
470.0,2998.72,11.056833333333334
470.1,2998.72,11.055666666666667
470.2,2998.72,11.0545
470.3,2998.72,11.053333333333333
470.4,2998.72,11.052166666666666
470.5,2998.72,11.051
470.6,2998.72,11.051
470.7,2998.72,11.051
470.8,2998.72,11.05125
470.9,2998.72,11.0515
471.0,2998.72,11.051749999999998
471.1,2998.72,11.052
471.2,2998.72,11.051923076923076
471.3,2998.72,11.051846153846151
471.4,2998.72,11.05176923076923
471.5,2998.72,11.051692307692308
471.6,2998.72,11.051615384615385
471.7,2998.72,11.051538461538462
471.8,2998.72,11.05146153846154
471.9,2998.72,11.051384615384617
472.0,2998.72,11.051307692307692
472.1,2998.72,11.05123076923077
472.2,2998.72,11.051153846153849
472.3,2998.72,11.051076923076923
472.4,2998.72,11.051
472.5,2998.72,11.051
472.6,2998.72,11.052
472.7,2998.72,11.053
472.8,2998.72,11.053999999999998
472.9,2998.72,11.055
473.0,2998.72,11.056
473.1,2998.72,11.057
473.2,2998.72,11.058
473.3,2998.72,11.057444444444442
473.4,2998.72,11.056888888888889
473.5,2998.72,11.056333333333331
473.6,2998.72,11.055777777777775
473.7,2998.72,11.055222222222222
473.8,2998.72,11.054666666666668
473.9,2998.72,11.054111111111112
474.0,2998.72,11.053555555555556
474.1,2998.72,11.053
474.2,2998.72,11.05433333333333
474.3,2998.72,11.055666666666664
474.4,2998.72,11.057
474.5,2998.72,11.058333333333334
474.6,2998.72,11.059666666666669
474.7,2998.72,11.061
474.8,2998.72,11.059
474.9,2998.72,11.057
475.0,2998.72,11.055
475.1,2998.72,11.053
475.2,2998.72,11.057625
475.3,2998.72,11.06225
475.4,2998.72,11.066875
475.5,2998.72,11.0715
475.6,2998.72,11.076125
475.7,2998.72,11.08075
475.8,2998.72,11.085375
475.9,2998.72,11.0716875
476.0,2998.72,11.058
476.1,2998.72,11.048165128205133
476.2,2998.72,11.05166358974359
476.3,2998.72,11.055162051282052
476.4,2998.72,11.071993846153848
476.5,2998.72,11.08882564102564
476.6,2998.72,11.105657435897436
476.7,2998.72,11.122489230769231
476.8,2998.72,11.139321025641026
476.9,2998.72,11.15615282051282
477.0,2998.72,11.172984615384616
477.1,2998.72,11.18981641025641
477.2,2998.72,11.206648205128204
477.3,2998.72,11.22348
477.4,2998.72,11.240311794871792
477.5,2998.72,11.243810256410256
477.6,2998.72,11.233975384615386
477.7,2998.72,11.224140512820515
477.8,2998.72,11.20097230769231
477.9,2998.72,11.16447076923077
478.0,2998.72,11.127969230769232
478.1,2998.72,11.091467692307694
478.2,2998.72,11.054966153846154
478.3,2998.72,11.018464615384616
478.4,2998.72,10.981963076923078
478.5,2998.72,10.945461538461538
478.6,2998.72,10.9279308
478.7,2998.72,10.910400061538462
478.8,2998.72,10.911840123076924
478.9,2998.72,10.913280184615385
479.0,2998.72,10.914720246153848
479.1,2998.72,10.916160307692309
479.2,2998.72,10.91760036923077
479.3,2998.72,10.91904043076923
479.4,2998.72,10.920480492307693
479.5,2998.72,10.921920553846157
479.6,2998.72,10.923360615384617
479.7,2998.72,10.924800676923075
479.8,2998.72,10.92624073846154
479.9,2998.72,10.9276808
480.0,2998.72,10.929120861538465
480.1,2998.72,10.930560923076923
480.2,2998.72,10.932000984615383
480.3,2998.72,10.933441046153847
480.4,2998.72,10.93488110769231
480.5,2998.72,10.93632116923077
480.6,2998.72,10.937761230769231
480.7,2998.72,10.939201292307692
480.8,2998.72,10.940641353846155
480.9,2998.72,10.942081415384616
481.0,2998.72,10.961788607407406
481.1,2998.72,10.9814957994302
481.2,2998.72,11.01947012193732
481.3,2998.72,11.038679505413103
481.4,2998.72,11.057888888888888
481.5,2998.72,11.058333333333332
481.6,2998.72,11.058777777777776
481.7,2998.72,11.05922222222222
481.8,2998.72,11.059666666666669
481.9,2998.72,11.06011111111111
482.0,2998.72,11.060555555555556
482.1,2998.72,11.04877777777778
482.2,2998.72,11.037
482.3,2998.72,11.045
482.4,2998.72,11.053
482.5,2998.72,11.061
482.6,2998.72,11.061
482.7,2998.72,11.061
482.8,2998.72,11.061
482.9,2998.72,11.061
483.0,2998.72,11.061
483.1,2998.72,11.061
483.2,2998.72,11.061
483.3,2998.72,11.061
483.4,2998.72,11.062
483.5,2998.72,11.063
483.6,2998.72,11.061333333333332
483.7,2998.72,11.059666666666663
483.8,2998.72,11.058
483.9,2998.72,11.056333333333331
484.0,2998.72,11.054666666666668
484.1,2998.72,11.053
484.2,2998.72,11.053
484.3,2998.72,11.053
484.4,2998.72,11.055141975308644
484.5,2998.72,11.057283950617284
484.6,2998.72,11.059425925925924
484.7,2998.72,11.071994855967077
484.8,2998.72,11.084563786008232
484.9,2998.72,11.1003166438043
485.0,2998.72,11.116069501600366
485.1,2998.72,11.114152377686327
485.2,2998.72,11.11223525377229
485.3,2998.72,11.092648148148148
485.4,2998.72,11.07599074074074
485.5,2998.72,11.059333333333331
485.6,2998.72,11.06
485.7,2998.72,11.060666666666668
485.8,2998.72,11.061333333333334
485.9,2998.72,11.074796296296295
486.0,2998.72,11.088259259259258
486.1,2998.72,11.096807613168725
486.2,2998.72,11.089552640603564
486.3,2998.72,11.082297668038407
486.4,2998.72,11.059239368998629
486.5,2998.72,11.047285322359397
486.6,2998.72,11.035331275720164
486.7,2998.72,11.034481481481482
486.8,2998.72,11.048209876543211
486.9,2998.72,11.06193827160494
487.0,2998.72,11.063135802469136
487.1,2998.72,11.064333333333334
487.2,2998.72,11.053
487.3,2998.72,11.053
487.4,2998.72,11.053
487.5,2998.72,11.05675
487.6,2998.72,11.0605
487.7,2998.72,11.06425
487.8,2998.72,11.068
487.9,2998.72,11.065
488.0,2998.72,11.062
488.1,2998.72,11.062
488.2,2998.72,11.065
488.3,2998.72,11.068
488.4,2998.72,11.067
488.5,2998.72,11.066
488.6,2998.72,11.0570703125
488.7,2998.72,11.060686197916668
488.8,2998.72,11.064302083333336
488.9,2998.72,11.084706163194443
489.0,2998.72,11.105110243055554
489.1,2998.72,11.107847764756944
489.2,2998.72,11.110585286458331
489.3,2998.72,11.09565625
489.4,2998.72,11.062
489.5,2998.72,11.043375
489.6,2998.72,11.0404375
489.7,2998.72,11.0375
489.8,2998.72,11.05025
489.9,2998.72,11.063
490.0,2998.72,11.063
490.1,2998.72,11.063
490.2,2998.72,11.063
490.3,2998.72,11.063
490.4,2998.72,11.063
490.5,2998.72,11.063
490.6,2998.72,11.063
490.7,2998.72,11.063
490.8,2998.72,11.063
490.9,2998.72,11.063
491.0,2998.72,11.063
491.1,2998.72,11.063
491.2,2998.72,11.063
491.3,2998.72,11.061
491.4,2998.72,11.063
491.5,2998.72,11.063
491.6,2998.72,11.063
491.7,2998.72,11.063
491.8,2998.72,11.076557142857144
491.9,2998.72,11.090114285714286
492.0,2998.72,11.10367142857143
492.1,2998.72,11.117228571428573
492.2,2998.72,11.130785714285716
492.3,2998.72,11.144342857142858
492.4,2998.72,11.1579
492.5,2998.72,11.158257142857142
492.6,2998.72,11.145414285714288
492.7,2998.72,11.132571428571431
492.8,2998.72,11.106528571428576
492.9,2998.72,11.08705
493.0,2998.72,11.067571428571428
493.1,2998.72,11.067857142857145
493.2,2998.72,11.068142857142856
493.3,2998.72,11.068428571428573
493.4,2998.72,11.068714285714284
493.5,2998.72,11.069
493.6,2998.72,11.065
493.7,2998.72,11.061
493.8,2998.72,11.061
493.9,2998.72,11.065
494.0,2998.72,11.069
494.1,2998.72,11.065
494.2,2998.72,11.069
494.3,2998.72,11.0684
494.4,2998.72,11.0678
494.5,2998.72,11.0672
494.6,2998.72,11.0666
494.7,2998.72,11.066
494.8,2998.72,11.0531768707483
494.9,2998.72,11.0403537414966
495.0,2998.72,11.0275306122449
495.1,2998.72,11.014707482993195
495.2,2998.72,11.017436649659864
495.3,2998.72,11.035718112244895
495.4,2998.72,11.053999574829932
495.5,2998.72,11.087833333333334
495.6,2998.72,11.116095238095236
495.7,2998.72,11.127690476190477
495.8,2998.72,11.139285714285714
495.9,2998.72,11.134214285714286
496.0,2998.72,11.11247619047619
496.1,2998.72,11.090738095238097
496.2,2998.72,11.079869047619049
496.3,2998.72,11.069
496.4,2998.72,11.069
496.5,2998.72,11.067
496.6,2998.72,11.065
496.7,2998.72,11.069
496.8,2998.72,11.068615384615384
496.9,2998.72,11.068230769230768
497.0,2998.72,11.067846153846151
497.1,2998.72,11.06746153846154
497.2,2998.72,11.067076923076922
497.3,2998.72,11.066692307692309
497.4,2998.72,11.06630769230769
497.5,2998.72,11.065923076923076
497.6,2998.72,11.06553846153846
497.7,2998.72,11.065153846153848
497.8,2998.72,11.064769230769231
497.9,2998.72,11.064384615384617
498.0,2998.72,11.064
498.1,2998.72,11.063833333333331
498.2,2998.72,11.063666666666668
498.3,2998.72,11.0635
498.4,2998.72,11.06333333333333
498.5,2998.72,11.063166666666666
498.6,2998.72,11.063
498.7,2998.72,11.063
498.8,2998.72,11.063
498.9,2998.72,11.069
499.0,2998.72,11.06725
499.1,2998.72,11.0655
499.2,2998.72,11.06375
499.3,2998.72,11.062
499.4,2998.72,11.06025
499.5,2998.72,11.0585
499.6,2998.72,11.05675
499.7,2998.72,11.055
499.8,2998.72,11.055
499.9,2998.72,11.069333333333333
500.0,2998.72,11.083666666666668
500.1,-2982.97,11.083000000000002
500.2,-2982.97,11.082333333333334
500.3,-2982.97,11.066666666666666
500.4,-2982.97,11.051
500.5,-2983.06,11.051
500.6,-2983.25,11.051
500.7,-2983.43,11.053
500.8,-2963.29,11.066333333333333
500.9,-2848.84,11.066920634920637
501.0,-2752.71,11.067507936507935
501.1,-2669.76,11.055349206349208
501.2,-2596.43,11.043190476190476
501.3,-2530.88,11.04538095238095
501.4,-2471.64,11.047571428571429
501.5,-2417.53,11.049761904761905
501.6,-2367.64,11.05195238095238
501.7,-2321.49,11.054142857142857
501.8,-2278.55,11.056333333333331
501.9,-2238.45,11.058523809523807
502.0,-2200.46,11.060714285714283
502.1,-2164.02,11.06290476190476
502.2,-2129.5,11.065095238095235
502.3,-2096.18,11.067285714285712
502.4,-2064.04,11.06947619047619
502.5,-2032.91,11.071666666666664
502.6,-2002.79,11.073857142857142
502.7,-1973.5,11.07604761904762
502.8,-1945.39,11.078238095238095
502.9,-1917.65,11.080428571428572
503.0,-1891.0,11.082619047619048
503.1,-1865.0,11.084809523809524
503.2,-1839.37,11.087
503.3,-1814.83,11.076025
503.4,-1790.48,11.06505
503.5,-1767.04,11.054075
503.6,-1743.79,11.0431
503.7,-1721.45,11.032125
503.8,-1699.66,11.02115
503.9,-1678.42,11.010175
504.0,-1657.63,11.015583333333334
504.1,-1637.49,11.020991666666667
504.2,-1617.62,11.0264
504.3,-1598.58,11.025799999999998
504.4,-1579.26,11.0252
504.5,-1561.14,11.0246
504.6,-1543.1,11.024
504.7,-1525.61,11.0234
504.8,-1508.13,11.0228
504.9,-1491.46,11.0222
505.0,-1474.89,11.0216
505.1,-1458.96,11.021
505.2,-1442.94,11.021
505.3,-1427.28,11.021
505.4,-1412.27,11.021
505.5,-1397.44,11.021
505.6,-1382.88,11.021
505.7,-1368.87,11.020466666666666
505.8,-1354.86,11.01993333333333
505.9,-1341.22,11.0194
506.0,-1327.86,11.018866666666668
506.1,-1314.58,11.01833333333333
506.2,-1301.76,11.0178
506.3,-1289.22,11.017266666666668
506.4,-1276.86,11.016733333333333
506.5,-1264.68,11.0162
506.6,-1252.78,11.015666666666668
506.7,-1241.15,11.015133333333331
506.8,-1229.71,11.0146
506.9,-1218.45,11.014066666666666
507.0,-1207.37,11.013533333333331
507.1,-1196.48,11.013
507.2,-1185.85,11.017186507936508
507.3,-1175.51,11.021373015873014
507.4,-1165.26,11.041802910052908
507.5,-1155.09,11.062232804232805
507.6,-1145.57,11.064808862433864
507.7,-1135.87,11.067384920634922
507.8,-1126.25,11.052107142857142
507.9,-1117.01,11.034053571428572
508.0,-1107.85,11.026737312030075
508.1,-1098.97,11.01942105263158
508.2,-1090.0,11.022842105263155
508.3,-1081.3,11.026263157894736
508.4,-1072.6,11.029684210526316
508.5,-1064.27,11.033105263157896
508.6,-1055.76,11.036526315789471
508.7,-1047.7,11.039947368421052
508.8,-1039.83,11.043368421052632
508.9,-1031.95,11.04678947368421
509.0,-1024.26,11.050210526315787
509.1,-1016.66,11.053631578947368
509.2,-1009.25,11.057052631578948
509.3,-1001.92,11.060473684210526
509.4,-994.507,11.063894736842103
509.5,-987.365,11.067315789473684
509.6,-980.499,11.070736842105264
509.7,-973.724,11.074157894736842
509.8,-966.766,11.07757894736842
509.9,-960.265,11.081
510.0,-953.674,11.07511612903226
510.1,-947.173,11.069232258064517
510.2,-940.856,11.063348387096774
510.3,-934.447,11.05746451612903
510.4,-928.405,11.05158064516129
510.5,-922.271,11.045696774193548
510.6,-916.32,11.039812903225808
510.7,-910.552,11.033929032258063
510.8,-904.692,11.028045161290324
510.9,-899.016,11.02216129032258
511.0,-893.431,11.016277419354838
511.1,-888.029,11.010393548387094
511.2,-882.627,11.004509677419357
511.3,-877.134,11.00792813203301
511.4,-872.099,11.011346586646663
511.5,-866.789,11.014765041260317
511.6,-861.753,11.01818349587397
511.7,-856.718,11.021601950487623
511.8,-851.774,11.025020405101277
511.9,-846.921,11.02843885971493
512.0,-842.252,11.031857314328583
512.1,-837.492,11.035275768942236
512.2,-832.731,11.03869422355589
512.3,-828.153,11.042112678169543
512.4,-823.392,11.045531132783198
512.5,-818.997,11.048949587396852
512.6,-814.511,11.052368042010505
512.7,-810.208,11.055786496624158
512.8,-805.722,11.059204951237811
512.9,-801.602,11.062623405851465
513.0,-797.482,11.066041860465118
513.1,-793.271,11.069460315078771
513.2,-789.243,11.072878769692425
513.3,-785.122,11.076297224306078
513.4,-781.186,11.079715678919731
513.5,-777.34,11.083134133533385
513.6,-773.404,11.086552588147038
513.7,-769.558,11.089971042760691
513.8,-765.713,11.093389497374345
513.9,-761.959,11.096807951987998
514.0,-758.297,11.100226406601651
514.1,-754.726,11.103644861215304
514.2,-751.156,11.107063315828958
514.3,-747.494,11.110481770442613
514.4,-744.106,11.113900225056264
514.5,-740.627,11.11731867966992
514.6,-737.24,11.120737134283573
514.7,-733.761,11.124155588897226
514.8,-730.648,11.12757404351088
514.9,-727.352,11.130992498124533
515.0,-724.147,11.134410952738186
515.1,-720.851,11.13782940735184
515.2,-717.647,11.141247861965493
515.3,-714.626,11.144666316579146
515.4,-711.513,11.1480847711928
515.5,-708.4,11.151503225806453
515.6,-705.379,11.154921680420106
515.7,-702.266,11.15834013503376
515.8,-699.519,11.161758589647413
515.9,-696.59,11.165177044261066
516.0,-693.751,11.16859549887472
516.1,-691.005,11.172013953488372
516.2,-688.075,11.175432408102026
516.3,-685.328,11.17885086271568
516.4,-682.582,11.182269317329332
516.5,-679.744,11.185687771942986
516.6,-676.997,11.18910622655664
516.7,-674.433,11.192524681170294
516.8,-671.778,11.195943135783947
516.9,-669.215,11.1993615903976
517.0,-666.743,11.202780045011254
517.1,-663.996,11.206198499624907
517.2,-661.616,11.20961695423856
517.3,-659.235,11.213035408852214
517.4,-656.855,11.216453863465867
517.5,-654.383,11.21987231807952
517.6,-652.003,11.223290772693174
517.7,-649.714,11.226709227306827
517.8,-647.425,11.23012768192048
517.9,-645.045,11.233546136534134
518.0,-642.756,11.236964591147787
518.1,-640.375,11.24038304576144
518.2,-638.087,11.243801500375094
518.3,-635.981,11.247219954988749
518.4,-633.6,11.247150037509378
518.5,-631.403,11.24708012003001
518.6,-629.297,11.24701020255064
518.7,-627.1,11.24694028507127
518.8,-624.994,11.2468703675919
518.9,-622.98,11.246800450112527
519.0,-620.874,11.24673053263316
519.1,-618.769,11.24666061515379
519.2,-616.754,11.24659069767442
519.3,-614.649,11.24652078019505
519.4,-612.726,11.24645086271568
519.5,-610.803,11.24638094523631
519.6,-608.789,11.24631102775694
519.7,-606.867,11.246241110277571
519.8,-605.036,11.2461711927982
519.9,-603.113,11.246101275318832
520.0,-601.099,11.246031357839462
520.1,-599.267,11.245961440360093
520.2,-597.345,11.245891522880722
520.3,-595.331,11.245821605401352
520.4,-593.591,11.245751687921985
520.5,-591.76,11.245681770442612
520.6,-589.929,11.245611852963243
520.7,-588.373,11.245541935483873
520.8,-586.359,11.23965806451613
520.9,-584.802,11.233774193548388
521.0,-582.971,11.227890322580643
521.1,-581.14,11.222006451612904
521.2,-579.492,11.216122580645164
521.3,-577.844,11.21023870967742
521.4,-576.196,11.204354838709678
521.5,-574.456,11.198470967741937
521.6,-572.992,11.192587096774194
521.7,-571.252,11.186703225806452
521.8,-569.604,11.180819354838713
521.9,-567.956,11.17493548387097
522.0,-566.4,11.169051612903226
522.1,-564.752,11.163167741935483
522.2,-563.104,11.157283870967744
522.3,-561.639,11.1514
522.4,-560.174,11.14551612903226
522.5,-558.801,11.139632258064518
522.6,-557.061,11.133748387096777
522.7,-555.688,11.127864516129032
522.8,-554.131,11.121980645161292
522.9,-552.758,11.116096774193547
523.0,-551.202,11.110212903225808
523.1,-549.828,11.104329032258066
523.2,-548.363,11.098445161290323
523.3,-546.899,11.092561290322582
523.4,-545.525,11.08667741935484
523.5,-543.969,11.080793548387096
523.6,-542.596,11.074909677419356
523.7,-541.314,11.069025806451616
523.8,-539.849,11.063141935483872
523.9,-538.567,11.05725806451613
524.0,-537.194,11.051374193548387
524.1,-535.82,11.045490322580646
524.2,-534.539,11.039606451612904
524.3,-533.165,11.033722580645165
524.4,-531.884,11.02783870967742
524.5,-530.694,11.02195483870968
524.6,-529.32,11.016070967741936
524.7,-527.947,11.010187096774194
524.8,-526.665,11.004303225806453
524.9,-525.475,10.998419354838711
525.0,-524.285,10.992535483870968
525.1,-523.003,10.986651612903229
525.2,-521.813,10.980767741935486
525.3,-520.531,10.974883870967744
525.4,-519.341,10.969
525.5,-518.151,10.969
525.6,-516.96,10.969
525.7,-515.862,10.964
525.8,-514.58,10.969
525.9,-513.39,10.969
526.0,-512.2,10.964
526.1,-511.009,10.969
526.2,-509.819,10.969
526.3,-508.629,10.969
526.4,-507.622,10.962
526.5,-506.523,10.962
526.6,-505.424,10.962
526.7,-504.326,10.962
526.8,-503.319,10.962
526.9,-502.129,10.962
527.0,-501.03,10.962
527.1,-500.023,10.968
527.2,-498.924,10.959
527.3,-497.826,10.959
527.4,-496.819,10.959
527.5,-495.72,10.960125
527.6,-494.713,10.96125
527.7,-493.706,10.962375000000002
527.8,-492.607,10.9635
527.9,-491.691,10.964625000000002
528.0,-490.593,10.96575
528.1,-489.586,10.966875000000002
528.2,-488.579,10.968
528.3,-487.571,10.968
528.4,-486.656,10.968
528.5,-485.74,10.954999999999998
528.6,-484.642,10.954999999999998
528.7,-483.726,10.954999999999998
528.8,-482.811,10.954999999999998
528.9,-481.987,10.954999999999998
529.0,-480.98,10.954999999999998
529.1,-479.881,10.954999999999998
529.2,-479.057,10.956
529.3,-478.05,10.956
529.4,-477.134,10.956
529.5,-476.219,10.956
529.6,-475.303,10.956
529.7,-474.388,10.956
529.8,-473.472,10.956
529.9,-472.557,10.952000000000002
530.0,-471.733,10.967333333333334
530.1,-470.817,10.982666666666669
530.2,-469.902,10.985458333333334
530.3,-469.078,10.98825
530.4,-468.254,10.9785
530.5,-467.338,10.96875
530.6,-466.606,10.959
530.7,-465.69,10.959
530.8,-464.775,10.959
530.9,-463.951,10.959
531.0,-463.127,10.9578
531.1,-462.394,10.956600000000002
